ced1ed9c4fc25c906ce8fd349cb5237913883c0386edcceae6be4794b7fc9a2e,7d5a385afc5d63f81ab3e0ff984489d8fac10598af920bb6b1cfa97ccda2ed76,ef09dc7720de93ae518aebacc4be750dc35ed67d4e5266893d9b77863bc49421,f571140d76b18fe02e749648e0c7e7021e56ee32af885a41eb67541cc764a511,0746d46b8b9ab3b9529ab0dfdbded90d93e59d8ffc1f7a81c7e922d19ea9dfdc,eda3adbfa0af336c580fb496cb6cbbc7471e9a23873418deb57821778c1b797d,cbd08ca957682bb9c0f4dfdb92204d3204825c36be5b6e9b237897c387bf1f29,efafe400b89fad005434b386004982cee374852e466a46fe826c8db9b1123902,c43c062fa42d7c2caf256717e33fe087c6c3594d5f72c51765a1b78d6fc54055,b74b935ed5a5576318f4f8c1170c005c56dc94148d1d9acd57a9c2f3d8034612,b9ae35138945be2ef17a1c8912a306cdfe12608404d135ac5e27767e7c4b1e62,f5276e382c9055cb67cc52dc212d9e36ef236ccb93fe6f3ad7928192d21b2e95,b6c6c294af36085a8ab5e1d74a636608102ac8620e10ab906819e52813b3159d,7d4b2bf892ddace998f13a2033b31f1a17bae6033f8b42cba14aafcdea8bb28d,12034ae7d1fa3e3ea6c45d27c0b11e47970a8aa8ef1982a91eb9f73e8e08b6c7,9409f64b4a1159c8cd5c44fe35f10ac372b99003a14d95d19544c51d510c4451,6b0dec4369f9df16d2ddcad162009a59d35fc54994e9440405acfefb993cdb9b,a05c518df26afcd871d78705e77a2e8e68ebf6e47a0fbb5dc90f55ae0d7a475a,11347a3a25877893a390e49c303363a129b0ab625a9ad0ae6533a03431b7b19b,a03de3b6804529dcf77dab46277fb21bae8b3ef389f7b1e0485b08048dbf1a15,6dc93e48fac84794fe7e99db9b68a319b2dbc9e3cfcf834bd9490c3b8835861a,6a5152cb0f31d0039c5f0a6ae6054683ff8ad9893adba2b1c02e6f6cb6b264ec,521d43e8d77071700e48388202506c898a3ac05d5275d50709ae9616446a4107,87b37f3095a9ccd72407ff7d92cc115f23b9dda752dca5bf42a4c73d0ea6d43d,4cf6cb1eda2d1f382359e5355a16fc4d5caf0c9c38759759c5d5eab683b4b461,1d6364ff6f303ca46bc7bb5ad03c0287ca8da353deebdfe5a88a3ab0e65edfac,08f2ec8592ebb6158cecb85a96011a96b1c7ad41a356ce4671c83c5c10164499,f1a65302d44e947a548049a0b0c31f8738d519688a7b6b213bbe79afe6fa1096,fed7de83e3fca4666ac403e2264be525ca3cd8450621d5aedad8a9963d56ca33,d2cbc749c80c3d8382a20716f9118a88d451da4496f2320d179835e35e51f32d,2d9c1ef800c5e4e94b48372bb30a75f4c5ea00f6005d95f351d69ecd7ac7a23d
"1","100","1","1010630104","1","1010630104","1010630104","1010630104","0","34","1","1010630101","100","1","6","1","0","0","1010630104","33","1010630104","10106301","100","1010630102","100","1","100","1010630103","1","100","100"
"1","100","1","1010640106","1","1010640107","1010640103","1010640104","1","100","1","1010640101","100","1","6","1","1010640110","100","1010640108","100","1010640105","10106401","100","1010640102","100","1","100","1010640109","1","100","100"
"0","33","0","0","1","0","1010710103","1010710103","0","0","0","1010710101","100","1","1","1","0","0","0","0","1010710102","10107101","0","1010710103","34","1","100","0","0","100","0"
"1","100","1","1010720105","6","1010720105","1010720103","1010720105","1","100","1","1010720101","100","1","6","1","1010720104","100","1010720105","34","1010720105","10107201","100","1010720102","100","1","3","1010720105","1","3","33"
"1","100","1","1010730104","1","1010730104","1010730104","1010730104","0","34","1","1010730101","100","1","6","1","0","0","1010730104","33","1010730104","10107301","100","1010730102","100","1","100","1010730103","1","100","100"
"1","100","1","1010740106","1","1010740107","1010740103","1010740104","1","100","1","1010740101","100","1","6","1","1010740110","100","1010740108","100","1010740105","10107401","100","1010740102","100","1","100","1010740109","1","100","100"
"0","33","0","0","1","0","1010810103","1010810103","0","0","0","1010810101","100","1","1","1","0","0","0","0","1010810102","10108101","0","1010810103","34","1","100","0","0","100","0"
"1","100","1","1010820105","6","1010820105","1010820103","1010820105","1","100","1","1010820101","100","1","6","1","1010820104","100","1010820105","34","1010820105","10108201","100","1010820102","100","1","3","1010820105","1","3","33"
"1","100","1","1010830104","1","1010830104","1010830104","1010830104","0","34","1","1010830101","100","1","6","1","0","0","1010830104","33","1010830104","10108301","100","1010830102","100","1","100","1010830103","1","100","100"
"1","100","1","1010840106","1","1010840107","1010840103","1010840104","1","100","1","1010840101","100","1","6","1","1010840110","100","1010840108","100","1010840105","10108401","100","1010840102","100","1","100","1010840109","1","100","100"
"0","33","0","0","1","0","1010910103","1010910103","0","0","0","1010910101","100","1","1","1","0","0","0","0","1010910102","10109101","0","1010910103","34","1","100","0","0","100","0"
"1","100","1","1010920105","6","1010920105","1010920103","1010920105","1","100","1","1010920101","100","1","6","1","1010920104","100","1010920105","34","1010920105","10109201","100","1010920102","100","1","3","1010920105","1","3","33"
"1","100","1","1010930104","1","1010930104","1010930104","1010930104","0","34","1","1010930101","100","1","6","1","0","0","1010930104","33","1010930104","10109301","100","1010930102","100","1","100","1010930103","1","100","100"
"1","100","1","1010940106","1","1010940107","1010940103","1010940104","1","100","1","1010940101","100","1","6","1","1010940110","100","1010940108","100","1010940105","10109401","100","1010940102","100","1","100","1010940109","1","100","100"
"0","33","0","0","1","0","1011010103","1011010103","0","0","0","1011010101","100","1","1","1","0","0","0","0","1011010102","10110101","0","1011010103","34","1","100","0","0","100","0"
"1","100","1","1011020105","6","1011020105","1011020103","1011020105","1","100","1","1011020101","100","1","6","1","1011020104","100","1011020105","34","1011020105","10110201","100","1011020102","100","1","3","1011020105","1","3","33"
"1","100","1","1011030104","1","1011030104","1011030104","1011030104","0","34","1","1011030101","100","1","6","1","0","0","1011030104","33","1011030104","10110301","100","1011030102","100","1","100","1011030103","1","100","100"
"1","100","1","1011040106","1","1011040107","1011040103","1011040104","1","100","1","1011040101","100","1","6","1","1011040110","100","1011040108","100","1011040105","10110401","100","1011040102","100","1","100","1011040109","1","100","100"
"0","33","0","0","1","0","1011110103","1011110103","0","0","0","1011110101","100","1","1","1","0","0","0","0","1011110102","10111101","0","1011110103","34","1","100","0","0","100","0"
"1","100","1","1011120105","6","1011120105","1011120103","1011120105","1","100","1","1011120101","100","1","6","1","1011120104","100","1011120105","34","1011120105","10111201","100","1011120102","100","1","3","1011120105","1","3","33"
"1","100","1","1011130104","1","1011130104","1011130104","1011130104","0","34","1","1011130101","100","1","6","1","0","0","1011130104","33","1011130104","10111301","100","1011130102","100","1","100","1011130103","1","100","100"
"1","100","1","1011140106","1","1011140107","1011140103","1011140104","1","100","1","1011140101","100","1","6","1","1011140110","100","1011140108","100","1011140105","10111401","100","1011140102","100","1","100","1011140109","1","100","100"
"0","33","0","0","1","0","1011210103","1011210103","0","0","0","1011210101","100","1","1","1","0","0","0","0","1011210102","10112101","0","1011210103","34","1","100","0","0","100","0"
"1","100","1","1011220105","6","1011220105","1011220103","1011220105","1","100","1","1011220101","100","1","6","1","1011220104","100","1011220105","34","1011220105","10112201","100","1011220102","100","1","3","1011220105","1","3","33"
"1","100","1","1011230104","1","1011230104","1011230104","1011230104","0","34","1","1011230101","100","1","6","1","0","0","1011230104","33","1011230104","10112301","100","1011230102","100","1","100","1011230103","1","100","100"
"1","100","1","1011240106","1","1011240107","1011240103","1011240104","1","100","1","1011240101","100","1","6","1","1011240110","100","1011240108","100","1011240105","10112401","100","1011240102","100","1","100","1011240109","1","100","100"
"0","33","0","0","1","0","1011310103","1011310103","0","0","0","1011310101","100","1","1","1","0","0","0","0","1011310102","10113101","0","1011310103","34","1","100","0","0","100","0"
"1","100","1","1011320105","6","1011320105","1011320103","1011320105","1","100","1","1011320101","100","1","6","1","1011320104","100","1011320105","34","1011320105","10113201","100","1011320102","100","1","3","1011320105","1","3","33"
"1","100","1","1011330104","1","1011330104","1011330104","1011330104","0","34","1","1011330101","100","1","6","1","0","0","1011330104","33","1011330104","10113301","100","1011330102","100","1","100","1011330103","1","100","100"
"1","100","1","1011340106","1","1011340107","1011340103","1011340104","1","100","1","1011340101","100","1","6","1","1011340110","100","1011340108","100","1011340105","10113401","100","1011340102","100","1","100","1011340109","1","100","100"
"0","33","0","0","1","0","1011410103","1011410103","0","0","0","1011410101","100","1","1","1","0","0","0","0","1011410102","10114101","0","1011410103","34","1","100","0","0","100","0"
"1","100","1","1011420105","6","1011420105","1011420103","1011420105","1","100","1","1011420101","100","1","6","1","1011420104","100","1011420105","34","1011420105","10114201","100","1011420102","100","1","3","1011420105","1","3","33"
"1","100","1","1011430104","1","1011430104","1011430104","1011430104","0","34","1","1011430101","100","1","6","1","0","0","1011430104","33","1011430104","10114301","100","1011430102","100","1","100","1011430103","1","100","100"
"1","100","1","1011440106","1","1011440107","1011440103","1011440104","1","100","1","1011440101","100","1","6","1","1011440110","100","1011440108","100","1011440105","10114401","100","1011440102","100","1","100","1011440109","1","100","100"
"0","33","0","0","1","0","1011510103","1011510103","0","0","0","1011510101","100","1","1","1","0","0","0","0","1011510102","10115101","0","1011510103","34","1","100","0","0","100","0"
"1","100","1","1011520105","6","1011520105","1011520103","1011520105","1","100","1","1011520101","100","1","6","1","1011520104","100","1011520105","34","1011520105","10115201","100","1011520102","100","1","3","1011520105","1","3","33"
"1","100","1","1011530104","1","1011530104","1011530104","1011530104","0","34","1","1011530101","100","1","6","1","0","0","1011530104","33","1011530104","10115301","100","1011530102","100","1","100","1011530103","1","100","100"
"1","100","1","1011540106","1","1011540107","1011540103","1011540104","1","100","1","1011540101","100","1","6","1","1011540110","100","1011540108","100","1011540105","10115401","100","1011540102","100","1","100","1011540109","1","100","100"
"0","33","0","0","1","0","1011610103","1011610103","0","0","0","1011610101","100","1","1","1","0","0","0","0","1011610102","10116101","0","1011610103","34","1","100","0","0","100","0"
"1","100","1","1011620105","6","1011620105","1011620103","1011620105","1","100","1","1011620101","100","1","6","1","1011620104","100","1011620105","34","1011620105","10116201","100","1011620102","100","1","3","1011620105","1","3","33"
"1","100","1","1011630104","1","1011630104","1011630104","1011630104","0","34","1","1011630101","100","1","6","1","0","0","1011630104","33","1011630104","10116301","100","1011630102","100","1","100","1011630103","1","100","100"
"1","100","1","1011640106","1","1011640107","1011640103","1011640104","1","100","1","1011640101","100","1","6","1","1011640110","100","1011640108","100","1011640105","10116401","100","1011640102","100","1","100","1011640109","1","100","100"
"0","33","0","0","1","0","1011710103","1011710103","0","0","0","1011710101","100","1","1","1","0","0","0","0","1011710102","10117101","0","1011710103","34","1","100","0","0","100","0"
"1","100","1","1011720105","6","1011720105","1011720103","1011720105","1","100","1","1011720101","100","1","6","1","1011720104","100","1011720105","34","1011720105","10117201","100","1011720102","100","1","3","1011720105","1","3","33"
"1","100","1","1011730104","1","1011730104","1011730104","1011730104","0","34","1","1011730101","100","1","6","1","0","0","1011730104","33","1011730104","10117301","100","1011730102","100","1","100","1011730103","1","100","100"
"1","100","1","1011740106","1","1011740107","1011740103","1011740104","1","100","1","1011740101","100","1","6","1","1011740110","100","1011740108","100","1011740105","10117401","100","1011740102","100","1","100","1011740109","1","100","100"
"0","33","0","0","1","0","1011810103","1011810103","0","0","0","1011810101","100","1","1","1","0","0","0","0","1011810102","10118101","0","1011810103","34","1","100","0","0","100","0"
"1","100","1","1011820105","6","1011820105","1011820103","1011820105","1","100","1","1011820101","100","1","6","1","1011820104","100","1011820105","34","1011820105","10118201","100","1011820102","100","1","3","1011820105","1","3","33"
"1","100","1","1011830104","1","1011830104","1011830104","1011830104","0","34","1","1011830101","100","1","6","1","0","0","1011830104","33","1011830104","10118301","100","1011830102","100","1","100","1011830103","1","100","100"
"1","100","1","1011840106","1","1011840107","1011840103","1011840104","1","100","1","1011840101","100","1","6","1","1011840110","100","1011840108","100","1011840105","10118401","100","1011840102","100","1","100","1011840109","1","100","100"
"0","33","0","0","1","0","1011910103","1011910103","0","0","0","1011910101","100","1","1","1","0","0","0","0","1011910102","10119101","0","1011910103","34","1","100","0","0","100","0"
"1","100","1","1011920105","6","1011920105","1011920103","1011920105","1","100","1","1011920101","100","1","6","1","1011920104","100","1011920105","34","1011920105","10119201","100","1011920102","100","1","3","1011920105","1","3","33"
"1","100","1","1011930104","1","1011930104","1011930104","1011930104","0","34","1","1011930101","100","1","6","1","0","0","1011930104","33","1011930104","10119301","100","1011930102","100","1","100","1011930103","1","100","100"
"1","100","1","1011940106","1","1011940107","1011940103","1011940104","1","100","1","1011940101","100","1","6","1","1011940110","100","1011940108","100","1011940105","10119401","100","1011940102","100","1","100","1011940109","1","100","100"
"0","33","0","0","1","0","1012010103","1012010103","0","0","0","1012010101","100","1","1","1","0","0","0","0","1012010102","10120101","0","1012010103","34","1","100","0","0","100","0"
"1","100","1","1012020105","6","1012020105","1012020103","1012020105","1","100","1","1012020101","100","1","6","1","1012020104","100","1012020105","34","1012020105","10120201","100","1012020102","100","1","3","1012020105","1","3","33"
"1","100","1","1012030104","1","1012030104","1012030104","1012030104","0","34","1","1012030101","100","1","6","1","0","0","1012030104","33","1012030104","10120301","100","1012030102","100","1","100","1012030103","1","100","100"
"1","100","1","1012040106","1","1012040107","1012040103","1012040104","1","100","1","1012040101","100","1","6","1","1012040110","100","1012040108","100","1012040105","10120401","100","1012040102","100","1","100","1012040109","1","100","100"
"0","33","0","0","1","0","1012110103","1012110103","0","0","0","1012110101","100","1","1","1","0","0","0","0","1012110102","10121101","0","1012110103","34","1","100","0","0","100","0"
"1","100","1","1012120105","6","1012120105","1012120103","1012120105","1","100","1","1012120101","100","1","6","1","1012120104","100","1012120105","34","1012120105","10121201","100","1012120102","100","1","3","1012120105","1","3","33"
"1","100","1","1012130104","1","1012130104","1012130104","1012130104","0","34","1","1012130101","100","1","6","1","0","0","1012130104","33","1012130104","10121301","100","1012130102","100","1","100","1012130103","1","100","100"
"1","100","1","1012140106","1","1012140107","1012140103","1012140104","1","100","1","1012140101","100","1","6","1","1012140110","100","1012140108","100","1012140105","10121401","100","1012140102","100","1","100","1012140109","1","100","100"
"0","33","0","0","1","0","1012210103","1012210103","0","0","0","1012210101","100","1","1","1","0","0","0","0","1012210102","10122101","0","1012210103","34","1","100","0","0","100","0"
"1","100","1","1012220105","6","1012220105","1012220103","1012220105","1","100","1","1012220101","100","1","6","1","1012220104","100","1012220105","34","1012220105","10122201","100","1012220102","100","1","3","1012220105","1","3","33"
"1","100","1","1012230104","1","1012230104","1012230104","1012230104","0","34","1","1012230101","100","1","6","1","0","0","1012230104","33","1012230104","10122301","100","1012230102","100","1","100","1012230103","1","100","100"
"1","100","1","1012240106","1","1012240107","1012240103","1012240104","1","100","1","1012240101","100","1","6","1","1012240110","100","1012240108","100","1012240105","10122401","100","1012240102","100","1","100","1012240109","1","100","100"
"0","33","0","0","1","0","1012310103","1012310103","0","0","0","1012310101","100","1","1","1","0","0","0","0","1012310102","10123101","0","1012310103","34","1","100","0","0","100","0"
"1","100","1","1012320105","6","1012320105","1012320103","1012320105","1","100","1","1012320101","100","1","6","1","1012320104","100","1012320105","34","1012320105","10123201","100","1012320102","100","1","3","1012320105","1","3","33"
"1","100","1","1012330104","1","1012330104","1012330104","1012330104","0","34","1","1012330101","100","1","6","1","0","0","1012330104","33","1012330104","10123301","100","1012330102","100","1","100","1012330103","1","100","100"
"1","100","1","1012340106","1","1012340107","1012340103","1012340104","1","100","1","1012340101","100","1","6","1","1012340110","100","1012340108","100","1012340105","10123401","100","1012340102","100","1","100","1012340109","1","100","100"
"0","33","0","0","1","0","1012410103","1012410103","0","0","0","1012410101","100","1","1","1","0","0","0","0","1012410102","10124101","0","1012410103","34","1","100","0","0","100","0"
"1","100","1","1012420105","6","1012420105","1012420103","1012420105","1","100","1","1012420101","100","1","6","1","1012420104","100","1012420105","34","1012420105","10124201","100","1012420102","100","1","3","1012420105","1","3","33"
"1","100","1","1012430104","1","1012430104","1012430104","1012430104","0","34","1","1012430101","100","1","6","1","0","0","1012430104","33","1012430104","10124301","100","1012430102","100","1","100","1012430103","1","100","100"
"1","100","1","1012440106","1","1012440107","1012440103","1012440104","1","100","1","1012440101","100","1","6","1","1012440110","100","1012440108","100","1012440105","10124401","100","1012440102","100","1","100","1012440109","1","100","100"
"0","33","0","0","1","0","1012510103","1012510103","0","0","0","1012510101","100","1","1","1","0","0","0","0","1012510102","10125101","0","1012510103","34","1","100","0","0","100","0"
"1","100","1","1012520105","6","1012520105","1012520103","1012520105","1","100","1","1012520101","100","1","6","1","1012520104","100","1012520105","34","1012520105","10125201","100","1012520102","100","1","3","1012520105","1","3","33"
"1","100","1","1012530104","1","1012530104","1012530104","1012530104","0","34","1","1012530101","100","1","6","1","0","0","1012530104","33","1012530104","10125301","100","1012530102","100","1","100","1012530103","1","100","100"
"1","100","1","1012540106","1","1012540107","1012540103","1012540104","1","100","1","1012540101","100","1","6","1","1012540110","100","1012540108","100","1012540105","10125401","100","1012540102","100","1","100","1012540109","1","100","100"
"0","33","0","0","1","0","1012610103","1012610103","0","0","0","1012610101","100","1","1","1","0","0","0","0","1012610102","10126101","0","1012610103","34","1","100","0","0","100","0"
"1","100","1","1012620105","6","1012620105","1012620103","1012620105","1","100","1","1012620101","100","1","6","1","1012620104","100","1012620105","34","1012620105","10126201","100","1012620102","100","1","3","1012620105","1","3","33"
"1","100","1","1012630104","1","1012630104","1012630104","1012630104","0","34","1","1012630101","100","1","6","1","0","0","1012630104","33","1012630104","10126301","100","1012630102","100","1","100","1012630103","1","100","100"
"1","100","1","1012640106","1","1012640107","1012640103","1012640104","1","100","1","1012640101","100","1","6","1","1012640110","100","1012640108","100","1012640105","10126401","100","1012640102","100","1","100","1012640109","1","100","100"
"0","33","0","0","1","0","1012710103","1012710103","0","0","0","1012710101","100","1","1","1","0","0","0","0","1012710102","10127101","0","1012710103","34","1","100","0","0","100","0"
"1","100","1","1012720105","6","1012720105","1012720103","1012720105","1","100","1","1012720101","100","1","6","1","1012720104","100","1012720105","34","1012720105","10127201","100","1012720102","100","1","3","1012720105","1","3","33"
"1","100","1","1012730104","1","1012730104","1012730104","1012730104","0","34","1","1012730101","100","1","6","1","0","0","1012730104","33","1012730104","10127301","100","1012730102","100","1","100","1012730103","1","100","100"
"1","100","1","1012740106","1","1012740107","1012740103","1012740104","1","100","1","1012740101","100","1","6","1","1012740110","100","1012740108","100","1012740105","10127401","100","1012740102","100","1","100","1012740109","1","100","100"
"0","33","0","0","1","0","1012810103","1012810103","0","0","0","1012810101","100","1","1","1","0","0","0","0","1012810102","10128101","0","1012810103","34","1","100","0","0","100","0"
"1","100","1","1012820105","6","1012820105","1012820103","1012820105","1","100","1","1012820101","100","1","6","1","1012820104","100","1012820105","34","1012820105","10128201","100","1012820102","100","1","3","1012820105","1","3","33"
"1","100","1","1012830104","1","1012830104","1012830104","1012830104","0","34","1","1012830101","100","1","6","1","0","0","1012830104","33","1012830104","10128301","100","1012830102","100","1","100","1012830103","1","100","100"
"1","100","1","1012840106","1","1012840107","1012840103","1012840104","1","100","1","1012840101","100","1","6","1","1012840110","100","1012840108","100","1012840105","10128401","100","1012840102","100","1","100","1012840109","1","100","100"
"0","33","0","0","1","0","1012910103","1012910103","0","0","0","1012910101","100","1","1","1","0","0","0","0","1012910129","10129101","0","1012910103","34","1","100","0","0","100","0"
"1","100","1","1012920105","6","1012920105","1012920103","1012920105","1","100","1","1012920101","100","1","6","1","1012920104","100","1012920105","34","1012920105","10129201","100","1012920102","100","1","3","1012920105","1","3","33"
"1","100","1","1012930104","1","1012930104","1012930104","1012930104","0","34","1","1012930101","100","1","6","1","0","0","1012930104","33","1012930104","10129301","100","1012930102","100","1","100","1012930103","1","100","100"
"1","100","1","1012940106","1","1012940107","1012940103","1012940104","1","100","1","1012940101","100","1","6","1","1012940110","100","1012940108","100","1012940105","10129401","100","1012940102","100","1","100","1012940109","1","100","100"
"0","33","0","0","1","0","1013010103","1013010103","0","0","0","1013010101","100","1","1","1","0","0","0","0","1013010102","10130101","0","1013010103","34","1","100","0","0","100","0"
"1","100","1","1013020105","6","1013020105","1013020103","1013020105","1","100","1","1013020101","100","1","6","1","1013020104","100","1013020105","34","1013020105","10130201","100","1013020102","100","1","3","1013020105","1","3","33"
"1","100","1","1013030104","1","1013030104","1013030104","1013030104","0","34","1","1013030101","100","1","6","1","0","0","1013030104","33","1013030104","10130301","100","1013030102","100","1","100","1013030103","1","100","100"
"1","100","1","1013040106","1","1013040107","1013040103","1013040104","1","100","1","1013040101","100","1","6","1","1013040110","100","1013040108","100","1013040105","10130401","100","1013040102","100","1","100","1013040109","1","100","100"
"0","33","0","0","1","0","1013110103","1013110103","0","0","0","1013110101","100","1","1","1","0","0","0","0","1013110102","10131101","0","1013110103","34","1","100","0","0","100","0"
"1","100","1","1013120105","6","1013120105","1013120103","1013120105","1","100","1","1013120101","100","1","6","1","1013120104","100","1013120105","34","1013120105","10131201","100","1013120102","100","1","3","1013120105","1","3","33"
"1","100","1","1013130104","1","1013130104","1013130104","1013130104","0","34","1","1013130101","100","1","6","1","0","0","1013130104","33","1013130104","10131301","100","1013130102","100","1","100","1013130103","1","100","100"
"1","100","1","1013140106","1","1013140107","1013140103","1013140104","1","100","1","1013140101","100","1","6","1","1013140110","100","1013140108","100","1013140105","10131401","100","1013140102","100","1","100","1013140109","1","100","100"
"0","33","0","0","1","0","1013210103","1013210103","0","0","0","1013210101","100","1","1","1","0","0","0","0","1013210102","10132101","0","1013210103","34","1","100","0","0","100","0"
"1","100","1","1013220105","6","1013220105","1013220103","1013220105","1","100","1","1013220101","100","1","6","1","1013220104","100","1013220105","34","1013220105","10132201","100","1013220102","100","1","3","1013220105","1","3","33"
"1","100","1","1013230104","1","1013230104","1013230104","1013230104","0","34","1","1013230101","100","1","6","1","0","0","1013230104","33","1013230104","10132301","100","1013230102","100","1","100","1013230103","1","100","100"
"1","100","1","1013240106","1","1013240107","1013240103","1013240104","1","100","1","1013240101","100","1","6","1","1013240110","100","1013240108","100","1013240105","10132401","100","1013240102","100","1","100","1013240109","1","100","100"
"0","33","0","0","1","0","1013310103","1013310103","0","0","0","1013310101","100","1","1","1","0","0","0","0","1013310102","10133101","0","1013310103","34","1","100","0","0","100","0"
"1","100","1","1013320105","6","1013320105","1013320103","1013320105","1","100","1","1013320101","100","1","6","1","1013320104","100","1013320105","34","1013320105","10133201","100","1013320102","100","1","3","1013320105","1","3","33"
"1","100","1","1013330104","1","1013330104","1013330104","1013330104","0","34","1","1013330101","100","1","6","1","0","0","1013330104","33","1013330104","10133301","100","1013330102","100","1","100","1013330103","1","100","100"
"1","100","1","1013340106","1","1013340107","1013340103","1013340104","1","100","1","1013340101","100","1","6","1","1013340110","100","1013340108","100","1013340105","10133401","100","1013340102","100","1","100","1013340109","1","100","100"
"0","33","0","0","1","0","1013410103","1013410103","0","0","0","1013410101","100","1","1","1","0","0","0","0","1013410102","10134101","0","1013410103","34","1","100","0","0","100","0"
"1","100","1","1013420105","6","1013420105","1013420103","1013420105","1","100","1","1013420101","100","1","6","1","1013420104","100","1013420105","34","1013420105","10134201","100","1013420102","100","1","3","1013420105","1","3","33"
"1","100","1","1013430104","1","1013430104","1013430104","1013430104","0","34","1","1013430101","100","1","6","1","0","0","1013430104","33","1013430104","10134301","100","1013430102","100","1","100","1013430103","1","100","100"
"1","100","1","1013440106","1","1013440107","1013440103","1013440104","1","100","1","1013440101","100","1","6","1","1013440110","100","1013440108","100","1013440105","10134401","100","1013440102","100","1","100","1013440109","1","100","100"
"0","33","0","0","1","0","1013510103","1013510103","0","0","0","1013510101","100","1","1","1","0","0","0","0","1013510102","10135101","0","1013510103","34","1","100","0","0","100","0"
"1","100","1","1013520105","6","1013520105","1013520103","1013520105","1","100","1","1013520101","100","1","6","1","1013520104","100","1013520105","34","1013520105","10135201","100","1013520102","100","1","3","1013520105","1","3","33"
"1","100","1","1013530104","1","1013530104","1013530104","1013530104","0","34","1","1013530101","100","1","6","1","0","0","1013530104","33","1013530104","10135301","100","1013530102","100","1","100","1013530103","1","100","100"
"1","100","1","1013540106","1","1013540107","1013540103","1013540104","1","100","1","1013540101","100","1","6","1","1013540110","100","1013540108","100","1013540105","10135401","100","1013540102","100","1","100","1013540109","1","100","100"
"0","33","0","0","1","0","1013610103","1013610103","0","0","0","1013610101","100","1","1","1","0","0","0","0","1013610102","10136101","0","1013610103","34","1","100","0","0","100","0"
"1","100","1","1013620105","6","1013620105","1013620103","1013620105","1","100","1","1013620101","100","1","6","1","1013620104","100","1013620105","34","1013620105","10136201","100","1013620102","100","1","3","1013620105","1","3","33"
"1","100","1","1013630104","1","1013630104","1013630104","1013630104","0","34","1","1013630101","100","1","6","1","0","0","1013630104","33","1013630104","10136301","100","1013630102","100","1","100","1013630103","1","100","100"
"1","100","1","1013640106","1","1013640107","1013640103","1013640104","1","100","1","1013640101","100","1","6","1","1013640110","100","1013640108","100","1013640105","10136401","100","1013640102","100","1","100","1013640109","1","100","100"
"0","33","0","0","1","0","1013710103","1013710103","0","0","0","1013710101","100","1","1","1","0","0","0","0","1013710102","10137101","0","1013710103","34","1","100","0","0","100","0"
"1","100","1","1013720105","6","1013720105","1013720103","1013720105","1","100","1","1013720101","100","1","6","1","1013720104","100","1013720105","34","1013720105","10137201","100","1013720102","100","1","3","1013720105","1","3","33"
"1","100","1","1013730104","1","1013730104","1013730104","1013730104","0","34","1","1013730101","100","1","6","1","0","0","1013730104","33","1013730104","10137301","100","1013730102","100","1","100","1013730103","1","100","100"
"1","100","1","1013740106","1","1013740107","1013740103","1013740104","1","100","1","1013740101","100","1","6","1","1013740110","100","1013740108","100","1013740105","10137401","100","1013740102","100","1","100","1013740109","1","100","100"
"0","33","0","0","1","0","1013810103","1013810103","0","0","0","1013810101","100","1","1","1","0","0","0","0","1013810102","10138101","0","1013810103","34","1","100","0","0","100","0"
"1","100","1","1013820105","6","1013820105","1013820103","1013820105","1","100","1","1013820101","100","1","6","1","1013820104","100","1013820105","34","1013820105","10138201","100","1013820102","100","1","3","1013820105","1","3","33"
"1","100","1","1013830104","1","1013830104","1013830104","1013830104","0","34","1","1013830101","100","1","6","1","0","0","1013830104","33","1013830104","10138301","100","1013830102","100","1","100","1013830103","1","100","100"
"1","100","1","1013840106","1","1013840107","1013840103","1013840104","1","100","1","1013840101","100","1","6","1","1013840110","100","1013840108","100","1013840105","10138401","100","1013840102","100","1","100","1013840109","1","100","100"
"0","33","0","0","1","0","1013910103","1013910103","0","0","0","1013910101","100","1","1","1","0","0","0","0","1013910102","10139101","0","1013910103","34","1","100","0","0","100","0"
"1","100","1","1013920105","6","1013920105","1013920103","1013920105","1","100","1","1013920101","100","1","6","1","1013920104","100","1013920105","34","1013920105","10139201","100","1013920102","100","1","3","1013920105","1","3","33"
"1","100","1","1013930104","1","1013930104","1013930104","1013930104","0","34","1","1013930101","100","1","6","1","0","0","1013930104","33","1013930104","10139301","100","1013930102","100","1","100","1013930103","1","100","100"
"1","100","1","1013940106","1","1013940107","1013940103","1013940104","1","100","1","1013940101","100","1","6","1","1013940110","100","1013940108","100","1013940105","10139401","100","1013940102","100","1","100","1013940109","1","100","100"
"0","33","0","0","1","0","1014010103","1014010103","0","0","0","1014010101","100","1","1","1","0","0","0","0","1014010102","10140101","0","1014010103","34","1","100","0","0","100","0"
"1","100","1","1014020105","6","1014020105","1014020103","1014020105","1","100","1","1014020101","100","1","6","1","1014020104","100","1014020105","34","1014020105","10140201","100","1014020102","100","1","3","1014020105","1","3","33"
"1","100","1","1014030104","1","1014030104","1014030104","1014030104","0","34","1","1014030101","100","1","6","1","0","0","1014030104","33","1014030104","10140301","100","1014030102","100","1","100","1014030103","1","100","100"
"1","100","1","1014040106","1","1014040107","1014040103","1014040104","1","100","1","1014040101","100","1","6","1","1014040110","100","1014040108","100","1014040105","10140401","100","1014040102","100","1","100","1014040109","1","100","100"
