5f929dc4fb1f5bebd632e3aac81ab560dd1336ab537976366db907958b17bc15,ec7b721b9c7f9ffc1a4d9d5fad284912d162bed6cb3cba271d866dd09e1db9c6,df986e8a1a87e85ccd4ce9714f2a0c56984817dde12a86052a230789dba7cdda,8abe4985558069e1423cf8fdfe9bde5f8a9d33c9fa392e74d035d1993f2d700b,be681f3ebe790afb9e2399d76cd31cd90570e268c2567abf6e6a5baa022c82df,d6cc5f5c2d172f7f30362ea675d7b83082f687557be0ab45d72b4b882886fceb,a879a5aa4c0e0aef327ccf0e776ce24c1cf2127e263699c56aaf44365295cea2,3775dd965e401e25a0fdca5ed528f65e071827a7142266722c7784ae096b7cfe,20947478298e405aa63749c4f077f8cee8b64ada5da8733fd02b4df3360bd76c,e3ec5ceb5d0fbc7e4d7e2946d1dc67f3396bcf08f079058e7b7c3f6bb6c90914,2c0c55a66d4a06192e879c2b7998a2a4b4f2fc3a48ae18f12178364ea2d7e96e,955e3695006b8494ad4decebe4f6cda831beb10051f5efd293a99bbe5e2e9537,1419e4d160333d649320728dbef461cf6ef9cb837de2f63ae07197239bca92aa,0ac660126cb7dd877669f215c355f0da8d882119550b29b05ef010d90c048445,ad5625d661f5f18b9dfe831bb6bf94bb066cd13a752df38ca378269e4b77c08d,9cece4a325269735651dfc4b300c28e8c0481c6b18ccadd835172ac73efd7cf4,eda157aad033317d99b657696b388d7dd10cccff217fec8665a0d210f63f55a0,976a583f2ccf88b8f1f2e3a9fdbea6d7b003c6be4a5d5ef0f39d2cccd8de1027,8d9dc96d5e5eb65b5c20e7ca370176d74a3daca3d8f4c84a5462bc7daa8080fc,766e39da38acb4269827d054c2f4e270decf90e7d74066213ec90383c199afe0,ec5780a087c8e4bf04c3ba8562e55e6d89458c0b66322d976ed7653ca4c56b4d,02268403c90bdee562cee234f4bc85428243c1bf002dda369c493ee7e9c3e72e,adefa39c0006df61280764184b3a69a032e232973bd200302f3a06d33ef06ff2,be73f0be39ab6729ab28765b6b3cf2d0bb2d70f264fdb08986e27f568ae55257
"0","0","124101","124101","1.965","0","1","0","依里（聖誕節）","450","124101","2","依里（聖誕節）","6","0","6","2025/03/26 16:00:00","124101","0","0","1","2030/12/31 15:00:00","433","【魔法】位於中衛，點亮燈光、傳遞幸福的雙胞胎姊姊\n聖誕老人。會為距離最近的一名角色提升魔法攻擊力及\n行動速度，並恢復其ＴＰ，除此之外還會用支援所有人的\n技能來點綴聖夜的勝利。"
"0","0","124201","124201","2.07","0","0","0","純（聖誕節）","450","124201","1","純（聖誕節）","5","0","5","2023/04/26 16:00:00","124201","0","0","3","2030/12/31 15:00:00","144","【物理】在前方庇護夥伴並給予祝福的聖白騎士團長。\n使用技能強化後方夥伴的攻擊能力並恢復其ＴＰ，\n透過降低敵人防禦力及恢復自身ＨＰ的ＵＢ以掌握勝算。"
"0","0","0","0","0","1","1","181001","安（安＆古蕾婭）","0","124301","0","安（安＆古蕾婭）","0","0","0","2015/04/01 15:00:00","124301","0","0","3","2030/12/31 15:00:00","577",""
"0","0","0","0","0","1","1","181001","古蕾婭（安＆古蕾婭）","0","124401","0","古蕾婭（安＆古蕾婭）","0","0","0","2015/04/01 15:00:00","124401","0","0","3","2030/12/31 15:00:00","577",""
"0","0","124501","124501","2.07","0","1","0","帆稀（新年）","450","124501","2","帆稀（新年）","21","0","7","2024/05/14 16:00:00","124501","0","0","3","2024/05/17 15:59:59","707","【魔法】位於後衛，用笑容隱藏魔力並盛裝打扮的龍之首\n領。強化自身攻擊並恢復ＴＰ，而ＵＢ使出的曙光之淚\n將根據敵方數量增加威力及防禦力減少值，驅除所有災厄。"
"0","0","124601","124601","2.44","0","1","0","美里（新年）","450","124601","2","美里（新年）","21","0","7","2024/05/14 16:00:00","124601","0","0","3","2024/05/17 15:59:59","698","【魔法】位於後衛以層層真心對待夥伴、女接待員之姿的\n老師。以所有技能提升夥伴的物理攻擊力及暴擊能力，\n透過支援魔防和ＴＰ以及恢復ＨＰ和ＴＰ來祈求萬福。"
"0","0","124701","124701","2.24","1","1","0","深月（新年）","450","124701","1","深月（新年）","46","0","7","2023/05/01 16:00:00","124701","0","0","1","2030/12/31 15:00:00","590","【物理】位於中衛，身著振袖出手協助旅館的獨眼密醫。\n攻擊朦朧狀態的敵人時，技能的傷害及防禦力的下降值\n將提升，以妖豔姿態打倒被紫色煙霧籠罩的敵人。"
"0","0","124801","124801","2.14","0","1","0","望（解放者）","450","124801","1","望（解放者）","0","0","4","2024/06/15 16:00:00","124801","0","0","3","2024/06/17 15:59:59","423","【物理】位於中衛，相信未來並點亮希望的頂尖偶像。\n戰鬥開始時加強物理角色的ＴＰ特大幅度恢復以及敵人的\n永續物防下降值，透過強化物理攻擊和ＴＰ恢復來致勝。"
"0","0","124901","124901","1.965","1","1","0","嘉夜（解放者）","450","124901","1","嘉夜（解放者）","0","0","1","2023/06/01 16:00:00","124901","0","0","1","2030/12/31 15:00:00","170","【物理】在前方打頭陣掌握未來的打手龍人族。\n首次使用大幅強化技能時大幅提升自身攻擊力和ＴＰ，\n以威力增幅的ＵＢ先發制人、掃蕩成群的敵人。"
"0","0","125001","125001","1.965","0","1","0","矛依未（解放者）","450","125001","1","矛依未（解放者）","0","0","5","2024/06/15 16:00:00","125001","0","0","3","2024/06/17 15:59:59","221","【物理】位於前衛，和搭檔一起邁向明天的大壞蛋少女。\n運用自我強化和降低物防的矛依未，與ＵＢ後有\n一定時間一起戰鬥的尾狗刀共同追擊，奪回燦爛的未來。"
"0","0","125101","125101","2.24","0","0","0","珠希（咖啡廳）","450","125101","1","珠希（咖啡廳）","47","0","8","2023/07/05 16:00:00","125101","0","0","3","2030/12/31 15:00:00","825","【物理】位於後衛，治癒並款待客人的貓咖啡店員貓娘。\n在物攻高的角色旁邊能提升周圍的物攻與恢復ＨＰ與\nＴＰ，並以周圍的我方人數強化攻擊，橫掃敵人。"
"0","0","125201","125201","1.965","0","0","0","莫妮卡（咖啡廳）","450","125201","1","莫妮卡（咖啡廳）","4","0","4","2023/07/12 16:00:00","125201","0","0","3","2030/12/31 15:00:00","463","【物理】位於中衛，款待懷舊點心散播福氣的貓咖啡店員。\n能在受到３次攻擊前極大幅度提升我方全體物理攻擊力，\n並透過２種降低物防的技能在初期迅速提供支援。\n"
"0","0","125301","125301","2.07","0","1","0","可可蘿（遊俠）","450","125301","1","可可蘿（遊俠）","6","0","6","2024/08/13 16:00:00","125301","0","0","3","2024/08/16 15:59:59","752","【物理】位於後衛，伴隨汪汪的新綠遊俠少女。\n透過根據自身攻擊力強化的物理攻擊支援技能、持續恢復\nＨＰ、以及護盾支援周遭，引領大家邁向羈絆的勝利。"
"0","0","125401","125401","2.09","0","0","0","栞（遊俠）","450","125401","1","栞（遊俠）","8","0","8","2023/08/12 16:00:00","125401","0","0","3","2030/12/31 15:00:00","710","【物理】位於後衛，與夥伴一同奔馳於山中的新手遊俠。\n能以技能提高自己的攻擊力以及暴擊時的傷害，\n恢復ＴＰ，並降低敵人的傷害與防禦力，將之逼入絕境。"
"0","0","125501","125501","1.92","0","1","0","吉塔（術士）","450","125501","2","吉塔（術士）","50","0","7","2024/09/11 16:00:00","125501","0","0","3","2024/09/16 15:59:59","443","【魔法】位於中衛，與其他施法者一同凝聚魔力的究極\n魔導士。除了支援我方魔法攻擊與回復ＴＰ，亦能削弱\n敵陣的攻守調整戰況，自己也會施放強大的攻擊魔法。"
"0","0","125601","125601","2.09","0","1","0","碧卡拉","450","125601","1","碧卡拉","0","0","51","2024/09/11 16:00:00","125601","0","0","3","2024/09/16 15:59:59","267","【物理】位於前衛，送上夢、希望與鼠耳的鼠神宮巫女。\n能支援周圍夥伴的物理攻擊，回復ＴＰ並提升上升量，\n且使自身無敵化以乘隙攻擊敵人，用銳利金牙給予一擊。"
"0","0","125701","125701","2.24","1","1","0","花凜（鍊金術師）","450","125701","2","花凜（鍊金術師）","9","0","7","2023/09/01 16:00:00","125701","0","0","1","2030/12/31 15:00:00","579","【魔法】位於中衛，探究森羅萬象並支援夥伴的鍊金術師。\n無論敵人的屬性為物理還是魔法，都能將其弱化，並能\n強化夥伴，以技能高頻率地恢復ＨＰ，建立穩固的戰局。"
"0","0","125801","125801","2.09","0","0","0","莉莉（墮落）","450","125801","1","莉莉（墮落）","0","0","3","2023/08/19 16:00:00","125801","0","0","3","2030/12/31 15:00:00","464","【物理】位於中衛，手持嘆鐮以黑羽之力掌控天空的少女。\n在戰鬥開始時，會進入【飛行】狀態以躲避敵人的範圍\n攻擊，並與產生的闇影一起，一擊斬殺眼前的敵人。"
"0","0","0","0","0","0","1","0","嘉夜（解放者）","0","125901","0","嘉夜（解放者）","1","0","1","2015/04/01 15:00:00","125901","0","0","3","2030/12/31 15:00:00","0",""
"0","0","126001","126001","2.09","0","0","0","可璃亞（墮落）","450","126001","1","可璃亞（墮落）","0","0","0","2024/03/05 16:00:00","126001","0","0","3","2030/12/31 15:00:00","406","【物理】從中衛以自身為盾守護我方的隱棘少女。\n戰鬥開始時會進入【飛行】狀態，保護ＨＰ最低的我方，\n並隨著我方的ＨＰ強化技能來牽制敵人。"
"0","0","126101","126101","2.09","0","0","0","普蕾西亞（墮落）","450","126101","2","普蕾西亞（墮落）","53","0","44","2024/03/20 16:00:00","126101","0","0","3","2030/12/31 15:00:00","480","【魔法】位於中衛，以自己的步調協助同伴的破杖少女。\n以【飛行】狀態，用強化暴擊與恢復ＨＰ、ＴＰ支援我方，\n並以加上魔法攻擊力的物理攻擊將敵人一口氣打倒。"
"0","0","126201","126201","2.09","0","1","0","伊莉亞（祭服）","450","126201","2","伊莉亞（祭服）","3","0","3","2024/10/11 16:00:00","126201","0","0","3","2024/10/16 15:59:59","568","【魔法】位於中衛，與眷屬立下永恆血盟的月下吸血鬼。\n以ＵＢ召喚兩隻眷屬，透過支援攻擊與行動速度上升\n強化我方，與眷屬一起發動猛攻，討伐阻擋在前的敵人。"
"0","0","126301","126301","2.07","0","0","0","雪（祭服）","450","126301","2","雪（祭服）","9","0","7","2023/10/17 16:00:00","126301","0","0","3","2030/12/31 15:00:00","456","【魔法】位於中衛，身穿暗色調祭服的「統御美麗之人」。\n受到能力提升的效果時，會增幅【美貌】，強化釋放\n降低敵方魔法攻擊力、強化我方與恢復ＴＰ等效果。"
"0","0","126401","126401","2.09","0","1","0","克蘿茜","450","126401","1","克蘿茜","1","0","1","2025/02/26 16:00:00","126401","0","0","3","2025/03/01 15:59:59","373","【物理】位於中衛，射出可拆卸鐵腕的機械人族機器女孩。\n發動ＵＢ時，會進入【蓄電滿載】狀態，直到【電池】\n耗盡前，連續施展強化技能，高速碾碎周遭一帶。"
"0","0","126501","126501","1.965","0","1","0","萊拉耶爾","450","126501","2","萊拉耶爾","0","0","7","2025/02/26 16:00:00","126501","0","0","3","2025/03/01 15:59:59","740","【魔法】位於後衛，展露優雅微笑的吉歐‧提格尼亞公主。\n利用戰鬥開始時發動的【界雷】持續影響敵我雙方，\n會以能降低魔法防禦及強力的傷害技能下達制裁。"
"0","0","126601","126601","2.04","0","1","0","似似花（夏日）","450","126601","2","似似花（夏日）","7","0","7","2024/11/16 16:00:00","126601","0","0","3","2024/11/20 15:59:59","650","【魔法】位於後衛，涼爽微笑的夏日裝扮「變貌大妃」。\n能透過技能大幅強化我方，複製魔法攻擊力最高的\n我方角色魔法攻擊力，以其攻擊力施放強力ＵＢ。"
"0","0","126701","126701","1.965","1","1","0","秋乃（夏日）","450","126701","1","秋乃（夏日）","5","0","5","2023/11/01 16:00:00","126701","0","0","1","2030/12/31 15:00:00","224","【物理】位於前衛，於晚霞映照下優雅度過假期的大小姐。\n敵方使用魔法攻擊時，能透過效果大幅上升的兩種\n範圍攻擊與支援攻守兩方的技能，高奏盛夏的凱歌。"
"0","0","126801","126801","1.97","0","0","0","優花梨（夏日）","450","126801","1","優花梨（夏日）","5","0","5","2023/11/16 16:00:00","126801","0","0","3","2030/12/31 15:00:00","159","【物理】位於前衛，喜愛夏日麥酒，沙灘上的前聖騎士。\n給予敵方單體傷害的同時，能對周圍的我方施加\n魔法無效護盾與提升魔防，鞏固防線，乘上勝利的浪潮。"
"0","0","126901","126901","1.965","0","1","0","蘭法（夏日）","450","126901","2","蘭法（夏日）","21","0","7","2024/12/10 16:00:00","126901","0","0","3","2024/12/13 15:59:59","682","【魔法】位於後衛，側耳傾聽寂靜海潮聲的夕陽歌姬。\n以極大幅度提升魔法暴擊率為首，於攻守兩方面\n強化周圍的我方，同時自身也以UB擊退多數敵人。"
"0","0","127001","127001","1.97","1","1","0","空花（夏日）","450","127001","1","空花（夏日）","52","0","2","2023/12/01 16:00:00","127001","0","0","1","2023/12/15 15:59:59","133","【物理】位於前衛，追求新刺激的泳裝被虐狂女孩。\n持有自身HP越低，效果量就越增加的技能，並藉著提升\n技能的物理攻擊力和UB的傷害，躍入勝利的大海。"
"0","0","127101","127101","2.09","0","1","0","忍（夏日）","450","127101","1","忍（夏日）","46","0","5","2024/12/10 16:00:00","127101","0","0","3","2024/12/13 15:59:59","255","【物理】位於前衛，飄盪於平靜水面上的夜光靈能少女。\n召喚出來的老爸會吸引敵人的攻擊，忍則藉由強化\n自身的攻擊性能並降低防禦，將敵人誘入冥海。"
"0","0","127201","127201","2.09","0","1","0","凱留（插班生）","450","127201","2","凱留（插班生）","7","0","7","2025/02/10 16:00:00","127201","0","0","3","2025/02/13 15:59:59","804","【魔法】位於後衛，身穿制服、滿心期待的青春貓女。\n除了支援攻守兩方面外，更能以提升行動速度和恢復TP\n支援我方，並以UB攻擊距離最遠的敵人取得耀眼勝利。"
"0","0","127301","127301","2.09","0","0","0","鈴奈（插班生）","450","127301","1","鈴奈（插班生）","8","0","8","2024/01/17 16:00:00","127301","0","0","3","2030/12/31 15:00:00","750","【物理】位於後衛，完美駕馭超可愛制服的超級名模。\n能藉由暴擊時會強化我方的技能，\n以及暴擊時產生追加傷害的UB，框住青春的一頁。"
"0","0","0","0","0","0","1","0","碧卡拉（合作）","0","127401","0","碧卡拉（合作）","1","0","1","2023/09/01 16:00:00","127401","0","0","3","2030/12/31 15:00:00","0",""
"0","0","127501","127501","2.09","0","1","0","咲戀（薩拉薩利亞）","450","127501","1","咲戀（薩拉薩利亞）","4","0","4","2025/03/12 16:00:00","127501","0","0","3","2025/03/19 15:59:59","304","【物理】位於中衛，優美地與火焰共舞，熱情的咲戀媽媽。\n保護我方躲避物理攻擊，並隨著【炎舞的烙印】的數量\n提升物攻與恢復ＴＰ，鼓舞大家的士氣。"
"0","0","127601","127601","1.965","0","0","0","流夏（薩拉薩利亞）","450","127601","1","流夏（薩拉薩利亞）","4","0","4","2024/02/13 16:00:00","127601","0","0","3","2030/12/31 15:00:00","157","【物理】位於前衛，乘坐飛天絨毯巡遊綠洲的大姐頭。\n以技能大幅度提升自己的物防並挑釁敵人，再加上\n降低敵人ＴＰ與ＴＰ上升量的ＵＢ，爽朗地拿下勝利。"
"0","0","127701","127701","1.965","0","0","0","琳德","450","127701","2","琳德","48","0","6","2025/02/10 16:00:00","127701","0","0","3","2030/12/31 15:00:00","693","【魔法】位於後衛，為女僕工作四處奔走的龍人族雙胞胎姊姊。\nＵＢ的領域展開時能再次發動攻擊、防禦、ＴＰ恢復等\n多樣的支援技能效果來無微不至地支援我方。"
"0","0","127801","127801","1.965","0","0","0","烏爾姆","450","127801","2","烏爾姆","47","0","7","2025/02/17 16:00:00","127801","0","0","3","2030/12/31 15:00:00","706","【魔法】位於後衛，會邊抱怨邊工作的龍人族雙胞胎妹妹。\n擁有可兼顧傷害與降低魔法防禦力的技能，\n但一沒看著就會敗給【偷懶的誘惑】而鬆懈。"
"0","0","127901","127901","1.965","0","1","0","貪吃佩可（聖誕節）","450","127901","2","貪吃佩可（聖誕節）","5","0","5","2024/09/28 16:00:00","127901","0","0","3","2024/10/01 15:59:59","372","【魔法】在中衛帶給大家笑容的貪吃聖誕公主。\n於前線抵擋敵人的攻擊，並支援範圍內我方的防禦，\n甚至能降低敵人的防禦，為聖夜點燃勝利的光輝。"
"0","0","128001","128001","2.09","0","0","0","克蕾琪塔（聖誕節）","450","128001","1","克蕾琪塔（聖誕節）","35","0","35","2024/04/16 16:00:00","128001","0","0","3","2030/12/31 15:00:00","723","【物理】位於後衛，享受甜美時光的聖誕夜女商人。\n能恢復距離最遠的我方ＴＰ，且初次攻擊還帶有追加效果，\n能以此同時弱化敵人並強化我方，整頓出勝利的舞台。"
"0","0","0","0","0","1","1","181101","靜流（靜流＆璃乃）","0","128101","0","靜流（靜流＆璃乃）","0","0","0","2015/04/01 15:00:00","128101","0","0","3","2030/12/31 15:00:00","580",""
"0","0","0","0","0","1","1","181101","璃乃（靜流＆璃乃）","0","128201","0","璃乃（靜流＆璃乃）","0","0","0","2015/04/01 15:00:00","128201","0","0","3","2030/12/31 15:00:00","580",""
"0","0","128301","128301","2.09","1","1","0","祈梨（新年）","450","128301","1","祈梨（新年）","38","0","3","2024/05/01 16:00:00","128301","0","0","1","2030/12/31 15:00:00","191","【物理】位於前衛，會捉弄敵人且得意忘形的年神龍人。\n能挑釁敵方全體，反擊敵人的妨礙技能，\n並使出讓前方全體敵人暈眩的技能來擾亂戰局。"
"0","0","128401","128401","2.09","0","1","0","初音（新年）","450","128401","2","初音（新年）","21","0","7","2024/10/27 16:00:00","128401","0","0","3","2024/11/01 15:59:59","801","【魔法】位於後衛，伴隨著特別景色的初夢超能力少女。\n當敵人進行物理攻擊時，會強化自身攻擊性能，\n並追加數次弱化效果，能同時支援我方的攻守，掃蕩敵人。"
"0","0","128501","128501","2.09","0","1","0","霞（新年）","450","128501","2","霞（新年）","21","0","7","2024/10/27 16:00:00","128501","0","0","3","2024/11/01 15:59:59","739","【魔法】位於後衛，為繪馬上祕密心願祈禱的新年名偵探。\n能以依據敵我方數量提升效果量的技能支援傷害和攻擊力，\n還能靈活運用兩種恢復技能來祈禱勝利。"
"0","0","0","0","0","0","1","0","莉莉（墮落）","0","128601","0","莉莉（墮落）","1","0","1","2015/04/01 15:00:00","128601","0","0","3","2030/12/31 15:00:00","0",""
"0","0","128701","128701","2.09","0","1","0","日和（星素）","450","128701","1","日和（星素）","0","0","1","2024/12/13 16:00:00","128701","0","0","3","2024/12/16 15:59:59","226","【物理】位於前衛，煌炎附體並散播希望的覺醒元氣少女。\n施放火炎弱化敵人的攻守兩面，同時鼓舞我方。\n利用兩種ＴＰ恢復效果進行連續攻勢，呼喚勝利。"
"0","0","128801","128801","1.965","1","1","0","怜（星素）","450","128801","1","怜（星素）","0","0","4","2024/06/01 16:00:00","128801","0","0","1","2030/12/31 15:00:00","194","【物理】位於前衛，身纏旋風奔向未來的覺醒劍士。\n以眼力無法捕捉的劍技擊飛敵人，並使其暈眩。\n運用鞏固夥伴防線的技能開闢邁向勝利之路。"
"0","0","128901","128901","2.09","0","1","0","優衣（星素）","450","128901","2","優衣（星素）","0","0","7","2024/12/13 16:00:00","128901","0","0","3","2024/12/16 15:59:59","772","【魔法】位於後衛，化心願為力量施放極光的覺醒魔法士。\n強化自身的同時不斷用高火力魔法猛烈攻擊，\n並以護盾為起點對我方施展支援攻擊技能，獲得勝利。"
"0","0","129001","129001","2.09","0","1","0","厄莉絲","450","129001","2","厄莉絲","0","0","7","2025/02/26 16:00:00","129001","0","0","3","2025/03/01 15:59:59","800","【魔法】位於後衛，從沉睡中甦醒，豔麗盛開的黑薔薇。\n透過超越終焉的【回歸的薔薇】與提升行動速度為首的\n多種攻防支援強化我方，掌握嶄新的未來。"
"0","0","129301","129301","2.09","0","1","0","優妮（冬日）","450","129301","1","優妮（冬日）","7","0","7","2025/01/26 16:00:00","129301","0","0","3","2025/02/01 15:59:59","708","【物理】位於後衛，於頹廢冬季水邊耽溺學習的才女。\n透過強化物理攻擊、恢復ＨＰ、提升行動速度支援我方，\n並且為了死守透過ＵＢ獲得的【水際的安寧】而投入體力勞動。"
"0","0","129401","129401","2.09","0","0","0","克蘿依（冬日）","450","129401","1","克蘿依（冬日）","2","0","2","2024/07/19 16:00:00","129401","0","0","3","2030/12/31 15:00:00","188","【物理】位於前衛，映於水面的神速冷淡系泳裝女孩。\n依據每當攻擊擊中時賦予敵人的【水月】數量，\n提升傷害與物理防禦下降的幅度，劃出必勝的泳技。"
"0","0","129601","129601","2.09","0","1","0","安涅默涅","450","129601","1","安涅默涅","0","0","0","2025/02/26 16:00:00","129601","0","0","3","2025/03/01 15:59:59","550","【物理】位於中衛佈下伶俐麗花之陣的吸血妖花妖魔人。\n降低敵人的攻擊力、防禦力及造成的傷害，吸收其ＴＰ，\n並使用ＵＢ的持續傷害來不斷阻擋擊退侵入領域的敵人。"
"0","0","129701","129701","2.09","0","1","0","涅妃‧涅羅","450","129701","1","涅妃‧涅羅","0","0","0","2025/02/26 16:00:00","129701","0","0","3","2025/03/01 15:59:59","540","【物理】位於中衛，凌駕於萬魔之巔的吉歐‧格黑納皇女。\n能發動環境效果【妨魔塵】阻礙魔法攻擊，提升\n行動速度等支援或猛烈的攻擊，讓魯莽的無禮之人屈服。"
"0","0","129801","129801","2.09","0","1","0","真琴（指揮官）","450","129801","1","真琴（指揮官）","5","0","5","2025/02/13 16:00:00","129801","0","0","3","2025/02/17 15:59:59","269","【物理】位於前衛，以人情與熱情統帥夥伴的狼女指揮官。\n在削弱敵人攻防的同時，利用恢復自身ＴＰ和在目標\n物理防禦力下降狀態時觸發的追擊，發起猛攻突破前線。"
"0","0","129901","129901","1.84","0","0","0","惠理子（指揮官）","450","129901","1","惠理子（指揮官）","48","0","6","2024/08/16 16:00:00","129901","0","0","3","2030/12/31 15:00:00","294","【物理】位於前衛，用嚴厲教導率領我方的狂戀教官。\n除了恢復ＴＰ及支援防禦外，還能提供依照我方人數提升\n效果的支援攻擊與大幅度傷害，鼓舞我方全體擊敗敵人。"
"0","0","130001","130001","2.09","0","1","0","倭","450","130001","1","倭","0","0","4","2025/03/12 16:00:00","130001","0","0","3","2025/03/19 15:59:59","150","【物理】位於前衛，大膽追求刺激的盜賊公會長女。\n會在最前線拚命，並消耗獲得的【蠻賊骰子】\n大幅強化自己，壓制烏合之眾。"
"0","0","130101","130101","2.09","0","1","0","若菜","450","130101","1","若菜","9","0","7","2025/03/19 16:00:00","130101","0","0","3","2025/03/28 15:59:59","535","【物理】位於中衛，常常抽到壞籤的盜賊公會次女。\n召喚來的刺蝟墊木會站上前線保護若菜，而她自身\n會從攻擊支援到恢復ＨＰ和ＴＰ，在各方面無私地支持我方。"
"0","0","130201","130201","1.84","0","1","0","布武機","450","130201","1","布武機","0","0","5","2025/03/01 16:00:00","130201","0","0","3","2025/03/12 15:59:59","371","【物理】位於中衛，囂張且極其聰明的盜賊公會三女。\n靠著【夥伴護盾♡】讓夥伴承受自身所受的傷害，\nＨＰ最大值時能透過傷害提升的範圍攻擊蹂躪敵人。"
"0","0","0","0","0","0","1","0","怜（星素）","0","130601","0","怜（星素）","1","0","4","2015/04/01 15:00:00","130601","0","0","3","2030/12/31 15:00:00","0",""
"0","0","130701","130701","1.92","0","1","0","鏡華（春日）","450","130701","2","鏡華（春日）","7","0","7","2025/03/12 16:00:00","130701","0","0","3","2025/03/19 15:59:59","563","【魔法】位於中衛，身著花祭禮服帶給花田春天的優等生。\n利用依照技能發動次數有效率地強化自身能力，\n與暴擊時有追加效果的技能及ＵＢ吹起勝利之風。"
"0","0","130801","130801","1.84","0","0","0","鈴莓（春日）","450","130801","2","鈴莓（春日）","7","0","7","2024/09/16 16:00:00","130801","0","0","3","2030/12/31 15:00:00","558","【魔法】位於中衛，以春天點綴花祭禮服的冒失女僕。\n對範圍內的敵人造成傷害的同時，活用擁有多種弱化效果\n的技能及ＵＢ，安穩的掌握勝利。"
"0","0","130901","130901","2.09","0","0","0","庫露露","450","130901","2","庫露露","7","0","7","2024/10/16 16:00:00","130901","0","0","3","2030/12/31 15:00:00","440","【魔法】位於中衛，邀人進入夢想世界的寶石兔族經理。\n每當受到能力提升的效果時，會增加【卡巴邦】\n並反射性地報答我方的支援攻擊。"
"0","0","131001","131001","1.84","0","1","0","真步（夢想樂園）","450","131001","2","真步（夢想樂園）","7","0","7","2024/10/01 16:00:00","131001","0","0","3","2024/10/11 15:59:59","702","【魔法】位於後衛，在馬戲團舞台上閃閃發光的童話少女。\n除了支援我方攻防、削弱敵方攻防之外，\n擁有【謝幕】時會以追加傷害技能點亮勝利的聚光燈。"
"0","0","131101","131101","2.09","0","0","0","涅婭（夏日）","450","131101","1","涅婭（夏日）","52","0","2","2024/11/01 16:00:00","131101","0","0","3","2030/12/31 15:00:00","165","【物理】位於前衛，穿著泳裝尋找擁抱機會的史萊姆辣妹。\n自動將【黏稠】附著在發動攻擊的敵人身上，\n造成攻擊力降低、傷害和束縛等多重效果。"
"0","0","131201","131201","2.09","0","1","0","美空（夏日）","450","131201","2","美空（夏日）","35","0","35","2024/11/04 16:00:00","131201","0","0","3","2024/11/16 15:59:59","753","【魔法】位於後衛，在盛夏做點好事的活潑泳裝少女★\n蓄力【PSI★風暴】，使用連續攻擊殲滅敵人，\n透過ＴＰ恢復和護盾嚴密地支援我方。"
"0","0","0","0","0","1","1","0","莉莉","0","131301","0","莉莉","1","0","1","2015/04/01 15:00:00","131301","0","0","3","2030/12/31 15:00:00","0",""
"0","0","0","0","0","1","1","0","可璃亞","0","131401","0","可璃亞","1","0","1","2015/04/01 15:00:00","131401","0","0","3","2030/12/31 15:00:00","0",""
"0","0","0","0","0","1","1","0","普蕾西亞","0","131501","0","普蕾西亞","1","0","1","2015/04/01 15:00:00","131501","0","0","3","2030/12/31 15:00:00","0",""
"0","0","131601","131601","1.92","0","1","0","莉莉（夏日）","450","131601","1","莉莉（夏日）","4","0","4","2024/11/16 16:00:00","131601","0","0","3","2024/11/27 15:59:59","399","【物理】位於中衛，在夏日陽光下鑽研的妹系大和撫子。\n除了提升防禦力之外，透過護盾或ＨＰ恢復來鞏固我方防線，\n並巧妙地操縱ＴＰ恢復和攻擊力降低來支配戰場。"
"0","0","131701","131701","1.92","0","1","0","愛梅斯（夏日）","450","131701","2","愛梅斯（夏日）","53","0","44","2024/12/01 16:00:00","131701","0","0","3","2024/12/13 15:59:59","743","【魔法】位於後衛，降臨於黃昏水面上的泳裝妖精。\n施展以行動速度提升與ＴＰ輔助為首的許多支援，\n並以ＵＢ的弱化攻防清爽地引導隊伍邁向勝利。"
"0","0","131801","131801","2.09","0","0","0","帆稀（夏日）","450","131801","2","帆稀（夏日）","21","0","7","2024/12/16 16:00:00","131801","0","0","3","2030/12/31 15:00:00","709","【魔法】位於後衛，在夏季清涼中休養身心的泳裝龍首領。\n除了弱化攻防之外，每次賦予能力降低，\n都能根據【日食】數量造成傷害，將所有反抗者化為塵土。"
"0","0","131901","131901","2.09","1","1","0","愛蜜莉雅（夏日）","450","131901","2","愛蜜莉雅（夏日）","23","0","7","2025/01/01 16:00:00","131901","0","0","1","2030/12/31 15:00:00","725","【魔法】位於後衛，與帕克一同奮戰的盛夏半妖精。\n以製造冰壁的技能，與賦予降低速度\n並造成強力傷害的必殺技，來阻止敵人的進攻。"
"0","0","132001","132001","2.09","0","1","0","艾姬多娜（夏日）","450","132001","2","艾姬多娜（夏日）","21","0","7","2025/01/14 16:00:00","132001","0","0","3","2025/01/26 15:59:59","775","【魔法】位於後衛，與未知世界邂逅感到興奮的強欲的魔女。\n以鮮明的攻擊魔法為首，從對我方的攻擊支援、\n弱化敵方到復活自己，使用各種魔法來滿足自己的慾望。"
