fa7740951331916f1d2d46b2758cfeed1d1126ae36655865a4eff18cbfce1f37,a46fb8e592306df4f5ab836265f07fe06354341b14168b8f8c536b4133193979,9d4c89a366ea1d65232fa8f97d2013f7234f0bd1e907f1ea2c6b2385f2aa077c,141121c3587e369a6a1a60f61ff28f4542b0b74a1f62923f0f74d794e3e4f083,2b7a16ea5113bb9a8fbc143365666658e3d2eedc8215bd2f4fc8d9a0e8a4cad2,5f8a422fe5d321acc4699b9d2941deb9b0611d27196eaaefbfd0be33c56bb44c,c5c3fc4ed70a9398456b2282eba3d885ce4c66165803c500959183b36c000138,3a31f64320a25357ffd1f526e62d6a5a61f15f0cc7afd0090c7abb60def280c8,80ada95d86b671e0a23085ca0077b06d981c7e73fc3f65c9f0cb053dfb58336b,61c20c054e4488ff398d1e11d27df579378d8c42c82f76b1d7982aac618ce24c,ae30904b07961e83f0de9ab37d03df4d2fe5d0b7d1d0076a8b6a645fe7b35fcf,a6ea13cb0305a1fee2d20aacfdfefb14bbe2a33a97dcf7502822af3fc1c59c70,57ba96487625606c24bd02366f7f4215881c96457b46d55ca6b3a335f512d1e2,00b4b0872630f4d0090d082b6675ee2622ac3974bda8fd7277fef42c358a8cd3,1dd639ef99a1c265ab930dc6a964ecd68be4d714062337be8d8a4013d64f43c2,22437293f7e2d977468f5adc8818cf972a07c755de96195a7743d1a50b744981,433a38ebfa560a0029a7dd75e5b9f669e49c844ce9d8bbea43c4ad21e41077ed,3c3e10f1db2a48a662e006f7b74485566ad5c93717a41f9eb7e46ca85a10caef,1f529aa1fbd2f3f249dad6891dce1ecdd6832aff18d92e13f3d204df99813730,4faf31980673557b3585151e107cc4894b2309f4b692c561d1cd642ea80fae29,6e98b93d5c9bcfaa3c4b7c011d8fd757ab9541931c94b63b28037514142f4243,2e44bf1d0713c11393d4afedc88c036d8b88cd03da29c00b0b3881c6f5ccb389,faf64c1fb104b4471b6b6e9485d551cc20eb7dee5b4fef65b9e0e81e3a6d78ef,38fb8685f63ecdfa666400c60e3002e0e48351105ca67b56932938d47f3e80fa,5ebf15abe54686ba9953d1bfc544b1719ea2a91ef75fec2c35f1dcdf1d9d4ff3
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","114201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","114301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","114401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","114501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","114601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","114701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","114701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","114701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","115001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","115001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","115001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","115501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","115501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","115501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","115601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","115601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","115601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","115701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","115701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","115701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","115801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","115801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","115801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","115901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","115901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","115901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","116901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","116901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","116901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","117901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","117901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","117901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","118001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","118001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","118001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","118101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","118101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","118101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","118201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","118201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","118201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","118501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","118501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","118501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","118601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","118601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","118601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","119001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","119001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","119001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","119101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","119101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","119101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","119201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","119201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","119201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","119301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","119301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","119301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","119901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","119901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","119901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","120001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","120001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","120001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","120701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","120701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","120701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","120801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","120801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","120801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","120901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","120901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","120901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","121901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","121901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","121901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122201","0","0","0","0","0","0","0","0","0","0"
"5","1","32223","0","1","0","240","0","0","0","0","1","0","0","122301","100000","18","50","0","0","0","0","200","0","0"
"3","1","31223","0","2","0","120","0","0","0","0","1","0","0","122301","100000","11","50","0","0","0","0","0","0","0"
"0","0","25001","0","3","0","130","0","0","0","0","1","0","0","122301","100000","15","10","0","0","0","0","0","0","0"
"0","0","25001","0","3","0","260","0","0","0","0","2","0","0","122301","200000","15","15","0","0","0","0","10","0","0"
"0","0","25001","0","3","0","390","0","0","0","0","3","0","0","122301","400000","15","20","0","0","0","0","20","0","0"
"0","0","25001","0","3","0","520","0","0","0","0","4","0","0","122301","500000","15","25","0","0","0","0","30","0","0"
"2","1","25001","0","3","0","650","0","0","0","0","5","0","0","122301","600000","15","30","0","0","0","0","40","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122401","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","122901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","122901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","122901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123301","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","123901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","123901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","123901","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124101","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124201","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124501","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124601","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124701","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","124801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","2","0","0","0","0","0","0","0","0","0","124801","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","3","0","0","0","0","0","0","0","0","0","124801","0","0","0","0","0","0","0","0","0","0"
