9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431
"31","1021317","0","0","3","1","","","3","1021317002","1"
"31","1021317","0","0","6","1","","","6","1021317003","1"
"31","1021317","0","0","10","1","","","10","1021317004","0"
"31","1021317","0","0","20","1","","","20","1021317005","0"
"31","1021317","0","0","21","1","","","21","1021317006","0"
"31","1021317","0","0","22","1","","","22","1021317007","0"
"31","1021317","0","0","117","1","","","100","1021317008","0"
"31","1021317","0","0","217","1","","","200","1021317009","0"
"31","1021317","0","0","317","1","","","300","1021317010","0"
"5","1021317","27","0","1","-14","0","empty","1","1021317011","1"
"5","1021317","28","0","3","-14","0","empty","2","1021317012","1"
"5","1021317","26","0","3","-14","0","empty","3","1021317013","1"
"5","1021317","25","0","11","-14","0","empty","4","1021317014","1"
"5","1021317","24","0","13","-14","0","empty","5","1021317015","1"
"5","1021317","13","-10","11","-24","0","empty","6","1021317016","1"
"5","1021317","12","-10","13","-24","0","empty","7","1021317017","1"
"5","1021317","29","0","0","-14","0","empty","8","1021317018","1"
"5","1021317","10","-5","0","-19","0","empty","9","1021317019","1"
"6","1021317","0.54","0.4","6","1","0","","0.87","1021317020","0"
"6","1021317","0.54","0.4","7","1","0","","0.87","1021317021","0"
"6","1021317","0.54","0.4","9","1","0","","0.87","1021317022","0"
"141","1021317","","","1","","","","","1021317023",""
"91","1021317","","","0","","","","","1021317024",""
"93","1021317","","","0.033","","","","0","1021317025",""
"23","1021317","0","","se_10067600","","","","se_obtent_10213_drama_cook_nela","1021317026",""
"3","1021317","0","","1","","0","","nefy_cook","1021317027","0"
"3","1021317","0","","2","","0","","nefy_cook","1021317028","0"
"3","1021317","0","","3","","0","","nefy_end","1021317029","0"
"3","1021317","0","","4","","0","","nefy_cook","1021317030","0"
"3","1021317","0","","5","","0","","nefy_white","1021317031","0"
"3","1021317","0","","6","","0","","nefy_cook","1021317032","0"
"3","1021317","0","","7","","0","","nefy_white","1021317033","0"
"3","1021317","0","","8","","0","","nefy_cook","1021317034","0"
"3","1021317","0","","9","","0","","nefy_cook_w","1021317035","0"
"93","1021317","","","3","","","","0","1021317036",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_01","1021317037",""
"93","1021317","","","2.366","","","","0","1021317038",""
"101","1021317","","","1021317040","","","","","1021317039",""
"24","1021317","","","se_obtent_10213_drama_cook_nela","","","","0","1021317040",""
"22","1021317","","","0","","","","0","1021317041",""
"6","1021317","1","1","1","0","0","","1","1021317042","0"
"6","1021317","1","1","2","0","0","","1","1021317043","0"
"6","1021317","1","1","3","0","0","","1","1021317044","0"
"6","1021317","1","1","4","0","0","","1","1021317045","0"
"6","1021317","1","1","5","0","0","","1","1021317046","0"
"6","1021317","1","1","6","0","0","","1","1021317047","0"
"6","1021317","1","1","7","0","0","","1","1021317048","0"
"6","1021317","1","1","8","0","0","","1","1021317049","0"
"6","1021317","1","1","9","0","0","","1","1021317050","0"
"37","1021317","","","1","","","","eat","1021317051",""
"32","1021317","","","3","","","","0","1021317052",""
"32","1021317","","","6","","","","0","1021317053",""
"32","1021317","","","10","","","","1","1021317054",""
"32","1021317","","","100","","","","1","1021317055",""
"23","1021317","0","","se_10067600","","","","se_obtent_10213_drama_eat","1021317056",""
"93","1021317","","","0","","","","0","1021317057",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_02","1021317058",""
"93","1021317","","","2.8","","","","0","1021317059",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_03","1021317060",""
"93","1021317","","","2.6","","","","0","1021317061",""
"26","1021317","","","2","","","","","1021317062",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_04","1021317063",""
"93","1021317","","","2.5","","","","0","1021317064",""
"101","1021317","","","1021317066","","","","","1021317065",""
"32","1021317","","","10","","","","0","1021317066",""
"32","1021317","","","100","","","","0","1021317067",""
"32","1021317","","","20","","","","1","1021317068",""
"32","1021317","","","200","","","","1","1021317069",""
"32","1021317","","","300","","","","1","1021317070",""
"24","1021317","","","se_obtent_10213_drama_eat","","","","0","1021317071",""
"22","1021317","","","0","","","","0","1021317072",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_05","1021317073",""
"25","1021317","","","bgm_MC319A","","","","bgm_MC319A","1021317074",""
"23","1021317","0","","se_10067600","","","","se_obtent_10213_drama_break_1","1021317075",""
"93","1021317","","","3.5","","","","0","1021317076",""
"101","1021317","","","1021317078","","","","","1021317077",""
"37","1021317","","","20","","","","break_2","1021317078",""
"37","1021317","","","200","","","","break_2","1021317079",""
"37","1021317","","","300","","","","break_2","1021317080",""
"24","1021317","","","se_obtent_10213_drama_break_1","","","","0","1021317081",""
"22","1021317","","","0","","","","0","1021317082",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_06","1021317083",""
"23","1021317","0","","se_10067600","","","","se_obtent_10213_drama_break_2","1021317084",""
"93","1021317","","","4","","","","0","1021317085",""
"101","1021317","","","1021317087","","","","","1021317086",""
"37","1021317","","","20","","","","break_3","1021317087",""
"37","1021317","","","200","","","","break_3","1021317088",""
"37","1021317","","","300","","","","break_3","1021317089",""
"24","1021317","","","se_obtent_10213_drama_break_2","","","","0","1021317090",""
"22","1021317","","","0","","","","0","1021317091",""
"21","1021317","0","0","vo_obtent_1021317","","","","vo_obtent_1021317_07","1021317092",""
"23","1021317","0","","se_10067600","","","","se_obtent_10213_drama_break_3","1021317093",""
"93","1021317","","","5","","","","0","1021317094",""
"101","1021317","","","1021317096","","","","","1021317095",""
"37","1021317","","","300","","","","break_4","1021317096",""
"32","1021317","","","21","","","","1","1021317097",""
"93","1021317","","","0.2","","","","0","1021317098",""
"141","1021317","","","0","","","","","1021317099",""
"93","1021317","","","0.1","","","","0","1021317100",""
"92","1021317","","","","","","","","1021317101",""
"101","1021317","","","1021317103","","","","","1021317102",""
"24","1021317","","","se_obtent_10213_drama_break_3","","","","0","1021317103",""
"22","1021317","","","0","","","","0","1021317104",""
"32","1021317","","","22","","","","1","1021317105",""
"93","1021317","","","0.4","","","","0","1021317106",""
"31","1021321","0","0","1","1","","","1","1021321001","1"
"31","1021321","0","0","4","1","","","4","1021321002","1"
"31","1021321","0","0","7","1","","","7","1021321003","1"
"31","1021321","0","0","10","1","","","10","1021321004","0"
"31","1021321","0","0","20","1","","","20","1021321005","0"
"31","1021321","0","0","21","1","","","21","1021321006","0"
"31","1021321","0","0","22","1","","","22","1021321007","0"
"31","1021321","0","0","121","1","","","100","1021321008","0"
"31","1021321","0","0","221","1","","","200","1021321009","0"
"31","1021321","0","0","321","1","","","300","1021321010","0"
"5","1021321","27","0","1","-14","0","empty","1","1021321011","1"
"5","1021321","28","0","4","-14","0","empty","2","1021321012","1"
"5","1021321","26","0","4","-14","0","empty","3","1021321013","1"
"5","1021321","25","0","11","-14","0","empty","4","1021321014","1"
"5","1021321","24","0","14","-14","0","empty","5","1021321015","1"
"5","1021321","13","-10","11","-24","0","empty","6","1021321016","1"
"5","1021321","12","-10","14","-24","0","empty","7","1021321017","1"
"5","1021321","29","0","0","-14","0","empty","8","1021321018","1"
"5","1021321","10","-5","0","-19","0","empty","9","1021321019","1"
"6","1021321","0.46","0.7","6","1","0","","0.55","1021321020","0"
"6","1021321","0.46","0.7","7","1","0","","0.55","1021321021","0"
"6","1021321","0.46","0.7","9","1","0","","0.55","1021321022","0"
"141","1021321","","","1","","","","","1021321023",""
"91","1021321","","","0","","","","","1021321024",""
"93","1021321","","","0.033","","","","0","1021321025",""
"23","1021321","0","","se_10067600","","","","se_obtent_10213_drama_cook_violet","1021321026",""
"3","1021321","0","","1","","0","","vio_cook","1021321027","0"
"3","1021321","0","","2","","0","","vio_cook","1021321028","0"
"3","1021321","0","","3","","0","","vio_end","1021321029","0"
"3","1021321","0","","4","","0","","vio_cook","1021321030","0"
"3","1021321","0","","5","","0","","vio_white","1021321031","0"
"3","1021321","0","","6","","0","","vio_cook","1021321032","0"
"3","1021321","0","","7","","0","","vio_white","1021321033","0"
"3","1021321","0","","8","","0","","vio_cook","1021321034","0"
"3","1021321","0","","9","","0","","vio_cook_w","1021321035","0"
"93","1021321","","","3","","","","0","1021321036",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_01","1021321037",""
"93","1021321","","","2.366","","","","0","1021321038",""
"101","1021321","","","1021321040","","","","","1021321039",""
"24","1021321","","","se_obtent_10213_drama_cook_violet","","","","0","1021321040",""
"22","1021321","","","0","","","","0","1021321041",""
"6","1021321","1","1","1","0","0","","1","1021321042","0"
"6","1021321","1","1","2","0","0","","1","1021321043","0"
"6","1021321","1","1","3","0","0","","1","1021321044","0"
"6","1021321","1","1","4","0","0","","1","1021321045","0"
"6","1021321","1","1","5","0","0","","1","1021321046","0"
"6","1021321","1","1","6","0","0","","1","1021321047","0"
"6","1021321","1","1","7","0","0","","1","1021321048","0"
"6","1021321","1","1","8","0","0","","1","1021321049","0"
"6","1021321","1","1","9","0","0","","1","1021321050","0"
"37","1021321","","","1","","","","eat","1021321051",""
"32","1021321","","","4","","","","0","1021321052",""
"32","1021321","","","7","","","","0","1021321053",""
"32","1021321","","","10","","","","1","1021321054",""
"32","1021321","","","100","","","","1","1021321055",""
"23","1021321","0","","se_10067600","","","","se_obtent_10213_drama_eat","1021321056",""
"93","1021321","","","0","","","","0","1021321057",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_02","1021321058",""
"93","1021321","","","2.8","","","","0","1021321059",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_03","1021321060",""
"93","1021321","","","2.6","","","","0","1021321061",""
"26","1021321","","","2","","","","","1021321062",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_04","1021321063",""
"93","1021321","","","2.5","","","","0","1021321064",""
"101","1021321","","","1021321066","","","","","1021321065",""
"32","1021321","","","10","","","","0","1021321066",""
"32","1021321","","","100","","","","0","1021321067",""
"32","1021321","","","20","","","","1","1021321068",""
"32","1021321","","","200","","","","1","1021321069",""
"32","1021321","","","300","","","","1","1021321070",""
"24","1021321","","","se_obtent_10213_drama_eat","","","","0","1021321071",""
"22","1021321","","","0","","","","0","1021321072",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_05","1021321073",""
"25","1021321","","","bgm_MC319A","","","","bgm_MC319A","1021321074",""
"23","1021321","0","","se_10067600","","","","se_obtent_10213_drama_break_1","1021321075",""
"93","1021321","","","3.5","","","","0","1021321076",""
"101","1021321","","","1021321078","","","","","1021321077",""
"37","1021321","","","20","","","","break_2","1021321078",""
"37","1021321","","","200","","","","break_2","1021321079",""
"37","1021321","","","300","","","","break_2","1021321080",""
"24","1021321","","","se_obtent_10213_drama_break_1","","","","0","1021321081",""
"22","1021321","","","0","","","","0","1021321082",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_06","1021321083",""
"23","1021321","0","","se_10067600","","","","se_obtent_10213_drama_break_2","1021321084",""
"93","1021321","","","4","","","","0","1021321085",""
"101","1021321","","","1021321087","","","","","1021321086",""
"37","1021321","","","20","","","","break_3","1021321087",""
"37","1021321","","","200","","","","break_3","1021321088",""
"37","1021321","","","300","","","","break_3","1021321089",""
"24","1021321","","","se_obtent_10213_drama_break_2","","","","0","1021321090",""
"22","1021321","","","0","","","","0","1021321091",""
"21","1021321","0","0","vo_obtent_1021321","","","","vo_obtent_1021321_07","1021321092",""
"23","1021321","0","","se_10067600","","","","se_obtent_10213_drama_break_3","1021321093",""
"93","1021321","","","5","","","","0","1021321094",""
"101","1021321","","","1021321096","","","","","1021321095",""
"37","1021321","","","300","","","","break_4","1021321096",""
"32","1021321","","","21","","","","1","1021321097",""
"93","1021321","","","0.2","","","","0","1021321098",""
"141","1021321","","","0","","","","","1021321099",""
"93","1021321","","","0.1","","","","0","1021321100",""
"92","1021321","","","","","","","","1021321101",""
"101","1021321","","","1021321103","","","","","1021321102",""
"24","1021321","","","se_obtent_10213_drama_break_3","","","","0","1021321103",""
"22","1021321","","","0","","","","0","1021321104",""
"32","1021321","","","22","","","","1","1021321105",""
"93","1021321","","","0.4","","","","0","1021321106",""
"31","1021322","0","0","1","1","","","1","1021322001","1"
"31","1021322","0","0","4","1","","","4","1021322002","1"
"31","1021322","0","0","7","1","","","7","1021322003","1"
"31","1021322","0","0","10","1","","","10","1021322004","0"
"31","1021322","0","0","20","1","","","20","1021322005","0"
"31","1021322","0","0","21","1","","","21","1021322006","0"
"31","1021322","0","0","22","1","","","22","1021322007","0"
"31","1021322","0","0","122","1","","","100","1021322008","0"
"31","1021322","0","0","222","1","","","200","1021322009","0"
"31","1021322","0","0","322","1","","","300","1021322010","0"
"5","1021322","27","0","1","-14","0","empty","1","1021322011","1"
"5","1021322","28","0","4","-14","0","empty","2","1021322012","1"
"5","1021322","26","0","4","-14","0","empty","3","1021322013","1"
"5","1021322","25","0","11","-14","0","empty","4","1021322014","1"
"5","1021322","24","0","14","-14","0","empty","5","1021322015","1"
"5","1021322","13","-10","11","-24","0","empty","6","1021322016","1"
"5","1021322","12","-10","14","-24","0","empty","7","1021322017","1"
"5","1021322","29","0","0","-14","0","empty","8","1021322018","1"
"5","1021322","10","-5","0","-19","0","empty","9","1021322019","1"
"6","1021322","0.46","0.7","6","1","0","","0.55","1021322020","0"
"6","1021322","0.46","0.7","7","1","0","","0.55","1021322021","0"
"6","1021322","0.46","0.7","9","1","0","","0.55","1021322022","0"
"141","1021322","","","1","","","","","1021322023",""
"91","1021322","","","0","","","","","1021322024",""
"93","1021322","","","0.033","","","","0","1021322025",""
"23","1021322","0","","se_10067600","","","","se_obtent_10213_drama_cook_violet","1021322026",""
"3","1021322","0","","1","","0","","vio_cook","1021322027","0"
"3","1021322","0","","2","","0","","vio_cook","1021322028","0"
"3","1021322","0","","3","","0","","vio_end","1021322029","0"
"3","1021322","0","","4","","0","","vio_cook","1021322030","0"
"3","1021322","0","","5","","0","","vio_white","1021322031","0"
"3","1021322","0","","6","","0","","vio_cook","1021322032","0"
"3","1021322","0","","7","","0","","vio_white","1021322033","0"
"3","1021322","0","","8","","0","","vio_cook","1021322034","0"
"3","1021322","0","","9","","0","","vio_cook_w","1021322035","0"
"93","1021322","","","3","","","","0","1021322036",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_01","1021322037",""
"93","1021322","","","2.366","","","","0","1021322038",""
"101","1021322","","","1021322040","","","","","1021322039",""
"24","1021322","","","se_obtent_10213_drama_cook_violet","","","","0","1021322040",""
"22","1021322","","","0","","","","0","1021322041",""
"6","1021322","1","1","1","0","0","","1","1021322042","0"
"6","1021322","1","1","2","0","0","","1","1021322043","0"
"6","1021322","1","1","3","0","0","","1","1021322044","0"
"6","1021322","1","1","4","0","0","","1","1021322045","0"
"6","1021322","1","1","5","0","0","","1","1021322046","0"
"6","1021322","1","1","6","0","0","","1","1021322047","0"
"6","1021322","1","1","7","0","0","","1","1021322048","0"
"6","1021322","1","1","8","0","0","","1","1021322049","0"
"6","1021322","1","1","9","0","0","","1","1021322050","0"
"37","1021322","","","1","","","","eat","1021322051",""
"32","1021322","","","4","","","","0","1021322052",""
"32","1021322","","","7","","","","0","1021322053",""
"32","1021322","","","10","","","","1","1021322054",""
"32","1021322","","","100","","","","1","1021322055",""
"23","1021322","0","","se_10067600","","","","se_obtent_10213_drama_eat","1021322056",""
"93","1021322","","","0","","","","0","1021322057",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_02","1021322058",""
"93","1021322","","","2.8","","","","0","1021322059",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_03","1021322060",""
"93","1021322","","","2.6","","","","0","1021322061",""
"26","1021322","","","2","","","","","1021322062",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_04","1021322063",""
"93","1021322","","","2.5","","","","0","1021322064",""
"101","1021322","","","1021322066","","","","","1021322065",""
"32","1021322","","","10","","","","0","1021322066",""
"32","1021322","","","100","","","","0","1021322067",""
"32","1021322","","","20","","","","1","1021322068",""
"32","1021322","","","200","","","","1","1021322069",""
"32","1021322","","","300","","","","1","1021322070",""
"24","1021322","","","se_obtent_10213_drama_eat","","","","0","1021322071",""
"22","1021322","","","0","","","","0","1021322072",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_05","1021322073",""
"25","1021322","","","bgm_MC319A","","","","bgm_MC319A","1021322074",""
"23","1021322","0","","se_10067600","","","","se_obtent_10213_drama_break_1","1021322075",""
"93","1021322","","","3.5","","","","0","1021322076",""
"101","1021322","","","1021322078","","","","","1021322077",""
"37","1021322","","","20","","","","break_2","1021322078",""
"37","1021322","","","200","","","","break_2","1021322079",""
"37","1021322","","","300","","","","break_2","1021322080",""
"24","1021322","","","se_obtent_10213_drama_break_1","","","","0","1021322081",""
"22","1021322","","","0","","","","0","1021322082",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_06","1021322083",""
"23","1021322","0","","se_10067600","","","","se_obtent_10213_drama_break_2","1021322084",""
"93","1021322","","","4","","","","0","1021322085",""
"101","1021322","","","1021322087","","","","","1021322086",""
"37","1021322","","","20","","","","break_3","1021322087",""
"37","1021322","","","200","","","","break_3","1021322088",""
"37","1021322","","","300","","","","break_3","1021322089",""
"24","1021322","","","se_obtent_10213_drama_break_2","","","","0","1021322090",""
"22","1021322","","","0","","","","0","1021322091",""
"21","1021322","0","0","vo_obtent_1021322","","","","vo_obtent_1021322_07","1021322092",""
"23","1021322","0","","se_10067600","","","","se_obtent_10213_drama_break_3","1021322093",""
"93","1021322","","","5","","","","0","1021322094",""
"101","1021322","","","1021322096","","","","","1021322095",""
"37","1021322","","","300","","","","break_4","1021322096",""
"32","1021322","","","21","","","","1","1021322097",""
"93","1021322","","","0.2","","","","0","1021322098",""
"141","1021322","","","0","","","","","1021322099",""
"93","1021322","","","0.1","","","","0","1021322100",""
"92","1021322","","","","","","","","1021322101",""
"101","1021322","","","1021322103","","","","","1021322102",""
"24","1021322","","","se_obtent_10213_drama_break_3","","","","0","1021322103",""
"22","1021322","","","0","","","","0","1021322104",""
"32","1021322","","","22","","","","1","1021322105",""
"93","1021322","","","0.4","","","","0","1021322106",""
"31","1021323","0","0","1","1","","","1","1021323001","1"
"31","1021323","0","0","4","1","","","4","1021323002","1"
"31","1021323","0","0","7","1","","","7","1021323003","1"
"31","1021323","0","0","10","1","","","10","1021323004","0"
"31","1021323","0","0","20","1","","","20","1021323005","0"
"31","1021323","0","0","21","1","","","21","1021323006","0"
"31","1021323","0","0","22","1","","","22","1021323007","0"
"31","1021323","0","0","123","1","","","100","1021323008","0"
"31","1021323","0","0","223","1","","","200","1021323009","0"
"31","1021323","0","0","323","1","","","300","1021323010","0"
"5","1021323","27","0","1","-14","0","empty","1","1021323011","1"
"5","1021323","28","0","4","-14","0","empty","2","1021323012","1"
"5","1021323","26","0","4","-14","0","empty","3","1021323013","1"
"5","1021323","25","0","11","-14","0","empty","4","1021323014","1"
"5","1021323","24","0","14","-14","0","empty","5","1021323015","1"
"5","1021323","13","-10","11","-24","0","empty","6","1021323016","1"
"5","1021323","12","-10","14","-24","0","empty","7","1021323017","1"
"5","1021323","29","0","0","-14","0","empty","8","1021323018","1"
"5","1021323","10","-5","0","-19","0","empty","9","1021323019","1"
"6","1021323","0.46","0.7","6","1","0","","0.55","1021323020","0"
"6","1021323","0.46","0.7","7","1","0","","0.55","1021323021","0"
"6","1021323","0.46","0.7","9","1","0","","0.55","1021323022","0"
"141","1021323","","","1","","","","","1021323023",""
"91","1021323","","","0","","","","","1021323024",""
"93","1021323","","","0.033","","","","0","1021323025",""
"23","1021323","0","","se_10067600","","","","se_obtent_10213_drama_cook_violet","1021323026",""
"3","1021323","0","","1","","0","","vio_cook","1021323027","0"
"3","1021323","0","","2","","0","","vio_cook","1021323028","0"
"3","1021323","0","","3","","0","","vio_end","1021323029","0"
"3","1021323","0","","4","","0","","vio_cook","1021323030","0"
"3","1021323","0","","5","","0","","vio_white","1021323031","0"
"3","1021323","0","","6","","0","","vio_cook","1021323032","0"
"3","1021323","0","","7","","0","","vio_white","1021323033","0"
"3","1021323","0","","8","","0","","vio_cook","1021323034","0"
"3","1021323","0","","9","","0","","vio_cook_w","1021323035","0"
"93","1021323","","","3","","","","0","1021323036",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_01","1021323037",""
"93","1021323","","","2.366","","","","0","1021323038",""
"101","1021323","","","1021323040","","","","","1021323039",""
"24","1021323","","","se_obtent_10213_drama_cook_violet","","","","0","1021323040",""
"22","1021323","","","0","","","","0","1021323041",""
"6","1021323","1","1","1","0","0","","1","1021323042","0"
"6","1021323","1","1","2","0","0","","1","1021323043","0"
"6","1021323","1","1","3","0","0","","1","1021323044","0"
"6","1021323","1","1","4","0","0","","1","1021323045","0"
"6","1021323","1","1","5","0","0","","1","1021323046","0"
"6","1021323","1","1","6","0","0","","1","1021323047","0"
"6","1021323","1","1","7","0","0","","1","1021323048","0"
"6","1021323","1","1","8","0","0","","1","1021323049","0"
"6","1021323","1","1","9","0","0","","1","1021323050","0"
"37","1021323","","","1","","","","eat","1021323051",""
"32","1021323","","","4","","","","0","1021323052",""
"32","1021323","","","7","","","","0","1021323053",""
"32","1021323","","","10","","","","1","1021323054",""
"32","1021323","","","100","","","","1","1021323055",""
"23","1021323","0","","se_10067600","","","","se_obtent_10213_drama_eat","1021323056",""
"93","1021323","","","0","","","","0","1021323057",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_02","1021323058",""
"93","1021323","","","2.8","","","","0","1021323059",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_03","1021323060",""
"93","1021323","","","2.6","","","","0","1021323061",""
"26","1021323","","","2","","","","","1021323062",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_04","1021323063",""
"93","1021323","","","2.5","","","","0","1021323064",""
"101","1021323","","","1021323066","","","","","1021323065",""
"32","1021323","","","10","","","","0","1021323066",""
"32","1021323","","","100","","","","0","1021323067",""
"32","1021323","","","20","","","","1","1021323068",""
"32","1021323","","","200","","","","1","1021323069",""
"32","1021323","","","300","","","","1","1021323070",""
"24","1021323","","","se_obtent_10213_drama_eat","","","","0","1021323071",""
"22","1021323","","","0","","","","0","1021323072",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_05","1021323073",""
"25","1021323","","","bgm_MC319A","","","","bgm_MC319A","1021323074",""
"23","1021323","0","","se_10067600","","","","se_obtent_10213_drama_break_1","1021323075",""
"93","1021323","","","3.5","","","","0","1021323076",""
"101","1021323","","","1021323078","","","","","1021323077",""
"37","1021323","","","20","","","","break_2","1021323078",""
"37","1021323","","","200","","","","break_2","1021323079",""
"37","1021323","","","300","","","","break_2","1021323080",""
"24","1021323","","","se_obtent_10213_drama_break_1","","","","0","1021323081",""
"22","1021323","","","0","","","","0","1021323082",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_06","1021323083",""
"23","1021323","0","","se_10067600","","","","se_obtent_10213_drama_break_2","1021323084",""
"93","1021323","","","4","","","","0","1021323085",""
"101","1021323","","","1021323087","","","","","1021323086",""
"37","1021323","","","20","","","","break_3","1021323087",""
"37","1021323","","","200","","","","break_3","1021323088",""
"37","1021323","","","300","","","","break_3","1021323089",""
"24","1021323","","","se_obtent_10213_drama_break_2","","","","0","1021323090",""
"22","1021323","","","0","","","","0","1021323091",""
"21","1021323","0","0","vo_obtent_1021323","","","","vo_obtent_1021323_07","1021323092",""
"23","1021323","0","","se_10067600","","","","se_obtent_10213_drama_break_3","1021323093",""
"93","1021323","","","5","","","","0","1021323094",""
"101","1021323","","","1021323096","","","","","1021323095",""
"37","1021323","","","300","","","","break_4","1021323096",""
"32","1021323","","","21","","","","1","1021323097",""
"93","1021323","","","0.2","","","","0","1021323098",""
"141","1021323","","","0","","","","","1021323099",""
"93","1021323","","","0.1","","","","0","1021323100",""
"92","1021323","","","","","","","","1021323101",""
"101","1021323","","","1021323103","","","","","1021323102",""
"24","1021323","","","se_obtent_10213_drama_break_3","","","","0","1021323103",""
"22","1021323","","","0","","","","0","1021323104",""
"32","1021323","","","22","","","","1","1021323105",""
"93","1021323","","","0.4","","","","0","1021323106",""
"31","1021324","0","0","1","1","","","1","1021324001","1"
"31","1021324","0","0","4","1","","","4","1021324002","1"
"31","1021324","0","0","7","1","","","7","1021324003","1"
"31","1021324","0","0","10","1","","","10","1021324004","0"
"31","1021324","0","0","20","1","","","20","1021324005","0"
"31","1021324","0","0","21","1","","","21","1021324006","0"
"31","1021324","0","0","22","1","","","22","1021324007","0"
"31","1021324","0","0","124","1","","","100","1021324008","0"
"31","1021324","0","0","224","1","","","200","1021324009","0"
"31","1021324","0","0","324","1","","","300","1021324010","0"
"5","1021324","27","0","1","-14","0","empty","1","1021324011","1"
"5","1021324","28","0","4","-14","0","empty","2","1021324012","1"
"5","1021324","26","0","4","-14","0","empty","3","1021324013","1"
"5","1021324","25","0","11","-14","0","empty","4","1021324014","1"
"5","1021324","24","0","14","-14","0","empty","5","1021324015","1"
"5","1021324","13","-10","11","-24","0","empty","6","1021324016","1"
"5","1021324","12","-10","14","-24","0","empty","7","1021324017","1"
"5","1021324","29","0","0","-14","0","empty","8","1021324018","1"
"5","1021324","10","-5","0","-19","0","empty","9","1021324019","1"
"6","1021324","0.46","0.7","6","1","0","","0.55","1021324020","0"
"6","1021324","0.46","0.7","7","1","0","","0.55","1021324021","0"
"6","1021324","0.46","0.7","9","1","0","","0.55","1021324022","0"
"141","1021324","","","1","","","","","1021324023",""
"91","1021324","","","0","","","","","1021324024",""
"93","1021324","","","0.033","","","","0","1021324025",""
"23","1021324","0","","se_10067600","","","","se_obtent_10213_drama_cook_violet","1021324026",""
"3","1021324","0","","1","","0","","vio_cook","1021324027","0"
"3","1021324","0","","2","","0","","vio_cook","1021324028","0"
"3","1021324","0","","3","","0","","vio_end","1021324029","0"
"3","1021324","0","","4","","0","","vio_cook","1021324030","0"
"3","1021324","0","","5","","0","","vio_white","1021324031","0"
"3","1021324","0","","6","","0","","vio_cook","1021324032","0"
"3","1021324","0","","7","","0","","vio_white","1021324033","0"
"3","1021324","0","","8","","0","","vio_cook","1021324034","0"
"3","1021324","0","","9","","0","","vio_cook_w","1021324035","0"
"93","1021324","","","3","","","","0","1021324036",""
"21","1021324","0","0","vo_obtent_1021324","","","","vo_obtent_1021324_01","1021324037",""
"93","1021324","","","2.366","","","","0","1021324038",""
"101","1021324","","","1021324040","","","","","1021324039",""
"24","1021324","","","se_obtent_10213_drama_cook_violet","","","","0","1021324040",""
"22","1021324","","","0","","","","0","1021324041",""
"6","1021324","1","1","1","0","0","","1","1021324042","0"
