730ba9c6e984780498c0651ff79b0fa8a4bcec5f4feca8c26f0af00cb9e36e2a,66c7d80a1a9db05dca064c88bb1563b8aedba41406d1e677659d55e5e4857932,502cf05993643f27bda9709e908f457e5fec5fbf37d08c9553313b29017bf114,e6a8c5d718d9a8d55619e066e545fbe8f46df55a2e33c74bf957904f5b9c9415,124ed62fc1537e0d3520c00fe18e28be9531a761dc13025b74765f4ec30b6151,5384efa49476407168e826aad0adb1ec6545dead7ed4059303f8a4ecefb4f113,a9f563e45200db8029d58666545e982e02039c7844147fc322e65da25daf8e1f,98b1759ff64a21fd7c301d0054e64d55c6af429fd134edc2d986b7a5cc2fca24,1cec1db8b50401bb5ba7b50ba8061eb5607b4676e0f816d681b7f07115461c46,398afdfd70c5e562b3576629073caf30ebe82ead3ee59e7105d3e271a66331a0,b4d176387d788038e5d4c0e5a1ad1d8c173b021a347a0d486e3d8054e9c709de,d43c8479d46f0ea12793472a415d0a8094b7573af54c4d3a1c3f78f6bf1f308a,914bb9031cb4e4e51034b56ad3ecf5be37acd55cd3b5a8771ccff8c1b3d95b38,03c17e8571826ec9032ffad8eb26c0332015ae3f4e3caed508c136892c532afd,b0beeebea1e957145cdc0890eec04e38818c3958504880b15ace3443f2808d4d,c7aeb904309fc046af95e65c24efd2e7a67309d58eb2e26c1e1eef9ee8481dd1,e1b0212edb6903a77be00eba7656ae02d26924bc67f177eccc1f03e0df579585,27be0bf7f64156ab17256f703a18e416a16b855426aa88862e469e2a63974387,c10dc43b72434c5b4c6a23878e538694d802a8c5238d204bf4ec016351ef684a,205ee6899f4fd7f46e0e518a2bcd1e1a61af90ec5099e81c200a2ac4da986025,3151fb1ea93b040b3735e3a840bb8741806ededb5a3e13d642344e33599bf84e,ed647041b5f8a55b4c1eaf452f3dab1a996fdf8db26268822ba004d1d4eba4e1,c8510ce5aa36afd82046f35ed601897146a421fb7e681405b7ba6d6a9575d0a4,f1fab45a4eabdcb117f2da47c9117f2bb190d4cd83158a1ba0fa711add2259bd,02b7bb5aca5031dedd3c935a42958199706ea1ce0d6029ef2f9644c7ad5e7ca2,7337e23c0618155cbb09a8c68a7f0bb6107d4ccc26f0bf3dd45ac43e1c02285a,abff40210263fbaf42e561020096f43f8a32e7ff8f4234298d01197ce143e7b6,18760cfe4dd8e7461b0a713f588ec21c4af53f7096c7120fdbc85bfbae9a849d,e18b32d982d5c2093410861482f75c59142d141dae86a638ee24889923824c89,82b1788c3f01f7e99ed6341313cdcf5a3cd2450e44fd654f5450ced2194e479d,92d4329f748eacb32d9377d333ea04f0157536ba51d7363d62146b044e0786cb,afa39aee98c75cfa85bd9a8020f56e4cbfa2d6e6cc4964b33153eaca979daca9,333b97fd970fe6fa49385a7b7b16160d51d189812c3f63e6d15e2cd7b0df3b5b,33df282b8b74c1cca28a94566718bfce31fe909aace783b093d006e828ace6aa,183c382732907b3bffd90ed083823dd6beef5b3aa82e920f28b8952d334f1f64,cfa8e2d6c739392670247e7c8b9542124985d871cb8d5b80f82f2d9c8766930e,a0e690ae7881175b83be0b12b58066014fd1c668dafc675d3e7cfcff6de3d4d0,3d8d77955511047eead07f1624f4fd10a8bb669f5cbc441e55291fa2c4da5e70,bbc90598c55c74b9bacb74ad67fe264c509fd7bd6baba67248aac5e558aa4e82,8ca2cdd8dd2ad5e6ffe15ab22f6911a7c864c42c7b74762a729480cff0cdb482,f2788d582b25962479bac153eca4a14ea182c54d7b50011469725a44e4239232,9364ea84b2ebde4767564d28eb687303cc37cbcba933149f375ca2a611ce22ef,9ace62fc6b9896b8e05d8f3447bb5ad56ac05d188cf81b31ee210ceaccb9742b,1c40b429bbce3ad012866772244ef395147727199c54fe4fb343414ade67ab84
"0","400","13000","0","40000","0","冰獄入道","0","9000","323902","50","0","0","0","0","0","0","400","610209202","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","13000","300","1","0","0","260000000","25000","0"
"0","400","20000","0","40000","0","冰獄入道","0","0","323903","50","0","0","0","0","0","25000","400","610209203","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","25000","0","20000","300","1","0","0","260000000","25000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217002","300","0","0","0","0","0","200","9999","610209204","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","0","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217002","300","0","0","0","0","0","200","9999","610209205","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","100","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217002","300","0","0","0","0","0","200","9999","610209206","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","300","1","0","0","99999999","0","0"
"0","99999","100000","0","0","0","冰獄入道","0","0","323904","50","0","0","0","0","0","0","99999","610209301","0","0","0","0","1","0","0","0","300000031","0","0","0","0","0","0","0","0","100000","460","1","0","0","500000000","50000","0"
"0","500","15000","0","50000","0","冰獄入道","0","50000","323905","50","0","0","0","0","0","0","500","610209302","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","15000","460","1","0","0","500000000","50000","0"
"0","500","30000","0","50000","0","冰獄入道","0","0","323906","50","0","0","0","0","0","50000","500","610209303","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","50000","0","30000","460","1","0","0","500000000","50000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217002","300","0","0","0","0","0","200","9999","610209304","0","0","0","0","1","0","400","0","300000001","0","0","0","0","0","0","0","0","0","460","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217002","300","0","0","0","0","0","200","9999","610209305","0","0","0","0","1","0","400","0","300000001","0","0","0","0","0","0","100","0","0","460","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217002","300","0","0","0","0","0","200","9999","610209306","0","0","0","0","1","0","400","0","300000001","0","0","0","0","0","0","50","0","0","460","1","0","0","99999999","400","0"
"0","543","0","0","2550","0","搗蛋惡魔","0","2550","256300","40","0","0","0","0","0","2550","510","610209401","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","23011","255","1","0","0","70796847","2550","0"
"0","543","0","0","2550","0","惡魔寶寶","0","2550","257300","40","0","0","0","0","0","2550","510","610209402","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","17258","255","1","0","0","56637477","2550","0"
"0","543","23011","0","2550","0","惡魔加農","0","2550","259400","40","0","0","0","0","0","2550","510","610209403","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","0","255","1","0","0","47787872","2550","0"
"0","543","0","0","2550","0","火焰咒士","0","2550","259300","40","0","0","0","0","0","2550","510","610209404","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","17258","255","1","0","0","31858582","2550","0"
"0","713","0","0","3490","0","搗蛋惡魔","0","3490","256300","41","0","0","0","0","0","3490","689","610209501","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","93153","355","1","0","0","171628717","3490","0"
"0","713","0","0","3490","0","惡魔寶寶","0","3490","257300","41","0","0","0","0","0","3490","689","610209502","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","69865","355","1","0","0","137302974","3490","0"
"0","713","93153","0","3490","0","惡魔加農","0","3490","259400","41","0","0","0","0","0","3490","689","610209503","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","0","355","1","0","0","102977231","3490","0"
"0","713","0","0","3490","0","火焰咒士","0","3490","259300","41","0","0","0","0","0","3490","689","610209504","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","69865","355","1","0","0","68651487","3490","0"
"0","300","20000","0","20000","130","宿業的審判狼蛛","0","0","324000","50","0","0","0","0","0","20000","300","610210101","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","5000","0","0","200","1","0","0","87000000","20000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210102","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","200","1","0","0","99999999","0","0"
"0","99999","40000","0","0","0","宿業的審判狼蛛","0","0","324001","50","0","0","0","0","0","25000","99999","610210201","0","0","0","0","1","0","0","0","300000031","0","0","0","0","0","0","0","0","0","300","1","0","0","250000000","0","0"
"0","300","40000","0","30000","50","宿業的審判狼蛛","0","30000","324002","50","0","0","0","0","0","30000","300","610210202","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","0","300","1","0","0","250000000","0","0"
"0","300","40000","0","30000","130","宿業的審判狼蛛","0","0","324003","50","0","0","0","0","0","30000","300","610210203","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","15000","0","0","300","1","0","0","250000000","40000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210204","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","0","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210205","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","100","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210206","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","300","1","0","0","99999999","0","0"
"0","99999","80000","0","0","0","宿業的審判狼蛛","0","0","324004","50","0","0","0","0","0","50000","99999","610210301","0","0","0","0","1","0","0","0","300000031","0","0","0","0","0","0","0","0","0","460","1","0","0","750000000","0","0"
"0","600","80000","0","50000","130","宿業的審判狼蛛","0","50000","324005","50","0","0","0","0","0","50000","600","610210302","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","0","460","1","0","0","750000000","0","0"
"0","600","80000","0","50000","130","宿業的審判狼蛛","0","0","324006","50","0","0","0","0","0","50000","600","610210303","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","50000","0","0","460","1","0","0","750000000","50000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210304","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","0","0","0","460","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210305","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","100","0","0","460","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217003","300","0","0","0","0","0","200","9999","610210306","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","50","0","0","460","1","0","0","99999999","400","0"
"0","412","35000","0","2550","0","無彩的寶石蜘蛛","0","2550","217604","40","0","0","0","0","0","2550","384","610210401","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","0","255","1","0","0","56113653","2550","0"
"0","412","35000","0","2550","0","無彩的寶石蜘蛛","0","2550","217605","40","0","0","0","0","0","2550","384","610210402","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","0","255","1","0","0","56113653","2550","0"
"0","412","35000","0","2550","0","無彩的寶石蜘蛛","0","2550","217606","40","0","0","0","0","0","2550","384","610210403","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","0","255","1","0","0","56113653","2550","0"
"0","412","35000","0","2550","0","無彩的寶石蜘蛛","0","2550","217607","40","0","0","0","0","0","2550","384","610210404","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","0","0","2550","0","0","255","1","0","0","56113653","2550","0"
"0","713","95000","0","3490","0","無彩的寶石蜘蛛","0","3490","217604","41","0","0","0","0","0","3490","510","610210501","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","0","358","1","0","0","160467143","3490","0"
"0","713","95000","0","3490","0","無彩的寶石蜘蛛","0","3490","217605","41","0","0","0","0","0","3490","510","610210502","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","0","358","1","0","0","160467143","3490","0"
"0","713","95000","0","3490","0","無彩的寶石蜘蛛","0","3490","217606","41","0","0","0","0","0","3490","510","610210503","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","0","358","1","0","0","160467143","3490","0"
"0","713","95000","0","3490","0","無彩的寶石蜘蛛","0","3490","217607","41","0","0","0","0","0","3490","510","610210504","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","0","0","3490","0","0","358","1","0","0","160467143","3490","0"
"0","300","20000","0","50000","90","欲愛怪鳥","0","20000","324500","50","0","0","0","0","0","0","300","610211101","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","20000","0","20000","200","1","0","0","67000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211102","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","200","1","0","0","99999999","0","0"
"0","99999","30000","0","0","0","欲愛怪鳥","0","25000","324501","50","0","0","0","0","0","0","99999","610211201","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","30000","300","1","0","0","200000000","0","0"
"0","300","30000","0","50000","130","欲愛怪鳥","0","25000","324502","50","0","0","0","0","0","25000","300","610211202","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","30000","300","1","0","0","200000000","0","0"
"0","300","30000","0","50000","90","欲愛怪鳥","0","25000","324503","50","0","0","0","0","0","0","300","610211203","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","25000","0","30000","300","1","0","0","200000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211204","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","0","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211205","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","100","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211206","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","300","1","0","0","99999999","0","0"
"0","99999","60000","0","0","0","欲愛怪鳥","0","50000","324504","50","0","0","0","0","0","0","99999","610211301","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","60000","470","1","0","0","640000000","0","0"
"0","600","60000","0","50000","130","欲愛怪鳥","0","50000","324505","50","0","0","0","0","0","50000","600","610211302","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","60000","470","1","0","0","640000000","0","0"
"0","600","60000","0","50000","90","欲愛怪鳥","0","50000","324506","50","0","0","0","0","0","50000","600","610211303","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","50000","0","60000","470","1","0","0","640000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211304","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","0","0","0","470","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211305","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","100","0","0","470","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217004","300","0","0","0","0","0","200","9999","610211306","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","50","0","0","470","1","0","0","99999999","400","0"
"0","480","0","0","255","60","優衣（夏日）的闇影","0","2550","622601","40","0","0","0","0","0","255","433","610211401","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","1000","0","2550","0","40000","255","1","1","0","55876239","2550","0"
"0","280","0","0","2550","60","優衣（祭服）的闇影","0","2550","615601","40","0","0","0","0","0","700","400","610211402","0","0","0","0","0","0","2550","0","200000011","0","0","0","0","1000","0","2550","0","40000","255","1","1","0","49100991","2550","0"
"0","340","0","0","2550","60","優衣（新年）的闇影","0","2550","608802","40","0","0","0","0","0","550","406","610211403","0","0","0","0","6","0","2550","0","200000011","0","0","0","0","1000","0","2550","0","40000","255","1","1","0","50992410","2550","0"
"0","433","0","0","400","60","優衣的闇影","0","2550","600201","40","0","0","0","0","0","2550","500","610211404","0","0","0","0","6","0","2550","0","200000011","0","0","0","0","1700","0","900","0","40000","255","1","1","0","60550495","2550","0"
"0","720","0","0","361","120","優衣（夏日）的闇影","0","3490","622601","41","0","0","0","0","0","361","650","610211501","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","3000","0","3490","0","75000","361","1","1","0","161628717","3490","0"
"0","420","0","0","3490","120","優衣（祭服）的闇影","0","3490","615601","41","0","0","0","0","0","1200","600","610211502","0","0","0","0","0","0","3490","0","200000011","0","0","0","0","3000","0","3490","0","75000","361","1","1","0","147302974","3490","0"
"0","510","0","0","4500","120","優衣（新年）的闇影","0","3490","608802","41","0","0","0","0","0","800","610","610211503","0","0","0","0","6","0","3490","0","200000011","0","0","0","0","3000","0","3490","0","75000","361","1","1","0","152977231","3490","0"
"0","650","0","0","4500","120","優衣的闇影","0","3490","600201","41","0","0","0","0","0","3490","750","610211504","0","0","0","0","6","0","3490","0","200000011","0","0","0","0","3000","0","1300","0","75000","361","1","1","0","188651487","3490","0"
"0","300","20000","0","10000","50","德亞穆","0","10000","324600","50","0","0","0","0","0","10000","300","610212101","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","10000","0","20000","200","1","0","0","62000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212102","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","200","1","0","0","99999999","0","0"
"0","99999","40000","0","0","0","德亞穆","0","0","324601","50","0","0","0","0","0","25000","99999","610212201","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","40000","300","1","0","0","250000000","0","0"
"0","500","40000","0","25000","50","德亞穆","0","0","324602","50","0","0","0","0","0","25000","500","610212202","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","40000","300","1","0","0","250000000","25000","0"
"0","500","40000","0","25000","50","德亞穆","0","30000","324603","50","0","0","0","0","0","25000","500","610212203","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","25000","0","40000","300","1","0","0","250000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212204","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","0","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212205","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","100","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212206","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","300","1","0","0","99999999","0","0"
"0","99999","60000","0","0","0","德亞穆","0","0","324604","50","0","0","0","0","0","50000","99999","610212301","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","60000","470","1","0","0","560000000","0","0"
"0","1000","60000","0","50000","50","德亞穆","0","0","324605","50","0","0","0","0","0","50000","1000","610212302","0","0","0","0","1","0","50000","0","300000022","0","0","0","0","0","0","0","0","60000","470","1","0","0","560000000","0","0"
"0","1000","60000","0","50000","50","德亞穆","0","50000","324606","50","0","0","0","0","0","50000","1000","610212303","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","40000","0","60000","470","1","0","0","560000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212304","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","0","0","0","470","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212305","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","100","0","0","470","1","0","0","99999999","400","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217005","300","0","0","0","0","0","200","9999","610212306","0","0","400","0","1","0","400","0","300000001","400","0","0","0","0","0","50","0","0","470","1","0","0","99999999","400","0"
"0","698","16388","0","400","0","靜流的闇影","0","255","604903","40","0","0","0","0","0","300","582","610212401","0","0","0","0","6","0","0","0","200000011","0","0","0","0","1000","0","255","0","0","255","1","2","0","136068388","0","0"
"0","368","24939","0","240","0","拉比林斯達的闇影","0","240","606801","40","0","0","0","0","0","240","352","610212402","0","0","0","0","5","0","0","0","200000011","0","0","0","0","0","0","255","0","0","255","1","1","0","115444241","0","0"
"0","290","28469","0","255","0","璃乃的闇影","0","180","601101","40","0","0","0","0","0","255","331","610212403","0","0","0","0","6","0","0","0","200000011","0","0","0","0","0","0","255","0","0","255","1","2","0","82874731","0","0"
"0","173","27912","0","0","0","守護‧遠古遺物","0","2550","218200","40","0","0","0","0","0","1780","160","610212404","0","0","0","0","0","0","0","0","300000039","0","0","0","0","0","0","2550","0","0","155","1","0","0","7496058","0","0"
"0","173","27912","0","0","0","破壞‧遠古遺物","0","2550","218300","40","0","0","0","0","0","1780","160","610212405","0","0","0","0","0","0","0","0","300000039","0","0","0","0","0","0","2550","0","0","155","1","0","0","5196847","0","0"
"0","173","0","0","0","0","戰鬥‧遠古遺物","0","2550","218400","40","0","0","0","0","0","1200","160","610212406","0","0","0","0","0","0","0","0","300000039","0","0","0","0","0","0","2550","0","27912","155","1","0","0","9097635","0","0"
"0","1206","34171","0","500","0","靜流的闇影","0","364","604903","40","0","0","0","0","0","400","960","610212501","0","0","0","0","6","0","0","0","200000011","0","0","0","0","3000","0","364","0","0","364","1","2","0","293193310","0","0"
"0","581","64175","0","364","0","拉比林斯達的闇影","0","364","606801","40","0","0","0","0","0","364","488","610212502","0","0","0","0","5","0","0","0","200000011","0","0","0","0","0","0","364","0","0","364","1","1","0","246725431","0","0"
"0","412","73119","0","1000","0","璃乃的闇影","0","300","601101","40","0","0","0","0","0","364","502","610212503","0","0","0","0","6","0","0","0","200000011","0","0","0","0","0","0","364","0","0","364","1","2","0","181404375","0","0"
"0","343","57528","0","0","0","守護‧遠古遺物","0","2550","218200","40","0","0","0","0","0","2550","310","610212504","0","0","0","0","0","0","0","0","300000039","0","0","0","0","0","0","2550","0","0","264","1","0","0","23496000","0","0"
"0","343","57528","0","0","0","破壞‧遠古遺物","0","2550","218300","40","0","0","0","0","0","2550","310","610212505","0","0","0","0","0","0","0","0","300000039","0","0","0","0","0","0","2550","0","0","264","1","0","0","15796800","0","0"
"0","343","0","0","0","0","戰鬥‧遠古遺物","0","2550","218400","40","0","0","0","0","0","2550","310","610212506","0","0","0","0","0","0","0","0","300000039","0","0","0","0","0","0","2550","0","57528","264","1","0","0","28097600","0","0"
"0","0","0","0","5000","0","色慾之龍‧奴隸","0","0","324402","50","0","0","0","0","0","5000","0","610213101","0","0","100","0","1","0","100","0","300000022","0","0","0","0","0","0","5000","0","0","200","1","0","0","100000000","5000","0"
"0","1000","7500","0","0","0","色慾之龍‧奴隸A","0","0","324402","50","0","0","0","0","0","0","1000","610213102","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","7500","200","1","0","0","3000000","0","0"
"0","1000","0","0","0","0","色慾之龍‧奴隸B","0","0","324402","50","0","0","0","0","0","0","1000","610213103","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","0","200","1","0","0","1000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217006","300","0","0","0","0","0","200","9999","610213104","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","100","0","0","200","1","0","0","99999999","0","0"
"0","300","15000","0","5000","180","六凶‧獄蜂梅莉莎","0","5000","324700","50","0","0","0","0","0","5000","300","610213151","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","15000","200","1","0","0","100000000","5000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217006","300","0","0","0","0","0","200","9999","610213152","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","50","0","0","200","1","0","0","99999999","0","0"
"0","0","0","0","0","0","色慾之龍‧奴隸","0","0","324403","50","0","0","0","0","0","25000","0","610213201","0","0","200","0","1","0","200","0","300000040","0","0","0","0","0","0","0","0","0","300","1","0","0","250000000","0","0"
"0","99999","5000","0","0","0","色慾之龍‧奴隸A","0","0","324403","50","0","0","0","0","0","0","99999","610213202","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","5000","300","1","0","0","15000000","0","0"
"0","99999","0","0","0","0","色慾之龍‧奴隸B","0","0","324403","50","0","0","0","0","0","0","99999","610213203","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","0","300","1","0","0","5000000","0","0"
"0","0","0","0","15000","0","色慾之龍‧奴隸","0","25000","324404","50","0","0","0","0","0","25000","0","610213204","0","0","200","0","1","0","200","0","300000022","0","0","0","0","0","0","0","0","0","300","1","0","0","250000000","0","0"
"0","2500","10000","0","0","0","色慾之龍‧奴隸A","0","0","324404","50","0","0","0","0","0","0","2500","610213205","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","10000","300","1","0","0","15000000","0","0"
"0","2500","0","0","0","0","色慾之龍‧奴隸B","0","0","324404","50","0","0","0","0","0","0","2500","610213206","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","0","300","1","0","0","5000000","0","0"
"0","0","0","0","25000","0","色慾之龍‧奴隸","0","0","324405","50","0","0","0","0","0","25000","0","610213207","0","0","200","0","1","0","200","0","300000022","0","0","0","0","0","0","25000","0","0","300","1","0","0","250000000","25000","0"
"0","1500","10000","0","0","0","色慾之龍‧奴隸A","0","0","324405","50","0","0","0","0","0","0","1500","610213208","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","10000","300","1","0","0","15000000","0","0"
"0","1500","0","0","0","0","色慾之龍‧奴隸B","0","0","324405","50","0","0","0","0","0","0","1500","610213209","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","0","300","1","0","0","5000000","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217006","300","0","0","0","0","0","200","9999","610213210","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","0","0","0","300","1","0","0","99999999","0","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217006","300","0","0","0","0","0","200","9999","610213211","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","0","0","0","300","1","0","0","99999999","50000","0"
"0","9999","0","0","0","0","氣勢敵人","0","200","217006","300","0","0","0","0","0","200","9999","610213212","0","0","0","0","1","0","0","0","300000001","0","0","0","0","0","0","100","0","0","300","1","0","0","99999999","0","0"
"0","99999","30000","0","0","0","六凶‧獄蜂梅莉莎","0","0","324701","50","0","0","0","0","0","10000","99999","610213251","0","0","0","0","1","0","0","0","300000040","0","0","0","0","0","0","0","0","30000","300","1","0","0","200000000","10000","0"
"0","0","30000","0","10000","130","六凶‧獄蜂梅莉莎","0","0","324702","50","0","0","0","0","0","10000","0","610213252","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","10000","0","30000","300","1","0","0","200000000","10000","0"
"0","500","30000","0","10000","180","六凶‧獄蜂梅莉莎","0","10000","324703","50","0","0","0","0","0","10000","500","610213253","0","0","0","0","1","0","0","0","300000022","0","0","0","0","0","0","0","0","30000","300","1","0","0","200000000","10000","0"
