e73109afb0b928c68156eb66002372aeefc0a27183e7643f14084e3194a3f2eb,83fe420ce3beb22f24a4b6465697a41d740c9b8df4f3639f9c1cf468c6ce55f7,8af673bfa2b4c04f4254c4565832993890c37e8ee4f6272ea933765599432518,35c24d7d8672040fad1cf204bd19b4f583afef90771b2145ed0d217bfd32ca14,87b6acb610a78f257b84ffe75bb266963aa1d495e297df16b5f42409051d21d8,abf49cf081a104c790cfedbdc072aacafe8b48eb91e00220a458b1e602abd83e,a7c679dc72930a8c86dd40894d6063aebe024fa236ee83f7c99e02af38c1bad2,0d398445137dd43d44aac2f3b532f578a678a9ff4ad1be14b67700fd5fb5dbc4,3234bc63e29be39641c19270fc31e90d3635e78afaae7ef957350f3a6ebbb319,2c85df14b0ab4f538f6d2a38968a32ae008da2b35a77e5ebd4835c4d4b3096c0,15ab177e40dbf27d7c2b64116d96b48f68fdf01954ab4c1f11ec23e81df9ec0f,e1f0bb2c6a7157ec1a7d84c5c1c59286728391a2ab16b2a875683c3546e17366,3c53d0a63104c02597a2f718141fd31d03ae7f3b0670e15bf5a3fc9444a25a99,c2cbd2cc375e5ba5125a8e80ef58d34ae3fb63bd52d48ba732b3d1deb9ba32eb,cbf2d89b2fae52cf6f47f9955336a6656665f16cf5e0bd2b11f3ccff7c9c3d4b,caa2ff7e06ca6e6b237b416a097a8276078a7e816dc0d83b46503772c76d87bd,0571549940ce344e78e4f7030c2114d9b6ddc402e87875d78eec37f0ca6e5677,5d9002f54a963bf588ab0ebcc607a16641fb76209f66994f1dad790a1c0edd81,5e768989c4ce328caaea06792e169cbe877255c618ac3adb7bc6324916af906d,35ab34ad2bb0e3cca1639f0c844fd7fd4c07bf1b32a5918f9fe1f0993c0a82aa,b2398c7a6c83c1d37dadb88d7e4c638a80f62ace345874b54b12b2e0126149e3,234634733e131002d4e0e1b60345797c83454b831d6bb85507a50b165908842c,ac4d720b3fd33ab5d10d2f46e2368f66d04d5bba4319170cfb0f107c2fc54bd0,9799cc7541b311e2747bd0ad812872c85a8a26f1a0d3d0832af1ba338a897762,ea33a5b3317b636f81e7c61f4431be05bf2c10529266be5e11bd1ba043919ccf,b39778553e1b2f1efff94245127e5eb34ba4297fd19091ece1c9e5a89875f0b6,9bb3b838554b325ad4dd4ba34ca913ecf1458f9c61a81015cf6cb1337d84c6ee,9e33a6ea3222d0a3a8f8e9954c75fb4f160115eaf11c7ea57596df3b63ca61ce,697edd6b39e810418af718a528bb6a05b2d2ae3ca27fcbe053c132ed403d4c45,2be457d8015ef6f9ad988eaabcf3b899a2882a9239512dcaf4006b5cd42aa6cf,a203aa2c340c62f92b9f365263110337ef048f0b9a474835eb3c77f1f710d967,c96d51df2376be42ba15ea22dba14f2d435d2ad69615329cdf3e5e1f6dc0ddf5,e8349116013ad29c825dbf767fe4764465c87b06cb3b2ff829fa16015d7edc33,19d9c37dc8c408df5b685379a481c4c4f1ec5981b10b969809f4af3dde8a25ba,5cf01e9e344e83bedc94deec1865777ca753f2a397f490f7cb13c5303aebb505,7fdf5d3de66263c3a40ea84846707c17baa48818e08c4d802eb8ea0a804779ae,637dfdae03539df8c15b6b8531063b4a3977a7bfed077d2b2d5e18d05bc2e5a0,a24ea938f20d05cf433c0c1b061a0ec337f3d31c665222615b692da235930823,c4ff1ec2475bc6af5a8a9e15e15d6e22182b03af604755f55516a25bc078b7d6,625fec2dfc6a8b54d1f86af7f0100d63ba486f96a375c7305a46841da67e669e
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","2","320070204","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","2","320070205","0"
"90002","90","1","6","1","-50","100","0","502007211","5","0","100","0","0.8","1","0","1","0","103251","32007","1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320070106","90008","0","1","2","320070206","0.8"
"90002","90","1","7","0.8","-50","100","0","502007221","5","0","100","0","0.8","1","0","1","0","103252","32007","0.8","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320070107","90008","0","1","2","320070207","0.8"
"90002","90","1.1","8","0","-50","100","0","502007231","3","0","100","0","0","1","0","1","0","103253","32007","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","10","3200605","103253","320070108","90008","0","1","2","320070208","0"
"90002","90","1.1","9","0","-50","100","0","502007241","3","0","100","0","0","1","0","1","0","103261","32007","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320070109","90008","0","1","2","320070209","0"
"90008","90","1.1","10","0","-50","100","0","502007251","3","0","100","0","0","1","0","1","0","103262","32007","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320070110","94002","0","1","2","320070210","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","3","320070301","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","3","320070302","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","3","320070303","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","3","320070304","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","3","320070305","0"
"90002","90","1","6","1","-50","100","0","502007311","5","0","100","0","0.8","1","0","1","0","103251","32007","1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320070106","90008","0","1","3","320070306","0.8"
"90002","90","1","7","0.8","-50","100","0","502007321","5","0","100","0","0.8","1","0","1","0","103252","32007","0.8","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320070107","90008","0","1","3","320070307","0.8"
"90002","90","1.1","8","0","-50","100","0","502007331","3","0","100","0","0","1","0","1","0","103253","32007","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","10","3200605","103253","320070108","90008","0","1","3","320070308","0"
"90002","90","1.1","9","0","-50","100","0","502007341","3","0","100","0","0","1","0","1","0","103261","32007","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320070109","90008","0","1","3","320070309","0"
"90008","90","1.1","10","0","-50","100","0","502007351","3","0","100","0","0","1","0","1","0","103262","32007","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320070110","94002","0","1","3","320070310","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","4","320070401","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","4","320070402","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","4","320070403","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","4","320070404","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","4","320070405","0"
"90002","90","1","6","1","-50","100","0","502007411","5","0","100","0","0.8","1","0","1","0","103251","32007","1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320070106","90008","0","1","4","320070406","0.8"
"90002","90","1","7","0.8","-50","100","0","502007421","5","0","100","0","0.8","1","0","1","0","103252","32007","0.8","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320070107","90008","0","1","4","320070407","0.8"
"90002","90","1.1","8","0","-50","100","0","502007431","3","0","100","0","0","1","0","1","0","103253","32007","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","10","3200605","103253","320070108","90008","0","1","4","320070408","0"
"90002","90","1.1","9","0","-50","100","0","502007441","3","0","100","0","0","1","0","1","0","103261","32007","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320070109","90008","0","1","4","320070409","0"
"90008","90","1.1","10","0","-50","100","0","502007451","3","0","100","0","0","1","0","1","0","103262","32007","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320070110","94002","0","1","4","320070410","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","5","320070501","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","5","320070502","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","5","320070503","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32007","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","5","320070504","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32007","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","5","320070505","0"
"90002","90","1","6","1","-50","100","0","502007511","5","0","100","0","0.8","1","0","1","0","103251","32007","1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320070106","90008","0","1","5","320070506","0.8"
"90002","90","1","7","0.8","-50","100","0","502007521","5","0","100","0","0.8","1","0","1","0","103252","32007","0.8","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320070107","90008","0","1","5","320070507","0.8"
"90002","90","1.1","8","0","-50","100","0","502007531","3","0","100","0","0","1","0","1","0","103253","32007","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","10","3200605","103253","320070108","90008","0","1","5","320070508","0"
"90002","90","1.1","9","0","-50","100","0","502007541","3","0","100","0","0","1","0","1","0","103261","32007","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320070109","90008","0","1","5","320070509","0"
"90008","90","1.1","10","0","-50","100","0","502007551","3","0","100","0","0","1","0","1","0","103262","32007","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320070110","94002","0","1","5","320070510","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","1","320080101","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","1","320080102","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","1","320080103","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","1","320080104","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","1","320080105","0"
"90002","90","1","6","1","-50","100","0","502008111","5","0","100","0","0.8","1","0","1","0","103251","32008","1.1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320080106","90008","0","1","1","320080106","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502008121","5","0","100","0","0.8","1","0","1","0","103252","32008","1.1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320080107","90008","0","1","1","320080107","0.8"
"90002","90","0.95","8","0","-50","100","0","502008131","3","0","100","0","0","1","0","1","0","103253","32008","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320080108","90008","0","1","1","320080108","0"
"90002","90","1.5","9","0","-50","100","0","502008141","3","0","100","0","0","1","0","1","0","103261","32008","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320080109","90008","0","1","1","320080109","0"
"90008","90","1.1","10","0","-50","100","0","502008151","3","0","100","0","0","1","0","1","0","103262","32008","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320080110","94002","0","1","1","320080110","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","2","320080201","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","2","320080202","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","2","320080203","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","2","320080204","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","2","320080205","0"
"90002","90","1","6","1","-50","100","0","502008211","5","0","100","0","0.8","1","0","1","0","103251","32008","1.1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320080106","90008","0","1","2","320080206","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502008221","5","0","100","0","0.8","1","0","1","0","103252","32008","1.1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320080107","90008","0","1","2","320080207","0.8"
"90002","90","0.95","8","0","-50","100","0","502008231","3","0","100","0","0","1","0","1","0","103253","32008","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320080108","90008","0","1","2","320080208","0"
"90002","90","1.5","9","0","-50","100","0","502008241","3","0","100","0","0","1","0","1","0","103261","32008","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320080109","90008","0","1","2","320080209","0"
"90008","90","1.1","10","0","-50","100","0","502008251","3","0","100","0","0","1","0","1","0","103262","32008","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320080110","94002","0","1","2","320080210","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","3","320080301","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","3","320080302","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","3","320080303","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","3","320080304","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","3","320080305","0"
"90002","90","1","6","1","-50","100","0","502008311","5","0","100","0","0.8","1","0","1","0","103251","32008","1.1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320080106","90008","0","1","3","320080306","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502008321","5","0","100","0","0.8","1","0","1","0","103252","32008","1.1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320080107","90008","0","1","3","320080307","0.8"
"90002","90","0.95","8","0","-50","100","0","502008331","3","0","100","0","0","1","0","1","0","103253","32008","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320080108","90008","0","1","3","320080308","0"
"90002","90","1.5","9","0","-50","100","0","502008341","3","0","100","0","0","1","0","1","0","103261","32008","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320080109","90008","0","1","3","320080309","0"
"90008","90","1.1","10","0","-50","100","0","502008351","3","0","100","0","0","1","0","1","0","103262","32008","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320080110","94002","0","1","3","320080310","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","4","320080401","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","4","320080402","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","4","320080403","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","4","320080404","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","4","320080405","0"
"90002","90","1","6","1","-50","100","0","502008411","5","0","100","0","0.8","1","0","1","0","103251","32008","1.1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320080106","90008","0","1","4","320080406","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502008421","5","0","100","0","0.8","1","0","1","0","103252","32008","1.1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320080107","90008","0","1","4","320080407","0.8"
"90002","90","0.95","8","0","-50","100","0","502008431","3","0","100","0","0","1","0","1","0","103253","32008","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320080108","90008","0","1","4","320080408","0"
"90002","90","1.5","9","0","-50","100","0","502008441","3","0","100","0","0","1","0","1","0","103261","32008","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320080109","90008","0","1","4","320080409","0"
"90008","90","1.1","10","0","-50","100","0","502008451","3","0","100","0","0","1","0","1","0","103262","32008","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320080110","94002","0","1","4","320080410","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","5","320080501","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","5","320080502","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","5","320080503","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32008","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","5","320080504","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32008","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","5","320080505","0"
"90002","90","1","6","1","-50","100","0","502008511","5","0","100","0","0.8","1","0","1","0","103251","32008","1.1","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320080106","90008","0","1","5","320080506","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502008521","5","0","100","0","0.8","1","0","1","0","103252","32008","1.1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320080107","90008","0","1","5","320080507","0.8"
"90002","90","0.95","8","0","-50","100","0","502008531","3","0","100","0","0","1","0","1","0","103253","32008","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320080108","90008","0","1","5","320080508","0"
"90002","90","1.5","9","0","-50","100","0","502008541","3","0","100","0","0","1","0","1","0","103261","32008","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","0","3200605","103261","320080109","90008","0","1","5","320080509","0"
"90008","90","1.1","10","0","-50","100","0","502008551","3","0","100","0","0","1","0","1","0","103262","32008","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320080110","94002","0","1","5","320080510","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","1","320090101","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","1","320090102","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","1","320090103","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","1","320090104","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32009","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","1","320090105","0"
"90002","90","0.8","6","0.8","-50","100","0","502009111","5","0","100","0","0.8","1","0","1","0","103251","32009","1.2","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320090106","90008","0","1","1","320090106","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502009121","5","0","100","0","0.8","1","0","1","0","103252","32009","1.1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320090107","90008","0","1","1","320090107","0.8"
"90002","90","0.9","8","0","-50","100","0","502009131","3","0","100","0","0","1","0","1","0","103253","32009","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320090108","90008","0","1","1","320090108","0"
"90002","90","1.2","9","0","-50","100","0","502009141","3","0","100","0","0","1","0","1","0","103261","32009","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","-20","3200605","103261","320090109","90008","0","1","1","320090109","0"
"90008","90","1.1","10","0","-50","100","0","502009151","3","0","100","0","0","1","0","1","0","103262","32009","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320090110","94002","0","1","1","320090110","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","2","320090201","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","2","320090202","0"
"90008","90","0","3","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103243","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200602","103243","0","94002","0","0","2","320090203","0"
"90008","90","0","4","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103241","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200603","103241","0","94002","0","0","2","320090204","0"
"90008","90","0","5","0","-50","50","0","0","1","0","1400","0","0","0","0","1.2","0","103242","32009","0","bgm_M06","0","140001","90005","0","90002","bgm_M06","40005","25001","0","3200604","103242","0","94002","0","0","2","320090205","0"
"90002","90","0.8","6","0.8","-50","100","0","502009211","5","0","100","0","0.8","1","0","1","0","103251","32009","1.2","bgm_M126","0","94002","25001","0","90009","bgm_M126","40004","140001","0","3200605","103251","320090106","90008","0","1","2","320090206","0.8"
"90002","90","0.8","7","0.8","-50","100","0","502009221","5","0","100","0","0.8","1","0","1","0","103252","32009","1","bgm_M126","0","94002","25001","0","90010","bgm_M126","40004","140001","0","3200605","103252","320090107","90008","0","1","2","320090207","0.8"
"90002","90","0.9","8","0","-50","100","0","502009231","3","0","100","0","0","1","0","1","0","103253","32009","0","bgm_M64","0","94002","25001","0","90011","bgm_M64","40004","140001","0","3200605","103253","320090108","90008","0","1","2","320090208","0"
"90002","90","1.2","9","0","-50","100","0","502009241","3","0","100","0","0","1","0","1","0","103261","32009","0","bgm_M64","0","94002","25001","0","90009","bgm_M64","40006","140001","-20","3200605","103261","320090109","90008","0","1","2","320090209","0"
"90008","90","1.1","10","0","-50","100","0","502009251","3","0","100","0","0","1","0","1","0","103262","32009","0","bgm_M63","0","140001","0","0","90002","bgm_M63","40007","25001","0","3200605","103262","320090110","94002","0","1","2","320090210","0"
"90008","90","0","1","0","-50","50","0","0","1","0","700","0","0","0","0","1.2","0","103241","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103241","0","94002","0","0","3","320090301","0"
"90008","90","0","2","0","-50","50","0","0","1","0","900","0","0","0","0","1.2","0","103242","32009","0","bgm_M06","0","140001","0","0","90002","bgm_M06","40005","25001","0","3200601","103242","0","94002","0","0","3","320090302","0"
