4b7f9741ea46ef875517f5db16b488433fb15d80f3f44f80ec2813cfbd32724d,2cc241f3adc5995d50a8d75626bb298b4fb32296795f89aa49396cf02e4893c4,9618adfee632a4fe05eecadb485056edbe9747905742368d8911126a5025c5b3,bd10980f474eed905ed21a65cbe39e6023a1eb75f6da5588022a308eac5fbce1,7568b68e02e84fc895e702d4b62dfcdc186a9114df03bde71a41a6ad5a696c59,a4a56c4de55cdbca083aa9eacacfea20baf5683dd4cd973397a7f7a083894377,f314abb11c5c83f99405dc6d08f27d4c5ad52fe46ab4ababa9f7a91c37f9de0b,7971014d3f7f86dd015f02feb0da4bf14280173b3034d01aff15a8dc6ac785df,a9ecb738ecc24420b9f510558ec755251b035a45943fd924086a19facfceb897,6badbc8bad2d89686d2cac7e9c92c7e2a1e387f51f8dac8a53c3535676ac567c,fc95cf52fe53ad77bdeb415e3939e8351c9de1673c30c1dd962317a11b8d5c6d
"","505","21","0","","0","","vo_drama_10082005_005","505027","vo_drama_10082005",""
"0","505","11","1","0.5","4","0","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪","505028","100611","0"
"","505","3","","","1","0.2","nop_talk_wish","505029","100611",""
"","505","93","","","","","1","505030","3.5",""
"","505","3","","","1","0.2","nop_talk_joy1","505031","100611",""
"","505","3","","","1","0.2","nop_05_miyako_idle_normal","505032","100711",""
"","505","91","","","","","","505033","505028",""
"","505","3","","","1","0.2","nop_idle_joy1","505034","100611",""
"","505","21","0","","0","","vo_drama_10082005_006","505035","vo_drama_10082005",""
"0","505","11","1","0.5","4","0","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。","505036","103111","0"
"","505","4","","","","","0","505037","103111",""
"","505","3","","","1","0.2","nop_05_shinobu_talk_wish","505038","103111",""
"","505","4","","","","","0","505039","2051",""
"","505","93","","","","","1","505040","6",""
"","505","3","","","1","0.2","nop_05_shinobu_talk_normal","505041","103111",""
"","505","91","","","","","","505042","505036",""
"","505","3","","","1","0.2","nop_05_shinobu_idle_normal","505043","103111",""
"","505","21","0","","0","","vo_drama_10082005_007","505044","vo_drama_10082005",""
"0","505","11","1","0.5","8","0","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……","505045","102211","0"
"","505","3","","","1","0.2","nop_talk_surprise1","505046","102211",""
"","505","91","","","","","","505047","505045",""
"","505","3","","","1","0.2","nop_idle_surprise1","505048","102211",""
"","505","21","0","","0","","vo_drama_10082005_008","505049","vo_drama_10082005",""
"0","505","11","1","0.5","4","0","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。","505050","100611","0"
"","505","3","","","1","0.2","nop_talk_surprise1","505051","100611",""
"","505","93","","","","","1","505052","3",""
"","505","3","","","1","0.2","nop_talk_memory","505053","100611",""
"","505","93","","","","","1","505054","1",""
"","505","4","","","","","1","505055","100711",""
"0","505","3","nop_05_miyako_idle_arm_crossed","","0","0.2","nop_05_miyako_talk_arm_crossed","505056","100711","1"
"","505","12","","","2","","17","505057","100711",""
"","505","91","","","","","","505058","505050",""
"","505","3","","","1","0.2","nop_idle_memory2","505059","100611",""
"","505","21","0","","0","","vo_drama_10082005_009","505060","vo_drama_10082005",""
"0","505","11","1","0.5","5","0","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。","505061","102211","0"
"","505","3","","","1","0.2","nop_talk_wish","505062","102211",""
"","505","91","","","","","","505063","505061",""
"","505","3","","","1","0.2","nop_idle_wish","505064","102211",""
"","505","21","0","","0","","vo_drama_10082005_010","505065","vo_drama_10082005",""
"0","505","11","1","0.5","5","0","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。","505066","100611","0"
"","505","3","","","1","0.2","nop_talk_joy1","505067","100611",""
"","505","91","","","","","","505068","505066",""
"","505","3","","","1","0.2","nop_idle_joy1","505069","100611",""
"","505","21","0","","0","","vo_drama_10082005_011","505070","vo_drama_10082005",""
"0","505","11","1","0.5","5","0","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？","505071","102211","0"
"","505","3","","","1","0.2","nop_talk_normal","505072","102211",""
"","505","91","","","","","","505073","505071",""
"","505","93","","","","","","505074","0.3",""
"","505","3","","","1","0.2","nop_idle_normal","505075","102211",""
"","505","21","0","","0","","vo_drama_10082005_012","505076","vo_drama_10082005",""
"0","505","11","1","0.5","3","0","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。","505077","103111","0"
"","505","3","","","1","0.2","nop_05_shinobu_talk_wish","505078","103111",""
"","505","3","","","1","0.2","nop_05_miyako_run_angry","505079","100711",""
"","505","2","3","","-240","","-1000","505080","100711",""
"","505","93","","","","","1","505081","6",""
"","505","3","","","1","0.2","nop_05_shinobu_talk_thinking","505082","103111",""
"","505","3","","","1","0.2","nop_idle_bitter2","505083","102211",""
"","505","12","","","1","","4","505084","102211",""
"","505","93","","","","","1","505085","0.2",""
"","505","3","","","1","0.2","nop_idle_surprise1","505086","100611",""
"","505","12","","","0.8","","4","505087","100611",""
"","505","93","","","","","1","505088","2.1",""
"","505","91","","","","","","505089","505077",""
"","505","3","","","1","0.2","nop_05_shinobu_idle_thinking","505090","103111",""
"","505","21","0","","0","","vo_drama_10082005_013","505091","vo_drama_10082005",""
"0","505","11","1","0.5","4","0","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！","505092","102211","0"
"","505","3","","","1","0.2","nop_talk_sad","505093","102211",""
"","505","93","","","","","1","505094","4.5",""
"","505","3","","","1","0.2","nop_talk_surprise1","505095","102211",""
"","505","91","","","","","","505096","505092",""
"","505","3","","","1","0.2","nop_05_shinobu_idle_surprise","505097","103111",""
"","505","12","","","1.8","","4","505098","103111",""
"","505","3","","","1","0.2","nop_run_sad","505099","102211",""
"","505","2","4","","-230","","-1000","505100","102211",""
"","505","93","","","","","0","505101","1",""
"","505","21","0","","0","","vo_drama_10082005_014","505102","vo_drama_10082005",""
"0","505","11","1","0.5","5","0","不好了！得去阻止她才行！\n忍也快來～！","505103","100611","0"
"","505","3","","","1","0.2","nop_talk_surprise2","505104","100611",""
"","505","93","","","","","1","505105","4.5",""
"","505","91","","","","","","505106","505103",""
"","505","3","","","1","0.2","nop_run_sad","505107","100611",""
"","505","2","4","","-260","","-1000","505108","100611","0"
"","505","93","","","","","","505109","2",""
"","505","4","","","","","1","505110","103111",""
"","505","4","","","","","1","505111","2051",""
"","505","93","","","","","","505112","0.5",""
"","505","91","","","","","","505113","505108",""
"","505","3","","","1","0.2","nop_idle_normal","505114","100611",""
"","505","21","0","","0","","vo_drama_10082005_015","505115","vo_drama_10082005",""
"0","505","11","1","1","4","0","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。","505116","103111","0"
"","505","3","","","1","0.2","nop_05_shinobu_talk_wish","505117","103111",""
"","505","93","","","","","1","505118","3.2",""
"","505","4","","","","","0","505119","103111",""
"","505","4","","","","","0","505120","2051",""
"","505","3","","","1","0.2","nop_05_shinobu_look_talk_wish_blink","505121","103111",""
"","505","93","","","","","1","505122","6",""
"0.2","505","3","nop_05_shinobu_look_talk_wish","","0","0.2","nop_05_shinobu_bow","505123","103111","1"
"","505","91","","","","","","505124","505116",""
"","505","4","","","","","1","505125","103111",""
"","505","4","","","","","1","505126","2051",""
"","505","3","","","1","0.2","nop_05_shinobu_idle_normal","505127","103111",""
"","505","93","","","","","1","505128","0.4",""
"","505","3","","","1","0.2","nop_05_shinobu_run","505129","103111",""
"","505","2","4","","-250","","-1000","505130","103111",""
"","505","2","4","","-225","","-1000","505131","2051",""
"","505","93","","","","","0","505132","0.5",""
"0","506","1","-300","nop_idle_arm_crossed","105","1.95","104731","506001","1","-275"
"1","506","1","300","nop_idle_thinking","104","1.95","107131","506002","1","-275"
"0","506","1","-150","nop_idle_normal","102","1.95","103731","506003","1","-255"
"1","506","1","150","nop_idle_surprise_kira","103","1.95","100511","506004","1","-255"
"","506","93","","","","","0","506005","0.5",""
"","506","21","0","","0","","vo_drama_10082006_001","506006","vo_drama_10082006",""
"0","506","11","1","0.5","7","0","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！","506007","107131","0"
"0.2","506","3","nop_06_cris_ahaha_loop","","0","0.2","nop_06_cris_ahaha_in","506008","107131","1"
"","506","93","","","","","1","506009","2",""
"0.2","506","3","nop_talk_doya_loop","","0","0.2","nop_talk_doya","506010","107131","1"
"","506","91","","","","","","506011","506007",""
"","506","21","0","","0","","vo_drama_10082006_002","506012","vo_drama_10082006",""
"0","506","11","1","0.5","6","0","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……","506013","103731","0"
"","506","3","","","1","0.2","nop_06_tomo_talk_anger","506014","103731",""
"","506","91","","","","","","506015","506013",""
"","506","3","","","1","0.2","nop_06_tomo_idle_anger","506016","103731",""
"","506","21","0","","0","","vo_drama_10082006_003","506017","vo_drama_10082006",""
"0","506","11","1","0.5","7","0","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……","506018","104731","0"
"","506","3","","","1","0.2","nop_talk_normal","506019","104731",""
"","506","91","","","","","","506020","506018",""
"","506","3","","","1","0.2","nop_idle_normal","506021","104731",""
"","506","21","0","","0","","vo_drama_10082006_004","506022","vo_drama_10082006",""
"0","506","11","1","0.5","7","0","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！","506023","100511","0"
"0.2","506","3","nop_talk_guts2_loop","","0","0.2","nop_talk_guts2","506024","100511","1"
"","506","91","","","","","","506025","506023",""
"","506","3","","","1","0.2","nop_idle_guts2","506026","100511",""
"","506","21","0","","0","","vo_drama_10082006_005","506027","vo_drama_10082006",""
"0","506","11","1","0.5","5","0","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？","506028","103731","0"
"","506","3","","","1","0.2","nop_talk_worry","506029","103731",""
"","506","93","","","","","1","506030","3",""
"0.2","506","3","nop_06_tomo_talk_arm_crossed_loop","","0","0.2","nop_06_tomo_talk_arm_crossed","506031","103731","1"
"","506","91","","","","","","506032","506028",""
"","506","3","","","1","0.2","nop_06_tomo_idle_arm_crossed","506033","103731",""
"","506","21","0","","0","","vo_drama_10082006_006","506034","vo_drama_10082006",""
"0","506","11","1","0.5","6","0","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。","506035","107131","0"
"","506","3","","","1","0.2","nop_talk_thinking","506036","107131",""
"","506","93","","","","","1","506037","2",""
"0.2","506","3","nop_16_kaya_talk_normal2_loop","","0","0.2","nop_16_kaya_talk_normal2","506038","107131","1"
"","506","91","","","","","","506039","506035",""
"","506","3","","","1","0.2","nop_16_kaya_idle_normal2","506040","107131",""
"","506","21","0","","0","","vo_drama_10082006_007","506041","vo_drama_10082006",""
"0","506","11","1","0.5","8","0","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。","506042","104731","0"
"","506","3","","","1","0.2","nop_talk_thinking","506043","104731",""
"","506","93","","","","","1","506044","3.5",""
"","506","3","","","1","0.2","nop_talk_normal","506045","104731",""
"","506","91","","","","","","506046","506042",""
"","506","3","","","1","0.2","nop_idle_normal","506047","104731",""
"","506","21","0","","0","","vo_drama_10082006_008","506048","vo_drama_10082006",""
"0","506","11","1","0.5","6","0","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。","506049","103731","0"
"","506","3","","","1","0.2","nop_talk_worry","506050","103731",""
"","506","93","","","","","1","506051","3",""
"","506","3","","","1","0.2","nop_06_tomo_talk_tsun_pain","506052","103731",""
"","506","93","","","","","1","506053","1",""
"0.2","506","3","nop_06_tomo_idle_guts2","","0","0.2","nop_06_tomo_talk_guts2","506054","103731","1"
"","506","91","","","","","","506055","506049",""
"","506","21","0","","0","","vo_drama_10082006_009","506056","vo_drama_10082006",""
"0","506","11","1","0.5","6","0","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！","506057","100511","0"
"","506","3","","","1","0.2","nop_talk_normal","506058","100511",""
"","506","93","","","","","1","506059","2",""
"0.2","506","3","nop_06_matsuri_pose_loop","","0","0.2","nop_06_matsuri_pose","506060","100511","1"
"","506","91","","","","","","506061","506057",""
"","506","93","","","","","0","506062","0.5",""
"0","507","1","-150","nop_idle_normal","101","1.95","102831","507001","1","-225"
"1","507","1","150","nop_idle_joy1","100","1.95","102111","507002","1","-225"
"0","507","1","-300","nop_idle_normal","105","1.95","102511","507003","1","-255"
"1","507","1","300","nop_idle_joy1","104","1.95","102311","507004","1","-255"
"","507","93","","","","","0","507005","0.5",""
"","507","21","0","","0","","vo_drama_10082007_001","507006","vo_drama_10082007",""
"0","507","11","1","0.5","6","0","謝謝你今天的邀請。\n大家都玩得很開心喔。","507007","102831","0"
"","507","3","","","1","0.2","nop_talk_joy3","507008","102831",""
"","507","91","","","","","","507009","507007",""
"","507","3","","","1","0.2","nop_idle_normal","507010","102831",""
"","507","21","0","","0","","vo_drama_10082007_002","507011","vo_drama_10082007",""
"0","507","11","1","0.5","5","0","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。","507012","102511","0"
"","507","3","","","1","0.2","nop_talk_joy3_dere","507013","102511",""
"","507","93","","","","","1","507014","3",""
"","507","3","","","1","0.2","nop_talk_joy1","507015","102511",""
"","507","91","","","","","","507016","507012",""
"","507","3","","","1","0.2","nop_idle_normal","507017","102511",""
"","507","21","0","","0","","vo_drama_10082007_003","507018","vo_drama_10082007",""
"0","507","11","1","0.5","6","0","有好多人喔。\n咦？大家都是哥哥的朋友嗎？","507019","102311","0"
"","507","3","","","1","0.2","nop_talk_joy1_normal","507020","102311",""
"","507","93","","","","","1","507021","1.9",""
"","507","3","","","1","0.2","nop_talk_wish_surprise","507022","102311",""
"","507","91","","","","","","507023","507019",""
"","507","21","0","","0","","vo_drama_10082007_004","507024","vo_drama_10082007",""
"0","507","11","1","0.5","8","0","總覺得這跟公會競速賽那時候好像。\n啊……！","507025","102111","0"
"","507","3","","","1","0.2","nop_talk_wish","507026","102111",""
"","507","93","","","","","1","507027","2.5",""
"","507","3","","","1","0.2","nop_07_kurumi_talk_memory","507028","102111",""
"","507","91","","","","","","507029","507025",""
"","507","21","0","","0","","vo_drama_10082007_005","507030","vo_drama_10082007",""
"0","507","11","1","0.5","6","0","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？","507031","102831","0"
"","507","3","","","1","0.2","nop_talk_bitter","507032","102831",""
"","507","93","","","","","1","507033","4.3",""
"","507","3","","","1","0.2","nop_idle_joy_dere","507034","102111",""
"0","507","3","nop_talk_guts2_loop","","0","0.2","nop_talk_guts2","507035","102311","1"
"","507","91","","","","","","507036","507031",""
"","507","3","","","1","0.2","nop_idle_normal","507037","102831",""
"","507","21","0","","0","","vo_drama_10082007_006","507038","vo_drama_10082007",""
"0","507","11","1","0.5","6","0","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。","507039","102511","0"
"0","507","3","nop_talk_guts_loop","","0","0.2","nop_talk_guts","507040","102511","1"
"","507","91","","","","","","507041","507039",""
"","507","21","0","","0","","vo_drama_10082007_007","507042","vo_drama_10082007",""
"0","507","11","1","0.5","6","0","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……","507043","102311","0"
"","507","3","","","1","0.2","nop_talk_jitome","507044","102311",""
"","507","3","","","1","0.2","nop_07_kurumi_idle_bitter","507045","102111",""
"","507","91","","","","","","507046","507043",""
"","507","21","0","","0","","vo_drama_10082007_008","507047","vo_drama_10082007",""
"0","507","11","1","0.5","7","0","咦～？怎、怎麼這樣～！","507048","102511","0"
"0","507","3","nop_07_suzume_tohoho_loop","","0","0","nop_07_suzume_tohoho_in","507049","102511","1"
"","507","3","","","1","0.2","nop_idle_bitter","507050","102831",""
"","507","91","","","","","","507051","507048",""
"","507","21","0","","0","","vo_drama_10082007_009","507052","vo_drama_10082007",""
"0","507","11","1","0.5","7","0","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。","507053","102831","0"
"","507","3","","","1","0.2","nop_talk_normal","507054","102831",""
"","507","93","","","","","1","507055","2.3",""
"","507","3","","","1","0.2","nop_talk_joy1","507056","102831",""
"","507","91","","","","","","507057","507053",""
"","507","93","","","","","0","507058","0.5",""
"0","508","1","-150","nop_idle_normal_joy","100","1.95","101011","508001","1","-255"
"1","508","1","150","nop_idle_arm_crossed","101","1.95","104331","508002","1","-255"
"0","508","1","-300","nop_idle_joy_normal","104","1.95","101711","508003","1","-275"
"1","508","1","300","nop_idle_normal","105","1.95","101431","508004","1","-275"
"","508","93","","","","","0","508005","0.5",""
"0","508","11","1","0.5","6","0","王子先生。\n祝您新年快樂～\n今年也請多多指教。","508006","101011","0"
"","508","3","","","0","0.2","nop_talk_joy1","508007","101011",""
"","508","93","","","","","1","508008","1.3",""
"0.2","508","3","nop_talk_joy1","","0","0.2","nop_bow2","508009","101011","1"
"","508","91","","","","","","508010","508006",""
"","508","3","","","1","0.2","nop_idle_normal","508011","101011",""
"0","508","11","1","0.5","6","0","謝謝你找我過來。\n優衣也很高興哦。","508012","104331","0"
"","508","3","","","1","0.2","nop_talk_joy1","508013","104331",""
"","508","91","","","","","","508014","508012",""
"","508","3","","","1","0.2","nop_idle_joy_normal","508015","104331",""
"0","508","11","1","0.5","7","0","有好多好多料理哦，\n光是看著就很開心～！","508016","101711","0"
"","508","3","","","1","0.2","nop_talk_joy2","508017","101711",""
"","508","91","","","","","","508018","508016",""
"","508","3","","","1","0.2","nop_idle_joy1","508019","101711",""
"0","508","11","1","0.5","7","0","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。","508020","101431","0"
"","508","3","","","1","0.2","nop_talk_thinking","508021","101431",""
"","508","93","","","","","1","508022","1.5",""
"","508","3","","","1","0.2","nop_talk_normal","508023","101431",""
"","508","91","","","","","","508024","508020",""
"","508","3","","","1","0.2","nop_idle_normal","508025","101431",""
"0","508","11","1","0.5","7","0","【美食殿堂】的新年料理？\n一定很美味～！","508026","101711","0"
"","508","3","","","1","0.2","nop_talk_normal","508027","101711",""
"","508","93","","","","","1","508028","1.75",""
"","508","3","","","1","0.2","nop_talk_joy1","508029","101711",""
"","508","91","","","","","","508030","508026",""
"","508","3","","","1","0.2","nop_idle_joy_normal","508031","101711",""
"0","508","11","1","0.5","7","0","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？","508032","104331","0"
"0.2","508","3","nop_talk_arm_crossed_loop2","","0","0.2","nop_talk_arm_crossed2","508033","104331","1"
"","508","91","","","","","","508034","508032",""
"","508","3","","","1","0.2","nop_idle_arm_crossed2","508035","104331",""
"0","508","11","1","0.5","6","0","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……","508036","101431","0"
"0.2","508","3","nop_talk_doya_loop","","0","0.2","nop_talk_doya","508037","101431","1"
"","508","93","","","","","1","508038","2.9",""
"","508","3","","","1","0.2","nop_talk_thinking","508039","101431",""
"0","508","12","1","0","1","0","10","508040","101011","0"
"","508","3","","","1","0.2","nop_look_idle_normal","508041","101011",""
"","508","91","","","","","","508042","508036",""
"","508","3","","","1","0.2","nop_idle_thinking","508043","101431",""
"","508","91","","","","","","508044","508040",""
"0","508","11","1","0.5","6","0","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？","508045","101011","0"
"0.2","508","3","nop_talk_joy1","","0","0.2","nop_look_smile","508046","101011","1"
"","508","93","","","","","1","508047","4",""
"0","508","12","1","0","1","0","4","508048","101431","0"
"","508","3","","","1","0.2","nop_idle_surprise2","508049","101431",""
"","508","91","","","","","","508050","508045",""
"","508","3","","","1","0.2","nop_idle_joy1","508051","101011",""
"","508","91","","","","","","508052","508048",""
"0","508","11","1","0","7","0","咦咦──真步好狡猾哦～！","508053","101431","0"
"","508","3","","","1","0.2","nop_talk_joy1_sad","508054","101431",""
"","508","93","","","","","1","508055","1",""
"","508","3","","","1","0.2","nop_talk_sad2","508056","101431",""
"","508","91","","","","","","508057","508053",""
"0","508","12","1","0","1","0","17","508058","101431","0"
"","508","3","","","1","0.2","nop_idle_sad2","508059","101431",""
"0","508","12","1","0","1","0","10","508060","104331","0"
"","508","3","","","1","0.2","nop_talk_joy3","508061","104331",""
"0","508","12","1","0","1","0","10","508062","101711","0"
"","508","3","","","1","0.2","nop_talk_joy2","508063","101711",""
"0","508","12","1","0","1","0","10","508064","101011","0"
"","508","3","","","1","0.2","nop_talk_joy3","508065","101011",""
"","508","93","","","","","1","508066","0.75",""
"","508","93","","","","","0","508067","0.5",""
"0","509","1","-150","nop_idle_joy1","100","1.95","103311","509001","1","-255"
"0","509","1","-300","nop_idle_joy_normal","104","1.95","105211","509002","1","-275"
"1","509","1","150","nop_idle_sad2","101","1.95","102611","509003","1","-255"
"1","509","1","300","nop_idle_normal","105","1.95","103811","509004","1","-275"
"","509","93","","","","","0","509005","0.5",""
"0","509","11","1","0.5","6","0","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──","509006","103311","0"
"","509","3","","","1","0.2","nop_talk_joy2","509007","103311",""
"","509","93","","","","","1","509008","3.5",""
"","509","3","","","1","0.2","nop_talk_normal","509009","103311",""
"","509","91","","","","","","509010","509006",""
"","509","3","","","1","0.2","nop_idle_normal","509011","103311",""
"0","509","11","1","0.5","7","0","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。","509012","102611","0"
"","509","3","","","1","0.2","nop_talk_jitome","509013","102611",""
"","509","93","","","","","1","509014","3.5",""
"","509","3","","","1","0.2","nop_talk_bitter","509015","102611",""
"","509","91","","","","","","509016","509012",""
"","509","3","","","1","0.2","nop_idle_bitter","509017","102611",""
"0","509","11","1","0.5","6","0","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪","509018","105211","0"
"","509","3","","","1","0.2","nop_talk_normal","509019","105211",""
"","509","93","","","","","1","509020","2",""
"","509","3","","","1","0.2","nop_talk_joy2","509021","105211",""
"","509","91","","","","","","509022","509018",""
"","509","3","","","1","0.2","nop_idle_joy_dere2","509023","105211",""
"0","509","11","1","0.5","5","0","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。","509024","103811","0"
"","509","3","","","1","0.2","nop_talk_normal","509025","103811",""
"","509","93","","","","","1","509026","4",""
"","509","3","","","1","0.2","nop_talk_joy1","509027","103811",""
"","509","91","","","","","","509028","509024",""
"","509","3","","","1","0.2","nop_idle_joy1","509029","103811",""
"0","509","11","1","0.5","5","0","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。","509030","105211","0"
"","509","3","","","1","0.2","nop_talk_normal","509031","105211",""
"","509","93","","","","","1","509032","5.75",""
"","509","3","","","1","0.2","nop_talk_memory","509033","105211",""
"","509","91","","","","","","509034","509030",""
"","509","3","","","1","0.2","nop_idle_memory2","509035","105211",""
"0","509","11","1","0.5","6","0","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！","509036","103311","0"
"","509","3","","","1","0.2","nop_talk_joy1","509037","103311",""
"","509","93","","","","","1","509038","4.75",""
"0.2","509","3","nop_idle_guts2","","0","0.2","nop_talk_guts2","509039","103311","1"
"","509","91","","","","","","509040","509036",""
"0","509","11","1","0.5","7","0","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～","509041","102611","0"
"","509","3","","","1","0.2","nop_talk_sad2","509042","102611",""
"","509","93","","","","","1","509043","4",""
"","509","3","","","1","0.2","nop_talk_bitter","509044","102611",""
"","509","91","","","","","","509045","509041",""
"","509","3","","","1","0.2","nop_idle_bitter","509046","102611",""
"","509","3","","","1","0.2","nop_talk_joy1","509047","103311",""
"0","509","12","1","0","1.5","0","10","509048","103311","0"
"","509","3","","","1","0.2","nop_talk_joy3","509049","105211",""
"0","509","12","1","0","1.5","0","10","509050","105211","0"
"","509","91","","","","","","509051","0",""
"0","509","11","1","0.5","8","0","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。","509052","103811","0"
"","509","3","","","1","0.2","nop_talk_bitter","509053","103811",""
"","509","93","","","","","1","509054","3",""
"","509","3","","","1","0.2","nop_talk_joy1_wink","509055","103811",""
"","509","91","","","","","","509056","509052",""
"","509","3","","","1","0.2","nop_idle_joy1_wink","509057","103811",""
"","509","93","","","","","0","509058","0.5",""
"0","510","1","-150","nop_idle_normal","100","1.95","103231","510001","1","-255"
"1","510","1","1000","nop_10_yukari_06","104","1.95","103411","510002","1","-275"
"1","510","5","1000","nop_10_yukari_06","105","1.95","11","510003","1","-275"
"1","510","1","150","nop_idle_doya","101","1.95","104811","510004","1","-255"
"0","510","1","-300","nop_idle_joy1","106","1.95","104611","510005","1","-275"
"","510","93","","","","","0","510006","0.5",""
"0","510","11","1","0.5","4","0","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！","510007","103231","0"
"0.2","510","3","nop_talk_joy2","","0","0.2","nop_bow","510008","103231","1"
"","510","93","","","","","1","510009","5",""
"0.2","510","3","nop_idle_normal","","0","0.2","nop_wink","510010","103231","1"
"","510","91","","","","","","510011","510007",""
"","510","3","","","1","0.2","nop_idle_normal","510012","103231",""
"0.1","510","3","nop_10_yukari_06","","1","0.5","nop_10_yukari_05","510013","103411","1"
"0.1","510","3","nop_10_yukari_06","","1","0.5","nop_10_yukari_05","510014","11","1"
"","510","2","2.8","","-245","","750","510015","103411","7"
"","510","2","2.8","","-245","","750","510016","11","7"
"0","510","11","1","0.5","7","0","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？","510017","104811","0"
"","510","3","","","1","0.2","nop_talk_thinking","510018","104811",""
"","510","93","","","","","1","510019","4",""
"","510","3","","","1","0.2","nop_talk_normal","510020","104811",""
"","510","93","","","","","1","510021","1",""
"0.2","510","3","nop_idle_guts","","0","0.2","nop_talk_guts","510022","104811","1"
"","510","91","","","","","","510023","510017",""
"","510","3","","","1","0.2","nop_idle_guts","510024","104811",""
"","510","91","","","","","","510025","510015",""
"0.1","510","3","nop_10_yukari_06","","1","0.5","nop_10_yukari_05","510026","103411","1"
"0.1","510","3","nop_10_yukari_06","","1","0.5","nop_10_yukari_05","510027","11","1"
"","510","2","2.8","","-255","","550","510028","103411","7"
"","510","2","2.8","","-255","","550","510029","11","7"
"0","510","11","1","0.5","7","0","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！","510030","104611","0"
"","510","3","","","1","0.2","nop_idle_surprise2","510031","104611",""
"","510","93","","","","","1","510032","1",""
"","510","3","","","1","0.2","nop_talk_worry","510033","104611",""
"","510","93","","","","","1","510034","2",""
"","510","3","","","1","0.2","nop_talk_joy1_sad","510035","104611",""
"","510","91","","","","","","510036","510030",""
"","510","3","","","1","0.2","nop_idle_worry","510037","104611",""
"","510","91","","","","","","510038","510028",""
"0.1","510","3","nop_10_yukari_06","","1","0.5","nop_10_yukari_05","510039","103411","1"
"0.1","510","3","nop_10_yukari_06","","1","0.5","nop_10_yukari_05","510040","11","1"
"","510","2","2.8","","-275","","350","510041","103411","7"
"","510","2","2.8","","-275","","350","510042","11","7"
"0","510","11","1","0.5","7","0","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？","510043","104811","0"
"0.2","510","3","nop_talk_doya_loop","","0","0.2","nop_talk_doya","510044","104811","1"
"","510","93","","","","","1","510045","3",""
"","510","4","","","","","0","510046","104811",""
