fb57bbb5b97d3433d8e278b2df9381906ea806480e3ae123be8c1dbaa3f056fe,457c7139facc4aabcb9ebcdb8cdef52750b851be4bfdf6e7a5fcb74df2650891,3d5041dca9082203a3db53647244556b6a745ee552bf5d08e0aef2b1510e9715,b606b7cc2ab1ba2a35b219510e6df2dd26e10705d11d31694dd6225fe58722bf,1d0a11798eaff7fe56367bf8cf3ecf8230decbdd95668c4a2b75b05df2a44eff,01a254a8a7fc4a982a7c141ffeb645303fe64a3af9577426b7707c5260b9e747,8353221f48465a7e7cc067755116484228efb6681b173db191ca25b95273c712,8aeb7cd1b13478ad99158ea18d7a0a2fd55bcd9970aaeba84e3d8a8db743b661,f9dca16caad3a28e781c9cd74ff96c44adb12e514f9ba63ec465952ba8455f18,1b77f4440d385cb1004f8b9a118fe7b6b08ab4c3995b4fcf38411b89b25dde48,7204d176faa751ebf320cfd6e8473d0dad46ac567c7a78c4774498925da40a4c,048d9ac1aadb7a7db588bd05adbbe935bf6a4fd22f87671b2a76a990c01c243c,da04415fcce7960fac982d56ed42126706f4488f86e73053282a62981a710bbc,ee5ca1ee6ea8c3bc69d4c6fe4184561577060618d74dcf0469bc60e609f391a2,3d2235a207454658925a1d57a43178ca3021fb4779c6da6a5bcbd6be772df4da,9bff153fc3e37a7c87852cf000a52abef2d619e53582b6ad8989dee287bec5e8,0800330d0ef8b859a4e23213c0b0f3e2ea32ebac5b7d8e14b78cbe46c00e025c,63ebc3bb7f4da6231a6c6cbdfd365c775e2e72f78c2d1635f9c6ddd926223fba,4f508fd478e426740322b6a5e2a1224da8d885edff7f3801525952db280e6f92,714e946447062cc73d8f98872b0c309b1b8119c0820aaf241435550f8cf82a5b,324e242344da9032f19b792249e611523bb21d8570aab1719b02b099273d05b7,2a31ab1c154ed1433d83ee64cd34ed0f6602c9377929b9ac78346c5ddbc82d89,29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33,bae9e7e37dabcd6f93ed88c7cc20a78cbdbadb89d2e79b874f9c84492fafaa7a,dda77245e61991e8a9fe340d3e43956972e74cd916ed3f0f0726688e5083adad
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","114201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","114201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","114201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","114301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","114301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","114301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","114401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","114401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","114401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","114501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","114501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","114501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","114601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","114601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","114601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","114701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","114701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","114701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","115001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","115001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","115001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","115501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","115501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","115501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","115601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","115601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","115601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","115701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","115701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","115701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","115801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","115801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","115801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","115901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","115901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","115901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","116901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","116901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","116901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","117901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","117901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","117901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","118001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","118001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","118001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","118101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","118101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","118101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","118201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","118201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","118201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","118501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","118501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","118501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","118601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","118601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","118601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","119001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","119001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","119001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","119101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","119101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","119101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","119201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","119201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","119201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","119301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","119301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","119301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","119901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","119901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","119901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","120001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","120001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","120001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","120701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","120701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","120701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","120801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","120801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","120801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","120901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","120901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","120901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121301","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","121901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","121901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","121901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122201","0","0"
"0","0","0","5","0","240","0","200","1","18","0","32223","0","0","1","50","0","0","0","0","0","1","122301","0","100000"
"0","0","0","3","0","120","0","0","1","11","0","31223","0","0","2","50","0","0","0","0","0","1","122301","0","100000"
"0","0","0","0","0","130","0","0","1","15","0","25001","0","0","3","10","0","0","0","0","0","0","122301","0","100000"
"0","0","0","0","0","260","0","10","2","15","0","25001","0","0","3","15","0","0","0","0","0","0","122301","0","200000"
"0","0","0","0","0","390","0","20","3","15","0","25001","0","0","3","20","0","0","0","0","0","0","122301","0","400000"
"0","0","0","0","0","520","0","30","4","15","0","25001","0","0","3","25","0","0","0","0","0","0","122301","0","500000"
"0","0","0","2","0","650","0","40","5","15","0","25001","0","0","3","30","0","0","0","0","0","1","122301","0","600000"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122401","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","122901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","122901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","122901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123201","0","0"
"0","0","0","5","0","0","200","0","1","18","0","32233","0","0","1","50","0","0","0","240","0","1","123301","0","100000"
"0","0","0","3","0","0","0","0","1","11","0","31233","0","0","2","25","0","0","0","120","0","1","123301","0","100000"
"0","0","0","0","0","0","0","0","1","15","0","25001","0","0","3","10","0","0","0","130","0","0","123301","0","100000"
"0","0","0","0","0","0","10","0","2","15","0","25001","0","0","3","15","0","0","0","260","0","0","123301","0","200000"
"0","0","0","0","0","0","20","0","3","15","0","25001","0","0","3","20","0","0","0","390","0","0","123301","0","400000"
"0","0","0","0","0","0","30","0","4","15","0","25001","0","0","3","25","0","0","0","520","0","0","123301","0","500000"
"0","0","0","2","0","0","40","0","5","15","0","25001","0","0","3","30","0","0","0","650","0","1","123301","0","600000"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123801","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","123901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","123901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","123901","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124001","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124101","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124201","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124501","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124601","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124701","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124801","0","0"
