71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0
"505028","0","0","0.5","4","1","100611","505","11","0","話又說回來，新年會好華麗，\n讓茜里的心跳得好快♪\n餐點也非常好吃♪"
"505029","","0.2","","1","","100611","505","3","","nop_talk_wish"
"505030","","","","","","3.5","505","93","","1"
"505031","","0.2","","1","","100611","505","3","","nop_talk_joy1"
"505032","","0.2","","1","","100711","505","3","","nop_05_miyako_idle_normal"
"505033","","","","","","505028","505","91","",""
"505034","","0.2","","1","","100611","505","3","","nop_idle_joy1"
"505035","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_006"
"505036","0","0","0.5","4","1","103111","505","11","0","這裡擺出來的年菜\n好像使用了特別的素材。\n這似乎都要感謝伊莉亞\n和雪菲他們的努力喔。"
"505037","","","","","","103111","505","4","","0"
"505038","","0.2","","1","","103111","505","3","","nop_05_shinobu_talk_wish"
"505039","","","","","","2051","505","4","","0"
"505040","","","","","","6","505","93","","1"
"505041","","0.2","","1","","103111","505","3","","nop_05_shinobu_talk_normal"
"505042","","","","","","505036","505","91","",""
"505043","","0.2","","1","","103111","505","3","","nop_05_shinobu_idle_normal"
"505044","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_007"
"505045","0","0","0.5","8","1","102211","505","11","0","「妾身要稱霸新年！」\n當伊莉亞這麼說並跑出去時，\n我還在擔心不知道會發生什麼事……"
"505046","","0.2","","1","","102211","505","3","","nop_talk_surprise1"
"505047","","","","","","505045","505","91","",""
"505048","","0.2","","1","","102211","505","3","","nop_idle_surprise1"
"505049","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_008"
"505050","0","0","0.5","4","1","100611","505","11","0","但她真的稱霸新年了呢。\n伊莉亞她好厲害喔！\n而且她的新年和服也很美。"
"505051","","0.2","","1","","100611","505","3","","nop_talk_surprise1"
"505052","","","","","","3","505","93","","1"
"505053","","0.2","","1","","100611","505","3","","nop_talk_memory"
"505054","","","","","","1","505","93","","1"
"505055","","","","","","100711","505","4","","1"
"505056","1","0.2","","0","nop_05_miyako_idle_arm_crossed","100711","505","3","0","nop_05_miyako_talk_arm_crossed"
"505057","","","","2","","100711","505","12","","17"
"505058","","","","","","505050","505","91","",""
"505059","","0.2","","1","","100611","505","3","","nop_idle_memory2"
"505060","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_009"
"505061","0","0","0.5","5","1","102211","505","11","0","她也來給我們看過好幾次，\n想必是很喜歡吧。\n幸好有拜託七七香，\n請她介紹流夏。"
"505062","","0.2","","1","","102211","505","3","","nop_talk_wish"
"505063","","","","","","505061","505","91","",""
"505064","","0.2","","1","","102211","505","3","","nop_idle_wish"
"505065","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_010"
"505066","0","0","0.5","5","1","100611","505","11","0","對了，忍！\n希望妳能為茜里我們\n占卜一下今年的運勢。"
"505067","","0.2","","1","","100611","505","3","","nop_talk_joy1"
"505068","","","","","","505066","505","91","",""
"505069","","0.2","","1","","100611","505","3","","nop_idle_joy1"
"505070","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_011"
"505071","0","0","0.5","5","1","102211","505","11","0","啊，我可能也有點在意這件事。\n忍，可以拜託妳嗎？"
"505072","","0.2","","1","","102211","505","3","","nop_talk_normal"
"505073","","","","","","505071","505","91","",""
"505074","","","","","","0.3","505","93","",""
"505075","","0.2","","1","","102211","505","3","","nop_idle_normal"
"505076","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_012"
"505077","0","0","0.5","3","1","103111","505","11","0","好，可以呀。\n那麼……唔……我占卜出的預測是\n今年也會充滿動盪。"
"505078","","0.2","","1","","103111","505","3","","nop_05_shinobu_talk_wish"
"505079","","0.2","","1","","100711","505","3","","nop_05_miyako_run_angry"
"505080","","","","-240","3","100711","505","2","","-1000"
"505081","","","","","","6","505","93","","1"
"505082","","0.2","","1","","103111","505","3","","nop_05_shinobu_talk_thinking"
"505083","","0.2","","1","","102211","505","3","","nop_idle_bitter2"
"505084","","","","1","","102211","505","12","","4"
"505085","","","","","","0.2","505","93","","1"
"505086","","0.2","","1","","100611","505","3","","nop_idle_surprise1"
"505087","","","","0.8","","100611","505","12","","4"
"505088","","","","","","2.1","505","93","","1"
"505089","","","","","","505077","505","91","",""
"505090","","0.2","","1","","103111","505","3","","nop_05_shinobu_idle_thinking"
"505091","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_013"
"505092","0","0","0.5","4","1","102211","505","11","0","妳說動盪，怎麼會……\n啊！等等！\n宮子跑去甜點區吵著要布丁，\n正鬧得不可開交！"
"505093","","0.2","","1","","102211","505","3","","nop_talk_sad"
"505094","","","","","","4.5","505","93","","1"
"505095","","0.2","","1","","102211","505","3","","nop_talk_surprise1"
"505096","","","","","","505092","505","91","",""
"505097","","0.2","","1","","103111","505","3","","nop_05_shinobu_idle_surprise"
"505098","","","","1.8","","103111","505","12","","4"
"505099","","0.2","","1","","102211","505","3","","nop_run_sad"
"505100","","","","-230","4","102211","505","2","","-1000"
"505101","","","","","","1","505","93","","0"
"505102","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_014"
"505103","0","0","0.5","5","1","100611","505","11","0","不好了！得去阻止她才行！\n忍也快來～！"
"505104","","0.2","","1","","100611","505","3","","nop_talk_surprise2"
"505105","","","","","","4.5","505","93","","1"
"505106","","","","","","505103","505","91","",""
"505107","","0.2","","1","","100611","505","3","","nop_run_sad"
"505108","0","","","-260","4","100611","505","2","","-1000"
"505109","","","","","","2","505","93","",""
"505110","","","","","","103111","505","4","","1"
"505111","","","","","","2051","505","4","","1"
"505112","","","","","","0.5","505","93","",""
"505113","","","","","","505108","505","91","",""
"505114","","0.2","","1","","100611","505","3","","nop_idle_normal"
"505115","","","","0","0","vo_drama_10082005","505","21","","vo_drama_10082005_015"
"505116","0","0","1","4","1","103111","505","11","0","好的，我馬上過去。\n今年我們或許也會\n造成大家許多困擾……\n但還是要請各位多多關照了。"
"505117","","0.2","","1","","103111","505","3","","nop_05_shinobu_talk_wish"
"505118","","","","","","3.2","505","93","","1"
"505119","","","","","","103111","505","4","","0"
"505120","","","","","","2051","505","4","","0"
"505121","","0.2","","1","","103111","505","3","","nop_05_shinobu_look_talk_wish_blink"
"505122","","","","","","6","505","93","","1"
"505123","1","0.2","","0","nop_05_shinobu_look_talk_wish","103111","505","3","0.2","nop_05_shinobu_bow"
"505124","","","","","","505116","505","91","",""
"505125","","","","","","103111","505","4","","1"
"505126","","","","","","2051","505","4","","1"
"505127","","0.2","","1","","103111","505","3","","nop_05_shinobu_idle_normal"
"505128","","","","","","0.4","505","93","","1"
"505129","","0.2","","1","","103111","505","3","","nop_05_shinobu_run"
"505130","","","","-250","4","103111","505","2","","-1000"
"505131","","","","-225","4","2051","505","2","","-1000"
"505132","","","","","","0.5","505","93","","0"
"506001","-275","1.95","nop_idle_arm_crossed","105","-300","1","506","1","0","104731"
"506002","-275","1.95","nop_idle_thinking","104","300","1","506","1","1","107131"
"506003","-255","1.95","nop_idle_normal","102","-150","1","506","1","0","103731"
"506004","-255","1.95","nop_idle_surprise_kira","103","150","1","506","1","1","100511"
"506005","","","","","","0.5","506","93","","0"
"506006","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_001"
"506007","0","0","0.5","7","1","107131","506","11","0","哈～哈哈哈！\n這不是很喜氣嗎？\n對吧？各位！"
"506008","1","0.2","","0","nop_06_cris_ahaha_loop","107131","506","3","0.2","nop_06_cris_ahaha_in"
"506009","","","","","","2","506","93","","1"
"506010","1","0.2","","0","nop_talk_doya_loop","107131","506","3","0.2","nop_talk_doya"
"506011","","","","","","506007","506","91","",""
"506012","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_002"
"506013","0","0","0.5","6","1","103731","506","11","0","克莉絲提娜！\n妳到底有什麼臉\n出現在我們的面前……"
"506014","","0.2","","1","","103731","506","3","","nop_06_tomo_talk_anger"
"506015","","","","","","506013","506","91","",""
"506016","","0.2","","1","","103731","506","3","","nop_06_tomo_idle_anger"
"506017","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_003"
"506018","0","0","0.5","7","1","104731","506","11","0","好啦好啦，\n小智和小克莉絲都先打住吧。\n因為這是難得的新年會……"
"506019","","0.2","","1","","104731","506","3","","nop_talk_normal"
"506020","","","","","","506018","506","91","",""
"506021","","0.2","","1","","104731","506","3","","nop_idle_normal"
"506022","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_004"
"506023","0","0","0.5","7","1","100511","506","11","0","沒錯！\n而且這裡有好多好吃的料理，\n不好好享受就吃大虧了！"
"506024","1","0.2","","0","nop_talk_guts2_loop","100511","506","3","0.2","nop_talk_guts2"
"506025","","","","","","506023","506","91","",""
"506026","","0.2","","1","","100511","506","3","","nop_idle_guts2"
"506027","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_005"
"506028","0","0","0.5","5","1","103731","506","11","0","純和茉莉\n都太寬容了……\n克莉絲提娜，\n妳到底有什麼企圖？"
"506029","","0.2","","1","","103731","506","3","","nop_talk_worry"
"506030","","","","","","3","506","93","","1"
"506031","1","0.2","","0","nop_06_tomo_talk_arm_crossed_loop","103731","506","3","0.2","nop_06_tomo_talk_arm_crossed"
"506032","","","","","","506028","506","91","",""
"506033","","0.2","","1","","103731","506","3","","nop_06_tomo_idle_arm_crossed"
"506034","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_006"
"506035","0","0","0.5","6","1","107131","506","11","0","克莉絲提娜姐姐我的企圖？\n呵……這還用說嗎？\n就是讓慈樂之音成為\n蘭德索爾的頂尖偶像啊。"
"506036","","0.2","","1","","107131","506","3","","nop_talk_thinking"
"506037","","","","","","2","506","93","","1"
"506038","1","0.2","","0","nop_16_kaya_talk_normal2_loop","107131","506","3","0.2","nop_16_kaya_talk_normal2"
"506039","","","","","","506035","506","91","",""
"506040","","0.2","","1","","107131","506","3","","nop_16_kaya_idle_normal2"
"506041","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_007"
"506042","0","0","0.5","8","1","104731","506","11","0","她看起來比副團長時代還要愉快，\n讓人覺得有點寂寞……\n但現在這樣比較像小克莉絲的作風，\n也沒什麼不好啊。"
"506043","","0.2","","1","","104731","506","3","","nop_talk_thinking"
"506044","","","","","","3.5","506","93","","1"
"506045","","0.2","","1","","104731","506","3","","nop_talk_normal"
"506046","","","","","","506042","506","91","",""
"506047","","0.2","","1","","104731","506","3","","nop_idle_normal"
"506048","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_008"
"506049","0","0","0.5","6","1","103731","506","11","0","但我們還是得好好監視她才行。\n因為我是魔法劍……不對，\n是【王宮騎士團】的成員。"
"506050","","0.2","","1","","103731","506","3","","nop_talk_worry"
"506051","","","","","","3","506","93","","1"
"506052","","0.2","","1","","103731","506","3","","nop_06_tomo_talk_tsun_pain"
"506053","","","","","","1","506","93","","1"
"506054","1","0.2","","0","nop_06_tomo_idle_guts2","103731","506","3","0.2","nop_06_tomo_talk_guts2"
"506055","","","","","","506049","506","91","",""
"506056","","","","0","0","vo_drama_10082006","506","21","","vo_drama_10082006_009"
"506057","0","0","0.5","6","1","100511","506","11","0","是啊！\n蘭德索爾今年的和平\n也要由我們來守護！"
"506058","","0.2","","1","","100511","506","3","","nop_talk_normal"
"506059","","","","","","2","506","93","","1"
"506060","1","0.2","","0","nop_06_matsuri_pose_loop","100511","506","3","0.2","nop_06_matsuri_pose"
"506061","","","","","","506057","506","91","",""
"506062","","","","","","0.5","506","93","","0"
"507001","-225","1.95","nop_idle_normal","101","-150","1","507","1","0","102831"
"507002","-225","1.95","nop_idle_joy1","100","150","1","507","1","1","102111"
"507003","-255","1.95","nop_idle_normal","105","-300","1","507","1","0","102511"
"507004","-255","1.95","nop_idle_joy1","104","300","1","507","1","1","102311"
"507005","","","","","","0.5","507","93","","0"
"507006","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_001"
"507007","0","0","0.5","6","1","102831","507","11","0","謝謝你今天的邀請。\n大家都玩得很開心喔。"
"507008","","0.2","","1","","102831","507","3","","nop_talk_joy3"
"507009","","","","","","507007","507","91","",""
"507010","","0.2","","1","","102831","507","3","","nop_idle_normal"
"507011","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_002"
"507012","0","0","0.5","5","1","102511","507","11","0","你也一起邀請了\n育幼院的孩子們……\n真的很謝謝你。"
"507013","","0.2","","1","","102511","507","3","","nop_talk_joy3_dere"
"507014","","","","","","3","507","93","","1"
"507015","","0.2","","1","","102511","507","3","","nop_talk_joy1"
"507016","","","","","","507012","507","91","",""
"507017","","0.2","","1","","102511","507","3","","nop_idle_normal"
"507018","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_003"
"507019","0","0","0.5","6","1","102311","507","11","0","有好多人喔。\n咦？大家都是哥哥的朋友嗎？"
"507020","","0.2","","1","","102311","507","3","","nop_talk_joy1_normal"
"507021","","","","","","1.9","507","93","","1"
"507022","","0.2","","1","","102311","507","3","","nop_talk_wish_surprise"
"507023","","","","","","507019","507","91","",""
"507024","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_004"
"507025","0","0","0.5","8","1","102111","507","11","0","總覺得這跟公會競速賽那時候好像。\n啊……！"
"507026","","0.2","","1","","102111","507","3","","nop_talk_wish"
"507027","","","","","","2.5","507","93","","1"
"507028","","0.2","","1","","102111","507","3","","nop_07_kurumi_talk_memory"
"507029","","","","","","507025","507","91","",""
"507030","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_005"
"507031","0","0","0.5","6","1","102831","507","11","0","呵呵，不必顧慮我們，\n妳們就去找【小小甜心】的\n孩子們玩吧？"
"507032","","0.2","","1","","102831","507","3","","nop_talk_bitter"
"507033","","","","","","4.3","507","93","","1"
"507034","","0.2","","1","","102111","507","3","","nop_idle_joy_dere"
"507035","1","0.2","","0","nop_talk_guts2_loop","102311","507","3","0","nop_talk_guts2"
"507036","","","","","","507031","507","91","",""
"507037","","0.2","","1","","102831","507","3","","nop_idle_normal"
"507038","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_006"
"507039","0","0","0.5","6","1","102511","507","11","0","我今年也會好好照顧\n咲戀大小姐的，\n所以不用擔心喔。"
"507040","1","0.2","","0","nop_talk_guts_loop","102511","507","3","0","nop_talk_guts"
"507041","","","","","","507039","507","91","",""
"507042","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_007"
"507043","0","0","0.5","6","1","102311","507","11","0","但聽到鈴莓這麼說，\n反而會讓人很擔心耶……"
"507044","","0.2","","1","","102311","507","3","","nop_talk_jitome"
"507045","","0.2","","1","","102111","507","3","","nop_07_kurumi_idle_bitter"
"507046","","","","","","507043","507","91","",""
"507047","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_008"
"507048","0","0","0.5","7","1","102511","507","11","0","咦～？怎、怎麼這樣～！"
"507049","1","0","","0","nop_07_suzume_tohoho_loop","102511","507","3","0","nop_07_suzume_tohoho_in"
"507050","","0.2","","1","","102831","507","3","","nop_idle_bitter"
"507051","","","","","","507048","507","91","",""
"507052","","","","0","0","vo_drama_10082007","507","21","","vo_drama_10082007_009"
"507053","0","0","0.5","7","1","102831","507","11","0","今年好像也會是很熱鬧的一年。\n也歡迎你隨時來玩喔。\n大家一定會很高興的。"
"507054","","0.2","","1","","102831","507","3","","nop_talk_normal"
"507055","","","","","","2.3","507","93","","1"
"507056","","0.2","","1","","102831","507","3","","nop_talk_joy1"
"507057","","","","","","507053","507","91","",""
"507058","","","","","","0.5","507","93","","0"
"508001","-255","1.95","nop_idle_normal_joy","100","-150","1","508","1","0","101011"
"508002","-255","1.95","nop_idle_arm_crossed","101","150","1","508","1","1","104331"
"508003","-275","1.95","nop_idle_joy_normal","104","-300","1","508","1","0","101711"
"508004","-275","1.95","nop_idle_normal","105","300","1","508","1","1","101431"
"508005","","","","","","0.5","508","93","","0"
"508006","0","0","0.5","6","1","101011","508","11","0","王子先生。\n祝您新年快樂～\n今年也請多多指教。"
"508007","","0.2","","0","","101011","508","3","","nop_talk_joy1"
"508008","","","","","","1.3","508","93","","1"
"508009","1","0.2","","0","nop_talk_joy1","101011","508","3","0.2","nop_bow2"
"508010","","","","","","508006","508","91","",""
"508011","","0.2","","1","","101011","508","3","","nop_idle_normal"
"508012","0","0","0.5","6","1","104331","508","11","0","謝謝你找我過來。\n優衣也很高興哦。"
"508013","","0.2","","1","","104331","508","3","","nop_talk_joy1"
"508014","","","","","","508012","508","91","",""
"508015","","0.2","","1","","104331","508","3","","nop_idle_joy_normal"
"508016","0","0","0.5","7","1","101711","508","11","0","有好多好多料理哦，\n光是看著就很開心～！"
"508017","","0.2","","1","","101711","508","3","","nop_talk_joy2"
"508018","","","","","","508016","508","91","",""
"508019","","0.2","","1","","101711","508","3","","nop_idle_joy1"
"508020","0","0","0.5","7","1","101431","508","11","0","據情報所示，\n這個會場裡似乎也有助手先生\n親手做的新年料理呢。"
"508021","","0.2","","1","","101431","508","3","","nop_talk_thinking"
"508022","","","","","","1.5","508","93","","1"
"508023","","0.2","","1","","101431","508","3","","nop_talk_normal"
"508024","","","","","","508020","508","91","",""
"508025","","0.2","","1","","101431","508","3","","nop_idle_normal"
"508026","0","0","0.5","7","1","101711","508","11","0","【美食殿堂】的新年料理？\n一定很美味～！"
"508027","","0.2","","1","","101711","508","3","","nop_talk_normal"
"508028","","","","","","1.75","508","93","","1"
"508029","","0.2","","1","","101711","508","3","","nop_talk_joy1"
"508030","","","","","","508026","508","91","",""
"508031","","0.2","","1","","101711","508","3","","nop_idle_joy_normal"
"508032","0","0","0.5","7","1","104331","508","11","0","不過，光憑這點線索，\n要在這麼大的會場找，有點困難吧？"
"508033","1","0.2","","0","nop_talk_arm_crossed_loop2","104331","508","3","0.2","nop_talk_arm_crossed2"
"508034","","","","","","508032","508","91","",""
"508035","","0.2","","1","","104331","508","3","","nop_idle_arm_crossed2"
"508036","0","0","0.5","6","1","101431","508","11","0","呵呵呵，沒問題的。\n包在我身上！\n根據我的推理……"
"508037","1","0.2","","0","nop_talk_doya_loop","101431","508","3","0.2","nop_talk_doya"
"508038","","","","","","2.9","508","93","","1"
"508039","","0.2","","1","","101431","508","3","","nop_talk_thinking"
"508040","0","0","0","1","1","101011","508","12","0","10"
"508041","","0.2","","1","","101011","508","3","","nop_look_idle_normal"
"508042","","","","","","508036","508","91","",""
"508043","","0.2","","1","","101431","508","3","","nop_idle_thinking"
"508044","","","","","","508040","508","91","",""
"508045","0","0","0.5","6","1","101011","508","11","0","王子先～生。\n王子先生做的新年料理\n是哪道呀？\n能不能告訴人家呢～？"
"508046","1","0.2","","0","nop_talk_joy1","101011","508","3","0.2","nop_look_smile"
"508047","","","","","","4","508","93","","1"
"508048","0","0","0","1","1","101431","508","12","0","4"
"508049","","0.2","","1","","101431","508","3","","nop_idle_surprise2"
"508050","","","","","","508045","508","91","",""
"508051","","0.2","","1","","101011","508","3","","nop_idle_joy1"
"508052","","","","","","508048","508","91","",""
"508053","0","0","0","7","1","101431","508","11","0","咦咦──真步好狡猾哦～！"
"508054","","0.2","","1","","101431","508","3","","nop_talk_joy1_sad"
"508055","","","","","","1","508","93","","1"
"508056","","0.2","","1","","101431","508","3","","nop_talk_sad2"
"508057","","","","","","508053","508","91","",""
"508058","0","0","0","1","1","101431","508","12","0","17"
"508059","","0.2","","1","","101431","508","3","","nop_idle_sad2"
"508060","0","0","0","1","1","104331","508","12","0","10"
"508061","","0.2","","1","","104331","508","3","","nop_talk_joy3"
"508062","0","0","0","1","1","101711","508","12","0","10"
"508063","","0.2","","1","","101711","508","3","","nop_talk_joy2"
"508064","0","0","0","1","1","101011","508","12","0","10"
"508065","","0.2","","1","","101011","508","3","","nop_talk_joy3"
"508066","","","","","","0.75","508","93","","1"
"508067","","","","","","0.5","508","93","","0"
"509001","-255","1.95","nop_idle_joy1","100","-150","1","509","1","0","103311"
"509002","-275","1.95","nop_idle_joy_normal","104","-300","1","509","1","0","105211"
"509003","-255","1.95","nop_idle_sad2","101","150","1","509","1","1","102611"
"509004","-275","1.95","nop_idle_normal","105","300","1","509","1","1","103811"
"509005","","","","","","0.5","509","93","","0"
"509006","0","0","0.5","6","1","103311","509","11","0","新年快樂！\n大家過得好嗎？\n就算過了年，牧場也沒有變哦──"
"509007","","0.2","","1","","103311","509","3","","nop_talk_joy2"
"509008","","","","","","3.5","509","93","","1"
"509009","","0.2","","1","","103311","509","3","","nop_talk_normal"
"509010","","","","","","509006","509","91","",""
"509011","","0.2","","1","","103311","509","3","","nop_idle_normal"
"509012","0","0","0.5","7","1","102611","509","11","0","真是的──我本來打算\n要睡掉年假的──\n算了，既然有人找，就來一下吧。"
"509013","","0.2","","1","","102611","509","3","","nop_talk_jitome"
"509014","","","","","","3.5","509","93","","1"
"509015","","0.2","","1","","102611","509","3","","nop_talk_bitter"
"509016","","","","","","509012","509","91","",""
"509017","","0.2","","1","","102611","509","3","","nop_idle_bitter"
"509018","0","0","0.5","6","1","105211","509","11","0","雖然公會競速賽也很好玩，\n但像這樣悠哉悠哉地享用年菜\n的新年也不錯呢～♪"
"509019","","0.2","","1","","105211","509","3","","nop_talk_normal"
"509020","","","","","","2","509","93","","1"
"509021","","0.2","","1","","105211","509","3","","nop_talk_joy2"
"509022","","","","","","509018","509","91","",""
"509023","","0.2","","1","","105211","509","3","","nop_idle_joy_dere2"
"509024","0","0","0.5","5","1","103811","509","11","0","見到姊姊了，\n也向霞她們打過招呼了。\n是個非常棒的新年。"
"509025","","0.2","","1","","103811","509","3","","nop_talk_normal"
"509026","","","","","","4","509","93","","1"
"509027","","0.2","","1","","103811","509","3","","nop_talk_joy1"
"509028","","","","","","509024","509","91","",""
"509029","","0.2","","1","","103811","509","3","","nop_idle_joy1"
"509030","0","0","0.5","5","1","105211","509","11","0","對呀對呀，聽說這裡的新年料理\n使用了牧場的特產當作食材哦！\n這也很棒呢。"
"509031","","0.2","","1","","105211","509","3","","nop_talk_normal"
"509032","","","","","","5.75","509","93","","1"
"509033","","0.2","","1","","105211","509","3","","nop_talk_memory"
"509034","","","","","","509030","509","91","",""
"509035","","0.2","","1","","105211","509","3","","nop_idle_memory2"
"509036","0","0","0.5","6","1","103311","509","11","0","是啊──\n今年為了能讓更多的人享用牧場的特產，\n大家一起加油吧！"
"509037","","0.2","","1","","103311","509","3","","nop_talk_joy1"
"509038","","","","","","4.75","509","93","","1"
"509039","1","0.2","","0","nop_idle_guts2","103311","509","3","0.2","nop_talk_guts2"
"509040","","","","","","509036","509","91","",""
"509041","0","0","0.5","7","1","102611","509","11","0","我很忙耶，饒了我吧～\n今年就適當努力一下吧。\n適當就好～"
"509042","","0.2","","1","","102611","509","3","","nop_talk_sad2"
"509043","","","","","","4","509","93","","1"
"509044","","0.2","","1","","102611","509","3","","nop_talk_bitter"
"509045","","","","","","509041","509","91","",""
"509046","","0.2","","1","","102611","509","3","","nop_idle_bitter"
"509047","","0.2","","1","","103311","509","3","","nop_talk_joy1"
"509048","0","0","0","1.5","1","103311","509","12","0","10"
"509049","","0.2","","1","","105211","509","3","","nop_talk_joy3"
"509050","0","0","0","1.5","1","105211","509","12","0","10"
"509051","","","","","","0","509","91","",""
"509052","0","0","0.5","8","1","103811","509","11","0","那個……今年我也會\n和大家一起要好地努力的，\n請大家多多照顧了哦。"
"509053","","0.2","","1","","103811","509","3","","nop_talk_bitter"
"509054","","","","","","3","509","93","","1"
"509055","","0.2","","1","","103811","509","3","","nop_talk_joy1_wink"
"509056","","","","","","509052","509","91","",""
"509057","","0.2","","1","","103811","509","3","","nop_idle_joy1_wink"
"509058","","","","","","0.5","509","93","","0"
"510001","-255","1.95","nop_idle_normal","100","-150","1","510","1","0","103231"
"510002","-275","1.95","nop_10_yukari_06","104","1000","1","510","1","1","103411"
"510003","-275","1.95","nop_10_yukari_06","105","1000","1","510","5","1","11"
"510004","-255","1.95","nop_idle_doya","101","150","1","510","1","1","104811"
"510005","-275","1.95","nop_idle_joy1","106","-300","1","510","1","0","104611"
"510006","","","","","","0.5","510","93","","0"
"510007","0","0","0.5","4","1","103231","510","11","0","新年快樂。\n今年也請多多關照\n我們【墨丘利財團】！"
"510008","1","0.2","","0","nop_talk_joy2","103231","510","3","0.2","nop_bow"
"510009","","","","","","5","510","93","","1"
"510010","1","0.2","","0","nop_idle_normal","103231","510","3","0.2","nop_wink"
"510011","","","","","","510007","510","91","",""
"510012","","0.2","","1","","103231","510","3","","nop_idle_normal"
"510013","1","0.5","","1","nop_10_yukari_06","103411","510","3","0.1","nop_10_yukari_05"
"510014","1","0.5","","1","nop_10_yukari_06","11","510","3","0.1","nop_10_yukari_05"
"510015","7","","","-245","2.8","103411","510","2","","750"
"510016","7","","","-245","2.8","11","510","2","","750"
"510017","0","0","0.5","7","1","104811","510","11","0","這麼多年菜……\n需要有很好的效率，才能嚐到每道料理呢。\n珠希，準備好了嗎？"
"510018","","0.2","","1","","104811","510","3","","nop_talk_thinking"
"510019","","","","","","4","510","93","","1"
"510020","","0.2","","1","","104811","510","3","","nop_talk_normal"
"510021","","","","","","1","510","93","","1"
"510022","1","0.2","","0","nop_idle_guts","104811","510","3","0.2","nop_talk_guts"
"510023","","","","","","510017","510","91","",""
"510024","","0.2","","1","","104811","510","3","","nop_idle_guts"
"510025","","","","","","510015","510","91","",""
"510026","1","0.5","","1","nop_10_yukari_06","103411","510","3","0.1","nop_10_yukari_05"
"510027","1","0.5","","1","nop_10_yukari_06","11","510","3","0.1","nop_10_yukari_05"
"510028","7","","","-255","2.8","103411","510","2","","550"
"510029","7","","","-255","2.8","11","510","2","","550"
"510030","0","0","0.5","7","1","104611","510","11","0","喵？\n冷靜點，美冬！\n要是那麼做的話，\n馬上就會新年發福的喵！"
"510031","","0.2","","1","","104611","510","3","","nop_idle_surprise2"
"510032","","","","","","1","510","93","","1"
"510033","","0.2","","1","","104611","510","3","","nop_talk_worry"
"510034","","","","","","2","510","93","","1"
"510035","","0.2","","1","","104611","510","3","","nop_talk_joy1_sad"
"510036","","","","","","510030","510","91","",""
"510037","","0.2","","1","","104611","510","3","","nop_idle_worry"
"510038","","","","","","510028","510","91","",""
"510039","1","0.5","","1","nop_10_yukari_06","103411","510","3","0.1","nop_10_yukari_05"
"510040","1","0.5","","1","nop_10_yukari_06","11","510","3","0.1","nop_10_yukari_05"
"510041","7","","","-275","2.8","103411","510","2","","350"
"510042","7","","","-275","2.8","11","510","2","","350"
"510043","0","0","0.5","7","1","104811","510","11","0","沒問題的。\n只要考量到營養均衡的話……\n話說，哎呀？優花梨？"
"510044","1","0.2","","0","nop_talk_doya_loop","104811","510","3","0.2","nop_talk_doya"
"510045","","","","","","3","510","93","","1"
"510046","","","","","","104811","510","4","","0"
"510047","1","0.2","","0","nop_talk_surprise1","104811","510","3","0.2","nop_surprise"
