8dc88d27ba4d40685641e3645b93d93afdd553d333a9ac70346a0bb216e6a23b,b9ad1f724c140d75be11d6c7abc3542b8e704c6c6acce83b2d0da53f63cb8ddb,b9f50967f7190f63805f3ef70f9004fc4d65afb477240860a9807e2bdb82a58d,b5838710d40af6e5d48509fdfaff8f0f5049425b25b4682df5711d49a5066b65,e7aaadd4d6274abca084e75abac80e979578fb6b9dfaa2ff420347b01ff4cc1d,bbfcc433c58ea1c3b8509f01d8a56a517ead98f32f836cae07df31f404e71c65,8128d43342ba9eb74ea7a1d072bc98b908876b2d83ff9a9c99fa745d0d7290d3,2500bc4cd6674967fd9a6fb26b958c6f9794e9a92a4ae7d39dfa1ecd32a586c0,693a8eb5c4e077aba1c7ce9b1647c819af0f187ab88aae1e4db29482206a7acb,79325c24e378392ba086f5dc4850326ee11b2faed3b7b0361adff38b4361be3b,a6f49ab9acd58bf38aa3041047696915f94aaa286881b3b033d5d8efb318e986,72e59729863afc9c74f28e3549ad9ac9b62802949f9551eb4f2c457f9fadc4d7,4c9c4c05a9eb957143bcb7c05ad250a47970bf6d36db6cfbfcb79a16148576b0,5e8324d8c95161de0482b7451ce11029f6539716de99034a8806a117a7075fb8,246c281e397cbae0d19dd4e4f418b43a47c9e3be5f811ea2e8546a8f91a262c0,24f92d5de7b014a84ed63ef2327d7f26c71e45e4cf1a825067654f956ad35ccc,7003198bd80652f0372ac5190138ba8050e4b200ade55443abd0db6086eafe83,6503a32f1c7e783e183b770922ed3f22d642ce535ec5e6128c21872430682460,888bb35680b88228ee65994d6567e48d50a3527127067205fc4765c457085086,c8200b1658b014876c2c4218f813e1f8fc9c95f35985e172b474630f8b60b84e,9c2a291f81b458ffc4ca0683d7c2f717e82e529987d94d2bfd30836b17350b7e,3125d10d270988b819f43f2a4b0dec43330277444d6dbab36915e7b7f61f4aa6,c04b102160610dee09c7672fed22c5f2c509aed1cc9675c265c56abdeb648946,7e6884fbb122959f87baa5e5ae97ebe4c1d32be351a170baa1a821c1fce781fd,b3231bbd721c7767306841f8c0fafe14f90acd849558911a776fa3ea08ef4806,283658a259235ffc71a6527c2a7b3086936bcc9f87b81b794d927b0ab18b943f,9436b048f453cc177dd1d92d96392f61de3b777d98a4be925e6290f599f3765c,44067ea08f6d4a1735b501cfbceb065e4feaa8e8919ca35a57edbc7fea06740b,e56ac8ec0c9cddb8c65b11a34511f39c29ab033dd1bc81017f73932490e17cde,8b93e40421735628a67c293e07b29395c7010dd56ea8772198b7216aba101ada,2e458d444a788c813a321451d99bc4682c903244d5371ce28bb31914a7c94980,402cdaad88b0b502b8994c13732c1ee1f42e6fb282259350adc5cff51ce71753,7bc8c5c3c171420179220a8f3f8faa757f426ea9d0e7c80ec98fa1f17255a8e9,8332e3a687f0a736457b6fe3d9ef4ef93563ad1d0fb9d64be8ff11748456dac0,2d5944dd89e086504d5f9f5a84336b15c98d1a03866fe5916ab5f951d1bce88c,81742f5e12f84544312179bbb28d7b1c4449a4d2250f8dee6105dc6bc567dcb7,1095e124b6e1f6f71d438162ae69b4ea0197a0af148d8228fe1d0657ad7fd0ac,c4a70ffd199e5d23a3242f192a346b158e7b480ecf56827d382fb0f0cdf7cb4c,91a2f35aa4c0de4d96a16aaf2dbfbffb6977964523b7307bb50d63ef6d240705,85b21fc3fa2d0117bef0b7bdc230f7d40b854857f23af5b33af2ea64eea5c177,d357be480113e99340fd7fe7fa9379f99708a2ed481a358d52c8b47152a518e3,dfddd085df55824653bfb9791609350c68b50e3e6c07f959ef77cf7f252e16b1,ae7eab70fdb16f14d9eedd268c86bb23068c421844a817c96f618b9b5f4f3ccf,a75b3a27a2cbcce170fa2defe2efa973099758a2019aa79a3100c2b115a01ee4
"50","0","0","0","0","0","610209202","1","0","9000","0","0","0","0","0","0","400","400","0","0","0","0","25000","0","300","0","0","0","0","0","260000000","0","0","13000","0","13000","1","0","40000","0","300000022","冰獄入道","0","323902"
"50","0","0","0","0","0","610209203","1","0","0","0","25000","0","0","0","0","400","400","0","0","0","0","25000","0","300","0","0","0","25000","0","260000000","0","0","20000","0","20000","1","0","40000","0","300000022","冰獄入道","0","323903"
"300","0","0","0","0","0","610209204","1","0","200","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","300","0","0","0","200","0","99999999","0","0","0","0","0","1","0","0","0","300000001","氣勢敵人","0","217002"
"300","0","0","0","0","0","610209205","1","0","200","0","100","0","0","0","0","9999","9999","0","0","0","0","0","0","300","0","0","0","200","0","99999999","0","0","0","0","0","1","0","0","0","300000001","氣勢敵人","0","217002"
"300","0","0","0","0","0","610209206","1","0","200","0","50","0","0","0","0","9999","9999","0","0","0","0","0","0","300","0","0","0","200","0","99999999","0","0","0","0","0","1","0","0","0","300000001","氣勢敵人","0","217002"
"50","0","0","0","0","0","610209301","1","0","0","0","0","0","0","0","0","99999","99999","0","0","0","0","50000","0","460","0","0","0","0","0","500000000","0","0","100000","0","100000","1","0","0","0","300000031","冰獄入道","0","323904"
"50","0","0","0","0","0","610209302","1","0","50000","0","0","0","0","0","0","500","500","0","0","0","0","50000","0","460","0","0","0","0","0","500000000","0","0","15000","0","15000","1","0","50000","0","300000022","冰獄入道","0","323905"
"50","0","0","0","0","0","610209303","1","0","0","0","50000","0","0","0","0","500","500","0","0","0","0","50000","0","460","0","0","0","50000","0","500000000","0","0","30000","0","30000","1","0","50000","0","300000022","冰獄入道","0","323906"
"300","0","0","0","0","0","610209304","1","0","200","0","0","0","0","0","0","9999","9999","0","0","400","0","400","0","460","0","0","0","200","0","99999999","0","0","0","0","0","1","0","0","0","300000001","氣勢敵人","0","217002"
"300","0","0","0","0","0","610209305","1","0","200","0","100","0","0","0","0","9999","9999","0","0","400","0","400","0","460","0","0","0","200","0","99999999","0","0","0","0","0","1","0","0","0","300000001","氣勢敵人","0","217002"
"300","0","0","0","0","0","610209306","1","0","200","0","50","0","0","0","0","9999","9999","0","0","400","0","400","0","460","0","0","0","200","0","99999999","0","0","0","0","0","1","0","0","0","300000001","氣勢敵人","0","217002"
"40","0","0","0","0","0","610209401","1","0","2550","0","2550","0","0","0","0","543","510","0","0","2550","0","2550","0","255","0","0","0","2550","0","70796847","0","0","0","0","23011","0","0","2550","0","200000011","搗蛋惡魔","0","256300"
"40","0","0","0","0","0","610209402","1","0","2550","0","2550","0","0","0","0","543","510","0","0","2550","0","2550","0","255","0","0","0","2550","0","56637477","0","0","0","0","17258","0","0","2550","0","200000011","惡魔寶寶","0","257300"
"40","0","0","0","0","0","610209403","1","0","2550","0","2550","0","0","0","0","543","510","0","0","2550","0","2550","0","255","0","0","0","2550","0","47787872","0","0","23011","0","0","0","0","2550","0","200000011","惡魔加農","0","259400"
"40","0","0","0","0","0","610209404","1","0","2550","0","2550","0","0","0","0","543","510","0","0","2550","0","2550","0","255","0","0","0","2550","0","31858582","0","0","0","0","17258","0","0","2550","0","200000011","火焰咒士","0","259300"
"41","0","0","0","0","0","610209501","1","0","3490","0","3490","0","0","0","0","713","689","0","0","3490","0","3490","0","355","0","0","0","3490","0","171628717","0","0","0","0","93153","0","0","3490","0","200000011","搗蛋惡魔","0","256300"
"41","0","0","0","0","0","610209502","1","0","3490","0","3490","0","0","0","0","713","689","0","0","3490","0","3490","0","355","0","0","0","3490","0","137302974","0","0","0","0","69865","0","0","3490","0","200000011","惡魔寶寶","0","257300"
"41","0","0","0","0","0","610209503","1","0","3490","0","3490","0","0","0","0","713","689","0","0","3490","0","3490","0","355","0","0","0","3490","0","102977231","0","0","93153","0","0","0","0","3490","0","200000011","惡魔加農","0","259400"
"41","0","0","0","0","0","610209504","1","0","3490","0","3490","0","0","0","0","713","689","0","0","3490","0","3490","0","355","0","0","0","3490","0","68651487","0","0","0","0","69865","0","0","3490","0","200000011","火焰咒士","0","259300"
