ce451eee693f35f59ddd7afa8d70ec1e927e0b7f82508d8f9c66906fb2092937,a79c95fa27b4b9593e26d5f384cd9cc25b3094a889b19f393a099a387537295f,d4c6b7e126a1051cfd5fd494310226a02e084931b6d4e34c6c6088715e14c93f,07f3b26ddce836601011c0d66b3f1135c441ac2049dac97ab83d24a5f3a9f956,0b72cc96f51712f569a709d0d6e550f634538d06da0643b4aff854c3a950f25d,5b487812552a1eb330bb15e8772fa0e15bdf941f8bc337db1e5f08cfc84dd965,ded8eed03455171b93cb966b85228ef094edec230cfe6a00a51ac64319e4512b,5828d9599e4786b41c22c2c0df19e70f0d015308f4476d5d1526f9b4539a69a8,5a2b6e3a5a8a54de405be48032094208bfb150455a4f29080404d5e713d30c55,23f4997cab258669a12c4b2af968848392b2de270ac944a6c23a1f85f96034b3,8a445eab660f863d3cd67b468e337212b67ee1045aaa8c2ecae7047efa9ad3f6
"0","92101","106011","checkpoint_kyaru_loop","3","0","","0","1","checkpoint_kyaru_in","1921010035"
"0","92101","106411","checkpoint_shefy_loop","3","0","","0","1","checkpoint_shefy_in","1921010036"
"","92101","6","","140","0","","","","0","1921010037"
"","92101","1.6","","93","","","","","0","1921010038"
"","92101","se_caravan","","23","0","","","","se_caravan_goal_arrival_niflhel","1921010039"
"","92101","5","","32","","","","","1","1921010040"
"0.2","92101","118511","","3","1","","","","checkpoint_karin_clap","1921010041"
"","92101","3","","93","","","","","0","1921010042"
"","92101","1921010044","","101","","","","","","1921010043"
"","92101","bgm_MC211","","25","","","","","bgm_MC211","1921010044"
"","92101","4","","32","","","","","0","1921010045"
"","92101","1","","113","","","","","","1921010046"
"","92101","0.3","","93","","","","","0","1921010047"
"","92101","2","","32","","","","","1","1921010048"
"","92101","0.4","","93","","","","","0","1921010049"
"0","92101","100","1","6","1","","0","0","1","1921010050"
"0","92101","110","1","6","1","","0","0","1","1921010051"
"","92101","0","","32","","","","","0","1921010052"
"","92101","5","","32","","","","","0","1921010053"
"","92101","9","","32","","","","","0","1921010054"
"0","92101","105811","1","6","1","","0","0","1","1921010055"
"0","92101","105911","1","6","1","","0","0","1","1921010056"
"0","92101","106011","1","6","1","","0","0","1","1921010057"
"0","92101","106411","1","6","1","","0","0","1","1921010058"
"0","92101","118511","1","6","1","","0","0","1","1921010059"
"","92101","0","","91","","","","","","1921010060"
"1","92102","1","0","1","62","empty","0","-34","105811","1921020001"
"1","92102","1","0","1","66","empty","0","-34","105911","1921020002"
"1","92102","1","0","1","64","empty","0","-34","106011","1921020003"
"1","92102","1","0","1","64","empty","0","-34","106411","1921020004"
"1","92102","1","0","1","52","empty","0","-34","118511","1921020005"
"1","92102","900000","0","5","54","empty","0","-34","900000","1921020006"
"0","92102","105811","1","6","1","","0","1","1","1921020007"
"0","92102","105911","1","6","1","","0","1","1","1921020008"
"0","92102","106011","1","6","1","","0","1","1","1921020009"
"0","92102","106411","1","6","1","","0","1","1","1921020010"
"0","92102","118511","1","6","1","","0","1","1","1921020011"
"0","92102","105811","0","2","-34","","0","1","0","1921020012"
"0","92102","105911","0","2","-34","","0","1","0","1921020013"
"0","92102","106011","0","2","-34","","0","1","0","1921020014"
"0","92102","106411","0","2","-34","","0","1","0","1921020015"
"1","92102","921001","0","31","-250","","","1","921001","1921020016"
"0","92102","900002","0","31","0","","","1","900002","1921020017"
"0","92102","900003","0","31","0","","","1","900003","1921020018"
"0","92102","900006","0","31","0","","","1","900006","1921020019"
"0","92102","900008","0","31","0","","","1","900008","1921020020"
"","92102","0","","91","","","","","0","1921020021"
"0","92102","105811","","3","1","","","","treasure_peko","1921020022"
"0","92102","105911","","3","1","","","","treasure_kokkoro","1921020023"
"0","92102","106011","","3","1","","","","treasure_kyaru","1921020024"
"0","92102","106411","","3","1","","","","treasure_shefy","1921020025"
"0","92102","118511","","3","0","","","","treasure_karin_normal","1921020026"
"0","92102","900000","","3","0","","","","treasure_karin_normal","1921020027"
"","92102","900006","","32","","","","","1","1921020028"
"","92102","900008","","32","","","","","1","1921020029"
"","92102","0.4","","93","","","","","0","1921020030"
"","92102","7","","140","0","","","","0","1921020031"
"","92102","3.9","","93","","","","","0","1921020032"
"","92102","1921020035","","101","","","","","","1921020033"
"","92102","900006","","32","","","","","0","1921020034"
"0.1","92102","2","1","113","1","","0","0","","1921020035"
"","92102","0.2","","93","","","","","0","1921020036"
"","92102","900003","","32","","","","","1","1921020037"
"","92102","0.2","","93","","","","","0","1921020038"
"","92102","921001","","32","","","","","0","1921020039"
"","92102","900006","","32","","","","","0","1921020040"
"0","92102","105811","1","6","1","","0","0","1","1921020041"
"0","92102","105911","1","6","1","","0","0","1","1921020042"
"0","92102","106011","1","6","1","","0","0","1","1921020043"
"0","92102","106411","1","6","1","","0","0","1","1921020044"
"0","92102","118511","1","6","1","","0","0","1","1921020045"
"0","92102","900000","1","6","1","","0","0","1","1921020046"
"","92102","0.1","","93","","","","","0","1921020047"
"1","92103","1","0","1","62","empty","0","-34","105811","1921030001"
"1","92103","1","0","1","66","empty","0","-34","105911","1921030002"
"1","92103","1","0","1","64","empty","0","-34","106011","1921030003"
"1","92103","1","0","1","64","empty","0","-34","106411","1921030004"
"1","92103","1","0","1","52","empty","0","-34","118511","1921030005"
"1","92103","900000","0","5","54","empty","0","-34","900000","1921030006"
"0","92103","105811","1","6","1","","0","1","1","1921030007"
"0","92103","105911","1","6","1","","0","1","1","1921030008"
"0","92103","106011","1","6","1","","0","1","1","1921030009"
"0","92103","106411","1","6","1","","0","1","1","1921030010"
"0","92103","118511","1","6","1","","0","1","1","1921030011"
"0","92103","105811","0","2","-34","","0","1","0","1921030012"
"0","92103","105911","0","2","-34","","0","1","0","1921030013"
"0","92103","106011","0","2","-34","","0","1","0","1921030014"
"0","92103","106411","0","2","-34","","0","1","0","1921030015"
"1","92103","921001","0","31","-250","","","1","921001","1921030016"
"0","92103","900002","0","31","0","","","1","900002","1921030017"
"0","92103","900003","0","31","0","","","1","900003","1921030018"
"0","92103","900007","0","31","0","","","1","900007","1921030019"
"0","92103","900008","0","31","0","","","1","900008","1921030020"
"","92103","0","","91","","","","","0","1921030021"
"0","92103","105811","","3","1","","","","treasure_peko","1921030022"
"0","92103","105911","","3","1","","","","treasure_kokkoro","1921030023"
"0","92103","106011","","3","1","","","","treasure_kyaru","1921030024"
"0","92103","106411","","3","1","","","","treasure_shefy","1921030025"
"0","92103","118511","","3","0","","","","treasure_karin_rare","1921030026"
"0","92103","900000","","3","0","","","","treasure_karin_rare","1921030027"
"","92103","900007","","32","","","","","1","1921030028"
"","92103","900008","","32","","","","","1","1921030029"
"","92103","0.4","","93","","","","","0","1921030030"
"","92103","7","","140","0","","","","0","1921030031"
"","92103","2.2","","93","","","","","0","1921030032"
"","92103","vo_caravan","0","21","0","","","","vo_caravan_118501_appraise_001","1921030033"
"","92103","2.7","","93","","","","","0","1921030034"
"","92103","1921030037","","101","","","","","","1921030035"
"","92103","900007","","32","","","","","0","1921030036"
"0.1","92103","2","1","113","1","","0","0","","1921030037"
"","92103","0.2","","93","","","","","0","1921030038"
"","92103","900003","","32","","","","","1","1921030039"
"","92103","0.2","","93","","","","","0","1921030040"
"","92103","921001","","32","","","","","0","1921030041"
"","92103","900007","","32","","","","","0","1921030042"
"","92103","900008","","32","","","","","0","1921030043"
"0","92103","105811","1","6","1","","0","0","1","1921030044"
"0","92103","105911","1","6","1","","0","0","1","1921030045"
"0","92103","106011","1","6","1","","0","0","1","1921030046"
"0","92103","106411","1","6","1","","0","0","1","1921030047"
"0","92103","118511","1","6","1","","0","0","1","1921030048"
"0","92103","900000","1","6","1","","0","0","1","1921030049"
"","92103","0.1","","93","","","","","0","1921030050"
"1","92201","1","0","1","62","empty","0","-34","105811","1922010001"
"1","92201","1","0","1","66","empty","0","-34","105911","1922010002"
"1","92201","1","0","1","64","empty","0","-34","106011","1922010003"
"1","92201","1","0","1","65","empty","0","-34","106411","1922010004"
"0.4","92201","100","-1085","5","58","idle","1","-266","100","1922010005"
"0.4","92201","110","-1085","5","56","idle","1","-266","110","1922010006"
"1","92201","1","0","1","52","empty","0","-34","118511","1922010007"
"0.64","92201","14","-800","5","62","empty","0","-300","11","1922010008"
"0.64","92201","15","-1120","5","64","empty","0","-300","12","1922010009"
"0.64","92201","16","-970","5","66","empty","0","-320","13","1922010010"
"0.75","92201","200","-1120","5","58","empty","1","-250","200","1922010011"
"0","92201","921000","0","31","-300","","","1","0","1922010012"
"0","92201","900001","0","31","0","","","1","10","1922010013"
"0","92201","900002","0","31","0","","","1","11","1922010014"
"0","92201","900004","-266","31","-1085","","","1","12","1922010015"
"0","92201","900005","0","31","0","","","1","13","1922010016"
"0","92201","900011","0","31","-600","","","1","18","1922010017"
"0","92201","900009","-34","31","0","","","1","17","1922010018"
"0","92201","912001","0","31","0","","","1","912001","1922010019"
"","92201","0","","91","","","","","0","1922010020"
"","92201","10","","32","","","","","1","1922010021"
"","92201","0.7","","93","","","","","0","1922010022"
"","92201","0","","32","","","","","1","1922010023"
"","92201","17","","32","","","","","1","1922010024"
"0","92201","118511","","3","1","","","","checkpoint_karin_idle","1922010025"
"","92201","0.5","","26","","","","","","1922010026"
"","92201","se_caravan","","23","0","","","","se_caravan_goal_amb_niflhel","1922010027"
"","92201","se_caravan","","23","0","","","","se_caravan_goal_onigiri","1922010028"
"","92201","0.5","","93","","","","","0","1922010029"
"0","92201","100","idle","3","0","","0","1","run_checkpoint","1922010030"
"0","92201","110","idle","3","0","","0","1","run_checkpoint","1922010031"
"","92201","12","","32","","","","","1","1922010032"
"","92201","100","2.5","2","-276","","","11","67","1922010033"
"","92201","110","2.5","2","-276","","","11","67","1922010034"
"","92201","12","2.5","33","-276","","","11","67","1922010035"
"","92201","2","","93","","","","","0","1922010036"
"","92201","se_caravan","","23","0","","","","se_caravan_goal_chara_appear","1922010037"
"0","92201","105811","checkpoint_peko_loop","3","0","","0","1","checkpoint_peko_in","1922010038"
"0","92201","105911","checkpoint_kokkoro_loop","3","0","","0","1","checkpoint_kokkoro_in","1922010039"
"0","92201","106011","checkpoint_kyaru_loop","3","0","","0","1","checkpoint_kyaru_in","1922010040"
"0","92201","106411","checkpoint_shefy_loop","3","0","","0","1","checkpoint_shefy_in","1922010041"
"","92201","6","","140","0","","","","0","1922010042"
"","92201","1.6","","93","","","","","0","1922010043"
"","92201","se_caravan","","23","0","","","","se_caravan_goal_arrival_niflhel","1922010044"
"","92201","13","","32","","","","","1","1922010045"
"0.2","92201","118511","","3","1","","","","checkpoint_karin_clap","1922010046"
"","92201","2.6","","93","","","","","0","1922010047"
"","92201","11","1","33","0","","","3","-600","1922010048"
"3","92201","600","1","121","1","","","1","0","1922010049"
"","92201","se_caravan","","23","0","","","","se_caravan_goal_bandy_appear","1922010050"
"","92201","11","","3","0","","","","run_gakkari","1922010051"
"","92201","12","","3","0","","","","run_gakkari","1922010052"
"","92201","13","","3","0","","","","run_gakkari","1922010053"
"","92201","200","idle","3","0","","0.1","1","run_gakkari","1922010054"
"","92201","912001","","32","","","","","1","1922010055"
"","92201","0.4","","93","","","","","0","1922010056"
"0.1","92201","105811","","3","1","","","","checkpoint_peko_loop_r","1922010057"
"0.1","92201","105911","","3","1","","","","checkpoint_kokkoro_loop_r","1922010058"
"0.1","92201","106011","","3","1","","","","checkpoint_kyaru_loop_r","1922010059"
"0.1","92201","106411","","3","1","","","","checkpoint_shefy_loop_r","1922010060"
"","92201","61","","140","0","","","","0","1922010061"
"","92201","0.1","","93","","","","","0","1922010062"
"","92201","18","","32","","","","","1","1922010063"
"","92201","3.7","","93","","","","","0","1922010064"
"","92201","1922010066","","101","","","","","","1922010065"
"","92201","bgm_MC211","","25","","","","","bgm_MC211","1922010066"
"","92201","12","","32","","","","","0","1922010067"
"","92201","912001","","32","","","","","0","1922010068"
"","92201","1","","113","","","","","","1922010069"
"","92201","0.3","","93","","","","","0","1922010070"
"","92201","11","","32","","","","","1","1922010071"
"","92201","0.4","","93","","","","","0","1922010072"
"","92201","0","","32","","","","","0","1922010073"
"","92201","13","","32","","","","","0","1922010074"
"","92201","18","","32","","","","","0","1922010075"
"","92201","17","","32","","","","","0","1922010076"
"0","92201","105811","1","6","1","","0","0","1","1922010077"
"0","92201","105911","1","6","1","","0","0","1","1922010078"
"0","92201","106011","1","6","1","","0","0","1","1922010079"
"0","92201","106411","1","6","1","","0","0","1","1922010080"
"0","92201","100","1","6","1","","0","0","1","1922010081"
"0","92201","110","1","6","1","","0","0","1","1922010082"
"0","92201","118511","1","6","1","","0","0","1","1922010083"
"0","92201","11","1","6","1","","0","0","1","1922010084"
"0","92201","12","1","6","1","","0","0","1","1922010085"
"0","92201","13","1","6","1","","0","0","1","1922010086"
"0","92201","200","1","6","1","","0","0","1","1922010087"
"3","92201","0","1","121","1","","","0","0","1922010088"
"","92201","11","0","33","0","","","0","0","1922010089"
"","92201","0","","91","","","","","","1922010090"
"1","92301","1","-1250","1","62","empty","0","-50","105811","1923010001"
"1","92301","1","-1390","1","66","empty","0","-70","105911","1923010002"
"1","92301","1","-1520","1","64","empty","0","-50","106011","1923010003"
"1","92301","1","-1660","1","64","empty","0","-70","106411","1923010004"
"0.4","92301","100","-1085","5","58","idle","1","-266","100","1923010005"
"0.4","92301","110","-1085","5","56","idle","1","-266","110","1923010006"
"0.64","92301","14","285","5","64","empty","0","-330","11","1923010007"
"0.64","92301","15","570","5","66","empty","0","-330","12","1923010008"
"0.64","92301","16","425","5","62","empty","0","-300","13","1923010009"
"0.75","92301","200","570","5","58","empty","0","-250","200","1923010010"
"0","92301","921000","0","31","-300","","","1","0","1923010011"
"0","92301","900001","0","31","0","","","1","10","1923010012"
"0","92301","900002","0","31","0","","","1","11","1923010013"
"0","92301","912000","0","31","430","","","1","912000","1923010014"
"0","92301","912002","-50","31","-1250","","","1","20021","1923010015"
"0","92301","912002","-70","31","-1390","","","1","20022","1923010016"
"0","92301","912002","-50","31","-1520","","","1","20023","1923010017"
"0","92301","912002","-70","31","-1660","","","1","20024","1923010018"
"0","92301","900012","0","31","0","","","1","19","1923010019"
"","92301","0","","91","","","","","0","1923010020"
"","92301","10","","32","","","","","1","1923010021"
"","92301","0.7","","93","","","","","0","1923010022"
"","92301","0","","32","","","","","1","1923010023"
"","92301","11","","3","1","","","","doya_wait","1923010024"
"","92301","12","","3","1","","","","doya_wait","1923010025"
"","92301","13","","3","1","","","","doya_wait","1923010026"
"","92301","200","","3","1","","","","idle","1923010027"
"","92301","912000","","32","","","","","1","1923010028"
"","92301","0.5","","26","","","","","","1923010029"
"","92301","se_caravan","","23","0","","","","se_caravan_goal_amb_niflhel","1923010030"
"","92301","se_caravan","","23","0","","","","se_caravan_goal_onigiri_bishoku_appear","1923010031"
"","92301","105811","","3","1","","","","run","1923010032"
"","92301","105911","","3","1","","","","run","1923010033"
"","92301","106011","","3","1","","","","run","1923010034"
"","92301","106411","","3","1","","","","run","1923010035"
"0","92301","100","idle","3","0","","0","1","run_checkpoint","1923010036"
"0","92301","110","idle","3","0","","0","1","run_checkpoint","1923010037"
"","92301","105811","2.5","2","-50","","","11","-150","1923010038"
"","92301","105911","2.5","2","-70","","","11","-290","1923010039"
"","92301","106011","2.5","2","-50","","","11","-420","1923010040"
"","92301","106411","2.5","2","-70","","","11","-560","1923010041"
"","92301","20021","","32","","","","","1","1923010042"
"","92301","20022","","32","","","","","1","1923010043"
"","92301","20023","","32","","","","","1","1923010044"
"","92301","20024","","32","","","","","1","1923010045"
"","92301","20021","2.5","33","-50","","","11","-150","1923010046"
"","92301","20022","2.5","33","-70","","","11","-290","1923010047"
"","92301","20023","2.5","33","-50","","","11","-420","1923010048"
"","92301","20024","2.5","33","-70","","","11","-560","1923010049"
"","92301","100","2.5","2","-276","","","11","-100","1923010050"
"","92301","110","2.5","2","-276","","","11","-100","1923010051"
"","92301","2.1","","93","","","","","0","1923010052"
"","92301","62","","140","0","","","","0","1923010053"
"","92301","19","","32","","","","","1","1923010054"
"","92301","0.4","","93","","","","","0","1923010055"
"0.3","92301","105811","","3","0","","","","gakkari","1923010056"
"0.3","92301","105911","","3","0","","","","gakkari","1923010057"
"0.3","92301","106011","","3","0","","","","gakkari","1923010058"
"0.3","92301","106411","","3","0","","","","gakkari","1923010059"
"","92301","0.9","","93","","","","","0","1923010060"
"0.1","92301","11","doya_loop","3","0","","","1","doya_loop_in","1923010061"
"0.1","92301","12","doya_loop","3","0","","","1","doya_loop_in","1923010062"
"0.1","92301","13","doya_loop","3","0","","","1","doya_loop_in","1923010063"
"","92301","2.9","","93","","","","","0","1923010064"
"","92301","1923010066","","101","","","","","","1923010065"
"","92301","bgm_MC211","","25","","","","","bgm_MC211","1923010066"
"","92301","20021","","32","","","","","0","1923010067"
"","92301","20022","","32","","","","","0","1923010068"
"","92301","20023","","32","","","","","0","1923010069"
"","92301","20024","","32","","","","","0","1923010070"
"","92301","1","","113","","","","","","1923010071"
"","92301","0.3","","93","","","","","0","1923010072"
"","92301","11","","32","","","","","1","1923010073"
"","92301","0.4","","93","","","","","0","1923010074"
"","92301","19","","32","","","","","0","1923010075"
"","92301","0","","32","","","","","0","1923010076"
"","92301","912000","","32","","","","","0","1923010077"
"0","92301","105811","1","6","1","","0","0","1","1923010078"
"0","92301","105911","1","6","1","","0","0","1","1923010079"
"0","92301","106011","1","6","1","","0","0","1","1923010080"
"0","92301","106411","1","6","1","","0","0","1","1923010081"
"0","92301","100","1","6","1","","0","0","1","1923010082"
"0","92301","110","1","6","1","","0","0","1","1923010083"
"0","92301","11","1","6","1","","0","0","1","1923010084"
"0","92301","12","1","6","1","","0","0","1","1923010085"
"0","92301","13","1","6","1","","0","0","1","1923010086"
"0","92301","200","1","6","1","","0","0","1","1923010087"
"","92301","0","","91","","","","","","1923010088"
"1","92401","1","0","1","62","empty","0","-34","105811","1924010001"
"1","92401","1","0","1","66","empty","0","-34","105911","1924010002"
"1","92401","1","0","1","64","empty","0","-34","106011","1924010003"
"1","92401","1","0","1","65","empty","0","-34","106411","1924010004"
"1","92401","1","0","1","52","empty","0","-34","118511","1924010005"
"0.4","92401","100","-1085","5","58","idle","1","-266","100","1924010006"
"0.4","92401","110","-1085","5","56","idle","1","-266","110","1924010007"
"0","92401","904000","0","31","0","","","1","40","1924010008"
"0","92401","904001","0","31","0","","","1","41","1924010009"
"0","92401","904002","0","31","0","","","1","42","1924010010"
"0","92401","921000","0","31","-300","","","1","0","1924010011"
"0","92401","900002","0","31","0","","","1","1","1924010012"
"0","92401","900002","0","31","0","","","1","2","1924010013"
"0","92401","900002","0","31","0","","","1","3","1924010014"
"0","92401","900004","-266","31","-1085","","","1","4","1924010015"
"0","92401","900005","0","31","0","","","1","5","1924010016"
"0","92401","900009","-34","31","0","","","1","9","1924010017"
"","92401","0","","91","","","","","0","1924010018"
"","92401","1","","32","","","","","1","1924010019"
"","92401","0.4","","93","","","","","0","1924010020"
"","92401","40","","32","","","","","1","1924010021"
"","92401","41","","32","","","","","1","1924010022"
"","92401","42","","32","","","","","1","1924010023"
"","92401","se_caravan","","23","0","","","","se_caravan_section_skip","1924010024"
"","92401","vo_caravan","","21","0","","","","vo_caravan_onigiriskip","1924010025"
"","92401","100","0","2","-266","","","11","240","1924010026"
"","92401","110","0","2","-266","","","11","240","1924010027"
"","92401","100","","3","1","","","","skip","1924010028"
"","92401","110","","3","1","","","","skip","1924010029"
"","92401","2.2","","93","","","","","0","1924010030"
"","92401","2","","32","","","","","1","1924010031"
"","92401","0.4","","93","","","","","0","1924010032"
"","92401","40","","32","","","","","0","1924010033"
"","92401","41","","32","","","","","0","1924010034"
"","92401","42","","32","","","","","0","1924010035"
"","92401","100","0","2","-266","","","11","-1085","1924010036"
"","92401","110","0","2","-266","","","11","-1085","1924010037"
"","92401","0","","32","","","","","1","1924010038"
"","92401","9","","32","","","","","1","1924010039"
"0","92401","118511","","3","1","","","","checkpoint_karin_idle","1924010040"
"","92401","0.5","","26","","","","","","1924010041"
"","92401","se_caravan","","23","0","","","","se_caravan_goal_amb_niflhel","1924010042"
"","92401","0.9","","93","","","","","0","1924010043"
"","92401","se_caravan","","23","0","","","","se_caravan_goal_onigiri","1924010044"
"","92401","0.5","","93","","","","","0","1924010045"
"0","92401","100","idle","3","0","","0","1","run_checkpoint","1924010046"
"0","92401","110","idle","3","0","","0","1","run_checkpoint","1924010047"
"","92401","4","","32","","","","","1","1924010048"
"","92401","100","2.5","2","-276","","","11","67","1924010049"
"","92401","110","2.5","2","-276","","","11","67","1924010050"
"","92401","4","2.5","33","-276","","","11","67","1924010051"
"","92401","2","","93","","","","","0","1924010052"
"","92401","se_caravan","","23","0","","","","se_caravan_goal_chara_appear","1924010053"
"0","92401","105811","checkpoint_peko_loop","3","0","","0","1","checkpoint_peko_in","1924010054"
"0","92401","105911","checkpoint_kokkoro_loop","3","0","","0","1","checkpoint_kokkoro_in","1924010055"
"0","92401","106011","checkpoint_kyaru_loop","3","0","","0","1","checkpoint_kyaru_in","1924010056"
"0","92401","106411","checkpoint_shefy_loop","3","0","","0","1","checkpoint_shefy_in","1924010057"
"","92401","6","","140","0","","","","0","1924010058"
"","92401","1.6","","93","","","","","0","1924010059"
"","92401","se_caravan","","23","0","","","","se_caravan_goal_arrival_niflhel","1924010060"
"","92401","5","","32","","","","","1","1924010061"
"0.2","92401","118511","","3","1","","","","checkpoint_karin_clap","1924010062"
"","92401","3","","93","","","","","0","1924010063"
"","92401","1924010065","","101","","","","","","1924010064"
"","92401","bgm_MC211","","25","","","","","bgm_MC211","1924010065"
"","92401","4","","32","","","","","0","1924010066"
"","92401","1","","113","","","","","","1924010067"
"","92401","0.3","","93","","","","","0","1924010068"
"","92401","3","","32","","","","","1","1924010069"
"","92401","0.4","","93","","","","","0","1924010070"
"0","92401","100","1","6","1","","0","0","1","1924010071"
"0","92401","110","1","6","1","","0","0","1","1924010072"
"","92401","0","","32","","","","","0","1924010073"
"","92401","5","","32","","","","","0","1924010074"
"","92401","9","","32","","","","","0","1924010075"
"0","92401","105811","1","6","1","","0","0","1","1924010076"
"0","92401","105911","1","6","1","","0","0","1","1924010077"
"0","92401","106011","1","6","1","","0","0","1","1924010078"
"0","92401","106411","1","6","1","","0","0","1","1924010079"
"0","92401","118511","1","6","1","","0","0","1","1924010080"
"","92401","0","","91","","","","","","1924010081"
